time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778259211.792,1160.748,0.0,0.0,0.0,0.0
1778259212.294,1161.250,0.0,0.0,0.0,0.0
1778259212.795,1161.751,0.0,0.0,0.0,0.0
1778259213.297,1162.253,0.0,0.0,0.0,0.0
1778259213.798,1162.754,0.0,0.0,0.0,0.0
1778259214.300,1163.256,0.0,0.0,0.0,0.0
1778259214.802,1163.758,0.0,0.0,0.0,0.0
1778259215.303,1164.259,0.0,0.0,0.0,0.0
1778259215.805,1164.761,0.0,0.0,0.0,0.0
1778259216.307,1165.263,0.0,0.0,0.0,0.0
1778259216.808,1165.764,0.0,0.0,0.0,0.0
1778259217.310,1166.266,0.0,0.0,0.0,0.0
1778259217.812,1166.768,0.0,0.0,0.0,0.0
1778259218.314,1167.270,0.0,0.0,0.0,0.0
1778259218.815,1167.771,0.0,0.0,0.0,0.0
1778259219.317,1168.273,0.0,0.0,0.0,0.0
1778259219.818,1168.774,0.0,0.0,0.0,0.0
1778259220.320,1169.276,0.0,0.0,0.0,0.0
1778259220.822,1169.778,0.0,0.0,0.0,0.0
1778259221.324,1170.280,0.0,0.0,0.0,0.0
1778259221.825,1170.781,0.0,0.0,0.0,0.0
1778259222.327,1171.283,0.0,0.0,0.0,0.0
1778259222.828,1171.784,0.0,0.0,0.0,0.0
1778259223.280,1172.236,0.0,0.0,0.0,0.0
1778259223.782,1172.738,0.0,0.0,0.0,0.0
1778259224.283,1173.239,0.0,0.0,0.0,0.0
1778259224.785,1173.741,0.0,0.0,0.0,0.0
1778259225.287,1174.242,0.0,0.0,0.0,0.0
1778259225.789,1174.745,0.0,0.0,0.0,0.0
1778259226.291,1175.247,0.0,0.0,0.0,0.0
1778259226.792,1175.748,0.0,0.0,0.0,0.0
1778259227.294,1176.250,0.0,0.0,0.0,0.0
1778259227.796,1176.752,0.0,0.0,0.0,0.0
1778259228.298,1177.253,0.0,0.0,0.0,0.0
1778259228.800,1177.756,0.0,0.0,0.0,0.0
