time_unix,monotonic,voltage_24v,current_24v,voltage_12v,current_12v,voltage_5v,current_5v
1778617679.256,7976.265,0.0,0.0,0.0,0.0,0.0,0.0
1778617680.259,7977.268,0.0,0.0,0.0,0.0,0.0,0.0
1778617681.262,7978.271,0.0,0.0,0.0,0.0,0.0,0.0
1778617682.265,7979.274,0.0,0.0,0.0,0.0,0.0,0.0
1778617683.268,7980.277,0.0,0.0,0.0,0.0,0.0,0.0
1778617684.271,7981.280,0.0,0.0,0.0,0.0,0.0,0.0
1778617685.274,7982.283,0.0,0.0,0.0,0.0,0.0,0.0
1778617686.277,7983.286,0.0,0.0,0.0,0.0,0.0,0.0
1778617687.280,7984.289,0.0,0.0,0.0,0.0,0.0,0.0
1778617688.283,7985.292,0.0,0.0,0.0,0.0,0.0,0.0
1778617689.287,7986.296,0.0,0.0,0.0,0.0,0.0,0.0
1778617690.290,7987.299,0.0,0.0,0.0,0.0,0.0,0.0
1778617691.292,7988.302,0.0,0.0,0.0,0.0,0.0,0.0
1778617692.295,7989.305,0.0,0.0,0.0,0.0,0.0,0.0
1778617693.248,7990.257,0.0,0.0,0.0,0.0,0.0,0.0
1778617694.251,7991.260,0.0,0.0,0.0,0.0,0.0,0.0
1778617695.254,7992.263,0.0,0.0,0.0,0.0,0.0,0.0
1778617696.257,7993.266,0.0,0.0,0.0,0.0,0.0,0.0
1778617697.260,7994.269,0.0,0.0,0.0,0.0,0.0,0.0
1778617698.263,7995.272,0.0,0.0,0.0,0.0,0.0,0.0
1778617699.266,7996.275,0.0,0.0,0.0,0.0,0.0,0.0
1778617700.269,7997.278,0.0,0.0,0.0,0.0,0.0,0.0
1778617701.272,7998.281,0.0,0.0,0.0,0.0,0.0,0.0
1778617702.275,7999.284,0.0,0.0,0.0,0.0,0.0,0.0
1778617703.278,8000.287,0.0,0.0,0.0,0.0,0.0,0.0
1778617704.281,8001.290,0.0,0.0,0.0,0.0,0.0,0.0
1778617705.284,8002.293,0.0,0.0,0.0,0.0,0.0,0.0
1778617706.287,8003.296,0.0,0.0,0.0,0.0,0.0,0.0
1778617707.290,8004.299,0.0,0.0,0.0,0.0,0.0,0.0
1778617708.293,8005.302,0.0,0.0,0.0,0.0,0.0,0.0
1778617709.296,8006.305,0.0,0.0,0.0,0.0,0.0,0.0
1778617710.249,8007.258,0.0,0.0,0.0,0.0,0.0,0.0
1778617711.252,8008.261,0.0,0.0,0.0,0.0,0.0,0.0
1778617712.255,8009.264,0.0,0.0,0.0,0.0,0.0,0.0
1778617713.258,8010.267,0.0,0.0,0.0,0.0,0.0,0.0
1778617714.261,8011.270,0.0,0.0,0.0,0.0,0.0,0.0
1778617715.264,8012.273,0.0,0.0,0.0,0.0,0.0,0.0
1778617716.267,8013.276,0.0,0.0,0.0,0.0,0.0,0.0
1778617717.270,8014.279,0.0,0.0,0.0,0.0,0.0,0.0
1778617718.273,8015.282,0.0,0.0,0.0,0.0,0.0,0.0
1778617719.276,8016.285,0.0,0.0,0.0,0.0,0.0,0.0
1778617720.279,8017.288,0.0,0.0,0.0,0.0,0.0,0.0
1778617721.282,8018.291,0.0,0.0,0.0,0.0,0.0,0.0
1778617722.285,8019.294,0.0,0.0,0.0,0.0,0.0,0.0
1778617723.288,8020.297,0.0,0.0,0.0,0.0,0.0,0.0
1778617724.291,8021.300,0.0,0.0,0.0,0.0,0.0,0.0
1778617725.294,8022.303,0.0,0.0,0.0,0.0,0.0,0.0
1778617726.297,8023.306,0.0,0.0,0.0,0.0,0.0,0.0
1778617727.250,8024.259,0.0,0.0,0.0,0.0,0.0,0.0
1778617728.253,8025.262,0.0,0.0,0.0,0.0,0.0,0.0
1778617729.256,8026.265,0.0,0.0,0.0,0.0,0.0,0.0
1778617730.258,8027.268,0.0,0.0,0.0,0.0,0.0,0.0
1778617731.261,8028.271,0.0,0.0,0.0,0.0,0.0,0.0
1778617732.264,8029.274,0.0,0.0,0.0,0.0,0.0,0.0
1778617733.267,8030.277,0.0,0.0,0.0,0.0,0.0,0.0
1778617734.271,8031.280,0.0,0.0,0.0,0.0,0.0,0.0
1778617735.273,8032.283,0.0,0.0,0.0,0.0,0.0,0.0
1778617736.276,8033.286,0.0,0.0,0.0,0.0,0.0,0.0
1778617737.279,8034.289,0.0,0.0,0.0,0.0,0.0,0.0
1778617738.283,8035.292,0.0,0.0,0.0,0.0,0.0,0.0
1778617739.285,8036.295,0.0,0.0,0.0,0.0,0.0,0.0
