time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1778617679.105,7976.115,1778617679.102722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778617679.356,7976.365,1778617679.3535445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778617679.607,7976.616,1778617679.6042957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778617679.858,7976.867,1778617679.8550606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778617680.108,7977.118,1778617680.1057734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778617680.359,7977.368,1778617680.3564975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778617680.610,7977.619,1778617680.6072161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778617680.861,7977.870,1778617680.8579674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778617681.111,7978.120,1778617681.1086447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778617681.362,7978.371,1778617681.3594532,3.998137462000159,33.7890625,6.087055276693654,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778617681.613,7978.622,1778617681.6101904,3.998137462000159,33.7890625,6.087055276693654,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778617681.864,7978.873,1778617681.8609564,3.998137462000159,33.7890625,6.087055276693654,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778617682.114,7979.123,1778617682.1116629,3.998137462000159,33.7890625,6.087055276693654,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778617682.365,7979.374,1778617682.362367,3.998137462000159,33.7890625,6.087055276693654,13.0,0.0,0.0,0.0,0.0,0.0,0.0
