time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778617679.306,7976.315,0.0,0.0,0.0,0.0
1778617679.807,7976.817,0.0,0.0,0.0,0.0
1778617680.309,7977.318,0.0,0.0,0.0,0.0
1778617680.811,7977.820,0.0,0.0,0.0,0.0
1778617681.312,7978.321,0.0,0.0,0.0,0.0
1778617681.814,7978.823,0.0,0.0,0.0,0.0
1778617682.315,7979.324,0.0,0.0,0.0,0.0
1778617682.816,7979.826,0.0,0.0,0.0,0.0
1778617683.318,7980.327,0.0,0.0,0.0,0.0
1778617683.819,7980.828,0.0,0.0,0.0,0.0
1778617684.321,7981.330,0.0,0.0,0.0,0.0
1778617684.823,7981.832,0.0,0.0,0.0,0.0
1778617685.324,7982.333,0.0,0.0,0.0,0.0
1778617685.826,7982.835,0.0,0.0,0.0,0.0
1778617686.327,7983.336,0.0,0.0,0.0,0.0
1778617686.829,7983.838,0.0,0.0,0.0,0.0
1778617687.330,7984.339,0.0,0.0,0.0,0.0
1778617687.832,7984.841,0.0,0.0,0.0,0.0
1778617688.333,7985.342,0.0,0.0,0.0,0.0
1778617688.835,7985.844,0.0,0.0,0.0,0.0
1778617689.287,7986.296,0.0,0.0,0.0,0.0
1778617689.788,7986.797,0.0,0.0,0.0,0.0
1778617690.290,7987.299,0.0,0.0,0.0,0.0
1778617690.791,7987.800,0.0,0.0,0.0,0.0
1778617691.292,7988.302,0.0,0.0,0.0,0.0
1778617691.794,7988.803,0.0,0.0,0.0,0.0
1778617692.295,7989.305,0.0,0.0,0.0,0.0
1778617692.797,7989.806,0.0,0.0,0.0,0.0
1778617693.298,7990.307,0.0,0.0,0.0,0.0
1778617693.800,7990.809,0.0,0.0,0.0,0.0
1778617694.301,7991.310,0.0,0.0,0.0,0.0
1778617694.803,7991.812,0.0,0.0,0.0,0.0
1778617695.304,7992.313,0.0,0.0,0.0,0.0
1778617695.806,7992.815,0.0,0.0,0.0,0.0
1778617696.307,7993.316,0.0,0.0,0.0,0.0
1778617696.809,7993.818,0.0,0.0,0.0,0.0
1778617697.310,7994.319,0.0,0.0,0.0,0.0
1778617697.812,7994.821,0.0,0.0,0.0,0.0
1778617698.313,7995.322,0.0,0.0,0.0,0.0
1778617698.815,7995.824,0.0,0.0,0.0,0.0
1778617699.316,7996.325,0.0,0.0,0.0,0.0
1778617699.818,7996.827,0.0,0.0,0.0,0.0
1778617700.319,7997.328,0.0,0.0,0.0,0.0
1778617700.821,7997.830,0.0,0.0,0.0,0.0
1778617701.322,7998.331,0.0,0.0,0.0,0.0
1778617701.824,7998.833,0.0,0.0,0.0,0.0
1778617702.325,7999.334,0.0,0.0,0.0,0.0
1778617702.827,7999.836,0.0,0.0,0.0,0.0
1778617703.328,8000.337,0.0,0.0,0.0,0.0
1778617703.829,8000.838,0.0,0.0,0.0,0.0
1778617704.331,8001.340,0.0,0.0,0.0,0.0
1778617704.832,8001.841,0.0,0.0,0.0,0.0
1778617705.334,8002.343,0.0,0.0,0.0,0.0
1778617705.835,8002.844,0.0,0.0,0.0,0.0
1778617706.287,8003.296,0.0,0.0,0.0,0.0
1778617706.788,8003.797,0.0,0.0,0.0,0.0
1778617707.290,8004.299,0.0,0.0,0.0,0.0
1778617707.791,8004.800,0.0,0.0,0.0,0.0
1778617708.293,8005.302,0.0,0.0,0.0,0.0
1778617708.794,8005.803,0.0,0.0,0.0,0.0
1778617709.296,8006.305,0.0,0.0,0.0,0.0
1778617709.797,8006.807,0.0,0.0,0.0,0.0
1778617710.299,8007.308,0.0,0.0,0.0,0.0
1778617710.800,8007.809,0.0,0.0,0.0,0.0
1778617711.302,8008.311,0.0,0.0,0.0,0.0
1778617711.803,8008.812,0.0,0.0,0.0,0.0
1778617712.305,8009.314,0.0,0.0,0.0,0.0
1778617712.806,8009.815,0.0,0.0,0.0,0.0
