time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active,apogee_m
1778618771.529,9068.538,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618772.030,9069.040,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618772.532,9069.541,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618773.033,9070.043,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618773.535,9070.544,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618774.037,9071.046,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618774.538,9071.547,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618775.040,9072.049,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618775.541,9072.550,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618776.043,9073.052,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618776.544,9073.553,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618777.046,9074.055,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618777.547,9074.556,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618778.049,9075.058,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618778.550,9075.559,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618779.052,9076.061,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618779.553,9076.563,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618780.055,9077.064,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618780.556,9077.565,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618781.058,9078.067,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618781.560,9078.569,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618782.061,9079.070,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618782.513,9079.522,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618783.014,9080.023,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618783.516,9080.525,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618784.017,9081.026,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618784.519,9081.528,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618785.020,9082.029,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618785.522,9082.531,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618786.023,9083.032,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618786.525,9083.534,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618787.026,9084.035,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618787.528,9084.537,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618788.029,9085.038,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618788.531,9085.540,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618789.032,9086.041,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778618789.534,9086.543,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
