time_unix,monotonic,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1778618771.228,9068.237,0.0,0.0,0.0,0.0,0.0,0.0
1778618771.479,9068.488,0.0,0.0,0.0,0.0,0.0,0.0
1778618771.730,9068.739,0.0,0.0,0.0,0.0,0.0,0.0
1778618771.980,9068.989,0.0,0.0,0.0,0.0,0.0,0.0
1778618772.231,9069.240,0.0,0.0,0.0,0.0,0.0,0.0
1778618772.482,9069.491,0.0,0.0,0.0,0.0,0.0,0.0
1778618772.733,9069.742,0.0,0.0,0.0,0.0,0.0,0.0
1778618772.983,9069.992,0.0,0.0,0.0,0.0,0.0,0.0
1778618773.234,9070.243,0.0,0.0,0.0,0.0,0.0,0.0
1778618773.485,9070.494,0.0,0.0,0.0,0.0,0.0,0.0
1778618773.685,9070.695,0.0,0.0,0.0,0.0,0.0,0.0
1778618773.936,9070.945,0.0,0.0,0.0,0.0,0.0,0.0
1778618774.187,9071.196,0.0,0.0,0.0,0.0,0.0,0.0
1778618774.438,9071.447,0.0,0.0,0.0,0.0,0.0,0.0
1778618774.688,9071.698,0.0,0.0,0.0,0.0,0.0,0.0
1778618774.939,9071.948,0.0,0.0,0.0,0.0,0.0,0.0
1778618775.190,9072.199,0.0,0.0,0.0,0.0,0.0,0.0
1778618775.441,9072.450,0.0,0.0,0.0,0.0,0.0,0.0
1778618775.692,9072.701,0.0,0.0,0.0,0.0,0.0,0.0
1778618775.942,9072.951,0.0,0.0,0.0,0.0,0.0,0.0
1778618776.193,9073.202,0.0,0.0,0.0,0.0,0.0,0.0
1778618776.444,9073.453,0.0,0.0,0.0,0.0,0.0,0.0
1778618776.695,9073.704,0.0,0.0,0.0,0.0,0.0,0.0
1778618776.946,9073.955,0.0,0.0,0.0,0.0,0.0,0.0
1778618777.196,9074.205,0.0,0.0,0.0,0.0,0.0,0.0
1778618777.447,9074.456,0.0,0.0,0.0,0.0,0.0,0.0
1778618777.698,9074.707,0.0,0.0,0.0,0.0,0.0,0.0
1778618777.949,9074.958,0.0,0.0,0.0,0.0,0.0,0.0
1778618778.199,9075.208,0.0,0.0,0.0,0.0,0.0,0.0
1778618778.450,9075.459,0.0,0.0,0.0,0.0,0.0,0.0
1778618778.701,9075.710,0.0,0.0,0.0,0.0,0.0,0.0
1778618778.952,9075.961,0.0,0.0,0.0,0.0,0.0,0.0
1778618779.202,9076.211,0.0,0.0,0.0,0.0,0.0,0.0
1778618779.453,9076.462,0.0,0.0,0.0,0.0,0.0,0.0
1778618779.704,9076.713,0.0,0.0,0.0,0.0,0.0,0.0
1778618779.955,9076.964,0.0,0.0,0.0,0.0,0.0,0.0
1778618780.205,9077.214,0.0,0.0,0.0,0.0,0.0,0.0
1778618780.456,9077.465,0.0,0.0,0.0,0.0,0.0,0.0
1778618780.707,9077.716,0.0,0.0,0.0,0.0,0.0,0.0
1778618780.958,9077.967,0.0,0.0,0.0,0.0,0.0,0.0
1778618781.209,9078.218,0.0,0.0,0.0,0.0,0.0,0.0
1778618781.460,9078.469,0.0,0.0,0.0,0.0,0.0,0.0
1778618781.710,9078.719,0.0,0.0,0.0,0.0,0.0,0.0
1778618781.961,9078.970,0.0,0.0,0.0,0.0,0.0,0.0
1778618782.212,9079.221,0.0,0.0,0.0,0.0,0.0,0.0
1778618782.463,9079.472,0.0,0.0,0.0,0.0,0.0,0.0
1778618782.713,9079.723,0.0,0.0,0.0,0.0,0.0,0.0
1778618782.964,9079.973,0.0,0.0,0.0,0.0,0.0,0.0
1778618783.215,9080.224,0.0,0.0,0.0,0.0,0.0,0.0
1778618783.466,9080.475,0.0,0.0,0.0,0.0,0.0,0.0
1778618783.716,9080.725,0.0,0.0,0.0,0.0,0.0,0.0
1778618783.967,9080.976,0.0,0.0,0.0,0.0,0.0,0.0
1778618784.218,9081.227,0.0,0.0,0.0,0.0,0.0,0.0
1778618784.469,9081.478,0.0,0.0,0.0,0.0,0.0,0.0
1778618784.719,9081.728,0.0,0.0,0.0,0.0,0.0,0.0
1778618784.970,9081.979,0.0,0.0,0.0,0.0,0.0,0.0
1778618785.221,9082.230,0.0,0.0,0.0,0.0,0.0,0.0
1778618785.471,9082.481,0.0,0.0,0.0,0.0,0.0,0.0
1778618785.722,9082.731,0.0,0.0,0.0,0.0,0.0,0.0
1778618785.973,9082.982,0.0,0.0,0.0,0.0,0.0,0.0
1778618786.224,9083.233,0.0,0.0,0.0,0.0,0.0,0.0
1778618786.474,9083.484,0.0,0.0,0.0,0.0,0.0,0.0
1778618786.725,9083.734,0.0,0.0,0.0,0.0,0.0,0.0
1778618786.976,9083.985,0.0,0.0,0.0,0.0,0.0,0.0
1778618787.227,9084.236,0.0,0.0,0.0,0.0,0.0,0.0
1778618787.478,9084.487,0.0,0.0,0.0,0.0,0.0,0.0
1778618787.728,9084.737,0.0,0.0,0.0,0.0,0.0,0.0
1778618787.979,9084.988,0.0,0.0,0.0,0.0,0.0,0.0
1778618788.230,9085.239,0.0,0.0,0.0,0.0,0.0,0.0
1778618788.481,9085.490,0.0,0.0,0.0,0.0,0.0,0.0
1778618788.731,9085.740,0.0,0.0,0.0,0.0,0.0,0.0
1778618788.982,9085.991,0.0,0.0,0.0,0.0,0.0,0.0
1778618789.233,9086.242,0.0,0.0,0.0,0.0,0.0,0.0
1778618789.484,9086.493,0.0,0.0,0.0,0.0,0.0,0.0
1778618789.734,9086.743,0.0,0.0,0.0,0.0,0.0,0.0
1778618789.935,9086.944,0.0,0.0,0.0,0.0,0.0,0.0
1778618790.186,9087.195,0.0,0.0,0.0,0.0,0.0,0.0
1778618790.437,9087.446,0.0,0.0,0.0,0.0,0.0,0.0
1778618790.687,9087.696,0.0,0.0,0.0,0.0,0.0,0.0
1778618790.938,9087.947,0.0,0.0,0.0,0.0,0.0,0.0
1778618791.189,9088.198,0.0,0.0,0.0,0.0,0.0,0.0
1778618791.440,9088.449,0.0,0.0,0.0,0.0,0.0,0.0
1778618791.690,9088.700,0.0,0.0,0.0,0.0,0.0,0.0
1778618791.941,9088.950,0.0,0.0,0.0,0.0,0.0,0.0
1778618792.192,9089.201,0.0,0.0,0.0,0.0,0.0,0.0
1778618792.443,9089.452,0.0,0.0,0.0,0.0,0.0,0.0
1778618792.693,9089.703,0.0,0.0,0.0,0.0,0.0,0.0
1778618792.944,9089.953,0.0,0.0,0.0,0.0,0.0,0.0
1778618793.195,9090.204,0.0,0.0,0.0,0.0,0.0,0.0
1778618793.446,9090.455,0.0,0.0,0.0,0.0,0.0,0.0
1778618793.696,9090.706,0.0,0.0,0.0,0.0,0.0,0.0
1778618793.947,9090.956,0.0,0.0,0.0,0.0,0.0,0.0
1778618794.198,9091.207,0.0,0.0,0.0,0.0,0.0,0.0
1778618794.449,9091.458,0.0,0.0,0.0,0.0,0.0,0.0
1778618794.699,9091.708,0.0,0.0,0.0,0.0,0.0,0.0
1778618794.950,9091.959,0.0,0.0,0.0,0.0,0.0,0.0
1778618795.201,9092.210,0.0,0.0,0.0,0.0,0.0,0.0
1778618795.452,9092.461,0.0,0.0,0.0,0.0,0.0,0.0
1778618795.702,9092.711,0.0,0.0,0.0,0.0,0.0,0.0
1778618795.953,9092.962,0.0,0.0,0.0,0.0,0.0,0.0
1778618796.204,9093.213,0.0,0.0,0.0,0.0,0.0,0.0
1778618796.455,9093.464,0.0,0.0,0.0,0.0,0.0,0.0
1778618796.705,9093.714,0.0,0.0,0.0,0.0,0.0,0.0
1778618796.956,9093.965,0.0,0.0,0.0,0.0,0.0,0.0
1778618797.207,9094.216,0.0,0.0,0.0,0.0,0.0,0.0
1778618797.458,9094.467,0.0,0.0,0.0,0.0,0.0,0.0
1778618797.708,9094.717,0.0,0.0,0.0,0.0,0.0,0.0
1778618797.959,9094.968,0.0,0.0,0.0,0.0,0.0,0.0
1778618798.210,9095.219,0.0,0.0,0.0,0.0,0.0,0.0
1778618798.461,9095.470,0.0,0.0,0.0,0.0,0.0,0.0
1778618798.711,9095.720,0.0,0.0,0.0,0.0,0.0,0.0
1778618798.962,9095.971,0.0,0.0,0.0,0.0,0.0,0.0
1778618799.213,9096.222,0.0,0.0,0.0,0.0,0.0,0.0
1778618799.464,9096.473,0.0,0.0,0.0,0.0,0.0,0.0
1778618799.714,9096.724,0.0,0.0,0.0,0.0,0.0,0.0
1778618799.965,9096.974,0.0,0.0,0.0,0.0,0.0,0.0
1778618800.216,9097.225,0.0,0.0,0.0,0.0,0.0,0.0
1778618800.467,9097.476,0.0,0.0,0.0,0.0,0.0,0.0
1778618800.718,9097.727,0.0,0.0,0.0,0.0,0.0,0.0
1778618800.968,9097.978,0.0,0.0,0.0,0.0,0.0,0.0
1778618801.219,9098.228,0.0,0.0,0.0,0.0,0.0,0.0
1778618801.470,9098.479,0.0,0.0,0.0,0.0,0.0,0.0
1778618801.721,9098.730,0.0,0.0,0.0,0.0,0.0,0.0
1778618801.971,9098.981,0.0,0.0,0.0,0.0,0.0,0.0
1778618802.222,9099.231,0.0,0.0,0.0,0.0,0.0,0.0
1778618802.473,9099.482,0.0,0.0,0.0,0.0,0.0,0.0
1778618802.724,9099.733,0.0,0.0,0.0,0.0,0.0,0.0
1778618802.975,9099.984,0.0,0.0,0.0,0.0,0.0,0.0
1778618803.225,9100.234,0.0,0.0,0.0,0.0,0.0,0.0
1778618803.476,9100.485,0.0,0.0,0.0,0.0,0.0,0.0
1778618803.727,9100.736,0.0,0.0,0.0,0.0,0.0,0.0
1778618803.978,9100.987,0.0,0.0,0.0,0.0,0.0,0.0
1778618804.228,9101.238,0.0,0.0,0.0,0.0,0.0,0.0
1778618804.479,9101.488,0.0,0.0,0.0,0.0,0.0,0.0
1778618804.730,9101.739,0.0,0.0,0.0,0.0,0.0,0.0
1778618804.981,9101.990,0.0,0.0,0.0,0.0,0.0,0.0
1778618805.232,9102.241,0.0,0.0,0.0,0.0,0.0,0.0
1778618805.482,9102.491,0.0,0.0,0.0,0.0,0.0,0.0
1778618805.733,9102.742,0.0,0.0,0.0,0.0,0.0,0.0
1778618805.984,9102.993,0.0,0.0,0.0,0.0,0.0,0.0
1778618806.235,9103.244,0.0,0.0,0.0,0.0,0.0,0.0
1778618806.435,9103.444,0.0,0.0,0.0,0.0,0.0,0.0
1778618806.686,9103.695,0.0,0.0,0.0,0.0,0.0,0.0
1778618806.937,9103.946,0.0,0.0,0.0,0.0,0.0,0.0
1778618807.187,9104.197,0.0,0.0,0.0,0.0,0.0,0.0
1778618807.438,9104.447,0.0,0.0,0.0,0.0,0.0,0.0
1778618807.689,9104.698,0.0,0.0,0.0,0.0,0.0,0.0
1778618807.940,9104.949,0.0,0.0,0.0,0.0,0.0,0.0
1778618808.191,9105.200,0.0,0.0,0.0,0.0,0.0,0.0
1778618808.441,9105.450,0.0,0.0,0.0,0.0,0.0,0.0
1778618808.692,9105.701,0.0,0.0,0.0,0.0,0.0,0.0
1778618808.943,9105.952,0.0,0.0,0.0,0.0,0.0,0.0
1778618809.194,9106.203,0.0,0.0,0.0,0.0,0.0,0.0
1778618809.444,9106.453,0.0,0.0,0.0,0.0,0.0,0.0
1778618809.695,9106.704,0.0,0.0,0.0,0.0,0.0,0.0
1778618809.946,9106.955,0.0,0.0,0.0,0.0,0.0,0.0
1778618810.197,9107.206,0.0,0.0,0.0,0.0,0.0,0.0
1778618810.447,9107.457,0.0,0.0,0.0,0.0,0.0,0.0
1778618810.698,9107.707,0.0,0.0,0.0,0.0,0.0,0.0
1778618810.949,9107.958,0.0,0.0,0.0,0.0,0.0,0.0
