time_unix,monotonic,voltage_24v,current_24v,voltage_12v,current_12v,voltage_5v,current_5v
1778618771.328,9068.337,0.0,0.0,0.0,0.0,0.0,0.0
1778618772.331,9069.340,0.0,0.0,0.0,0.0,0.0,0.0
1778618773.334,9070.343,0.0,0.0,0.0,0.0,0.0,0.0
1778618774.337,9071.347,0.0,0.0,0.0,0.0,0.0,0.0
1778618775.340,9072.350,0.0,0.0,0.0,0.0,0.0,0.0
1778618776.344,9073.353,0.0,0.0,0.0,0.0,0.0,0.0
1778618777.347,9074.356,0.0,0.0,0.0,0.0,0.0,0.0
1778618778.350,9075.359,0.0,0.0,0.0,0.0,0.0,0.0
1778618779.353,9076.362,0.0,0.0,0.0,0.0,0.0,0.0
1778618780.356,9077.365,0.0,0.0,0.0,0.0,0.0,0.0
1778618781.359,9078.368,0.0,0.0,0.0,0.0,0.0,0.0
1778618782.362,9079.371,0.0,0.0,0.0,0.0,0.0,0.0
1778618783.365,9080.374,0.0,0.0,0.0,0.0,0.0,0.0
1778618784.368,9081.377,0.0,0.0,0.0,0.0,0.0,0.0
1778618785.321,9082.330,0.0,0.0,0.0,0.0,0.0,0.0
1778618786.324,9083.333,0.0,0.0,0.0,0.0,0.0,0.0
1778618787.327,9084.336,0.0,0.0,0.0,0.0,0.0,0.0
1778618788.330,9085.339,0.0,0.0,0.0,0.0,0.0,0.0
1778618789.333,9086.342,0.0,0.0,0.0,0.0,0.0,0.0
1778618790.336,9087.345,0.0,0.0,0.0,0.0,0.0,0.0
1778618791.339,9088.349,0.0,0.0,0.0,0.0,0.0,0.0
1778618792.342,9089.351,0.0,0.0,0.0,0.0,0.0,0.0
1778618793.345,9090.355,0.0,0.0,0.0,0.0,0.0,0.0
1778618794.348,9091.357,0.0,0.0,0.0,0.0,0.0,0.0
1778618795.351,9092.360,0.0,0.0,0.0,0.0,0.0,0.0
1778618796.354,9093.363,0.0,0.0,0.0,0.0,0.0,0.0
1778618797.357,9094.366,0.0,0.0,0.0,0.0,0.0,0.0
1778618798.360,9095.369,0.0,0.0,0.0,0.0,0.0,0.0
1778618799.363,9096.372,0.0,0.0,0.0,0.0,0.0,0.0
1778618800.367,9097.376,0.0,0.0,0.0,0.0,0.0,0.0
1778618801.370,9098.379,0.0,0.0,0.0,0.0,0.0,0.0
1778618802.323,9099.332,0.0,0.0,0.0,0.0,0.0,0.0
1778618803.326,9100.335,0.0,0.0,0.0,0.0,0.0,0.0
1778618804.329,9101.338,0.0,0.0,0.0,0.0,0.0,0.0
1778618805.332,9102.341,0.0,0.0,0.0,0.0,0.0,0.0
1778618806.335,9103.344,0.0,0.0,0.0,0.0,0.0,0.0
1778618807.338,9104.347,0.0,0.0,0.0,0.0,0.0,0.0
1778618808.341,9105.350,0.0,0.0,0.0,0.0,0.0,0.0
1778618809.344,9106.353,0.0,0.0,0.0,0.0,0.0,0.0
1778618810.347,9107.356,0.0,0.0,0.0,0.0,0.0,0.0
1778618811.350,9108.359,0.0,0.0,0.0,0.0,0.0,0.0
1778618812.353,9109.362,0.0,0.0,0.0,0.0,0.0,0.0
1778618813.356,9110.365,0.0,0.0,0.0,0.0,0.0,0.0
1778618814.359,9111.368,0.0,0.0,0.0,0.0,0.0,0.0
1778618815.362,9112.371,0.0,0.0,0.0,0.0,0.0,0.0
