time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778618771.328,9068.337,0.0,0.0,0.0,0.0,0.0,0
1778618771.830,9068.839,0.0,0.0,0.0,0.0,0.0,0
1778618772.281,9069.290,0.0,0.0,0.0,0.0,0.0,0
1778618772.783,9069.792,0.0,0.0,0.0,0.0,0.0,0
1778618773.284,9070.293,0.0,0.0,0.0,0.0,0.0,0
1778618773.786,9070.795,0.0,0.0,0.0,0.0,0.0,0
1778618774.287,9071.296,0.0,0.0,0.0,0.0,0.0,0
1778618774.789,9071.798,0.0,0.0,0.0,0.0,0.0,0
1778618775.290,9072.299,0.0,0.0,0.0,0.0,0.0,0
1778618775.792,9072.801,0.0,0.0,0.0,0.0,0.0,0
1778618776.294,9073.303,0.0,0.0,0.0,0.0,0.0,0
1778618776.795,9073.804,0.0,0.0,0.0,0.0,0.0,0
1778618777.297,9074.306,0.0,0.0,0.0,0.0,0.0,0
1778618777.798,9074.807,0.0,0.0,0.0,0.0,0.0,0
1778618778.300,9075.309,0.0,0.0,0.0,0.0,0.0,0
1778618778.801,9075.810,0.0,0.0,0.0,0.0,0.0,0
1778618779.303,9076.312,0.0,0.0,0.0,0.0,0.0,0
1778618779.804,9076.813,0.0,0.0,0.0,0.0,0.0,0
1778618780.306,9077.315,0.0,0.0,0.0,0.0,0.0,0
1778618780.807,9077.816,0.0,0.0,0.0,0.0,0.0,0
1778618781.309,9078.318,0.0,0.0,0.0,0.0,0.0,0
1778618781.811,9078.820,0.0,0.0,0.0,0.0,0.0,0
1778618782.312,9079.321,0.0,0.0,0.0,0.0,0.0,0
1778618782.814,9079.823,0.0,0.0,0.0,0.0,0.0,0
1778618783.315,9080.324,0.0,0.0,0.0,0.0,0.0,0
1778618783.817,9080.826,0.0,0.0,0.0,0.0,0.0,0
1778618784.318,9081.327,0.0,0.0,0.0,0.0,0.0,0
1778618784.820,9081.829,0.0,0.0,0.0,0.0,0.0,0
1778618785.321,9082.330,0.0,0.0,0.0,0.0,0.0,0
1778618785.822,9082.832,0.0,0.0,0.0,0.0,0.0,0
1778618786.324,9083.333,0.0,0.0,0.0,0.0,0.0,0
1778618786.826,9083.835,0.0,0.0,0.0,0.0,0.0,0
1778618787.327,9084.336,0.0,0.0,0.0,0.0,0.0,0
1778618787.829,9084.838,0.0,0.0,0.0,0.0,0.0,0
