time_unix,monotonic,lat,lon,alt,relative_alt,hdg,num_sv
1778618771.730,9068.739,0.0,0.0,0.0,0.0,0.0,0
1778618772.733,9069.742,0.0,0.0,0.0,0.0,0.0,0
1778618773.736,9070.745,0.0,0.0,0.0,0.0,0.0,0
1778618774.739,9071.748,0.0,0.0,0.0,0.0,0.0,0
1778618775.742,9072.751,0.0,0.0,0.0,0.0,0.0,0
1778618776.745,9073.754,0.0,0.0,0.0,0.0,0.0,0
1778618777.748,9074.757,0.0,0.0,0.0,0.0,0.0,0
1778618778.751,9075.760,0.0,0.0,0.0,0.0,0.0,0
1778618779.754,9076.763,0.0,0.0,0.0,0.0,0.0,0
1778618780.707,9077.716,0.0,0.0,0.0,0.0,0.0,0
1778618781.710,9078.719,0.0,0.0,0.0,0.0,0.0,0
1778618782.713,9079.723,0.0,0.0,0.0,0.0,0.0,0
1778618783.716,9080.725,0.0,0.0,0.0,0.0,0.0,0
1778618784.719,9081.728,0.0,0.0,0.0,0.0,0.0,0
1778618785.722,9082.731,0.0,0.0,0.0,0.0,0.0,0
1778618786.725,9083.734,0.0,0.0,0.0,0.0,0.0,0
1778618787.728,9084.737,0.0,0.0,0.0,0.0,0.0,0
1778618788.731,9085.740,0.0,0.0,0.0,0.0,0.0,0
1778618789.734,9086.743,0.0,0.0,0.0,0.0,0.0,0
1778618790.738,9087.747,0.0,0.0,0.0,0.0,0.0,0
1778618791.741,9088.750,0.0,0.0,0.0,0.0,0.0,0
1778618792.744,9089.753,0.0,0.0,0.0,0.0,0.0,0
1778618793.747,9090.756,0.0,0.0,0.0,0.0,0.0,0
1778618794.750,9091.759,0.0,0.0,0.0,0.0,0.0,0
1778618795.753,9092.762,0.0,0.0,0.0,0.0,0.0,0
1778618796.705,9093.714,0.0,0.0,0.0,0.0,0.0,0
1778618797.708,9094.717,0.0,0.0,0.0,0.0,0.0,0
1778618798.711,9095.720,0.0,0.0,0.0,0.0,0.0,0
1778618799.714,9096.724,0.0,0.0,0.0,0.0,0.0,0
1778618800.718,9097.727,0.0,0.0,0.0,0.0,0.0,0
1778618801.721,9098.730,0.0,0.0,0.0,0.0,0.0,0
1778618802.724,9099.733,0.0,0.0,0.0,0.0,0.0,0
1778618803.727,9100.736,0.0,0.0,0.0,0.0,0.0,0
1778618804.730,9101.739,0.0,0.0,0.0,0.0,0.0,0
1778618805.733,9102.742,0.0,0.0,0.0,0.0,0.0,0
1778618806.736,9103.745,0.0,0.0,0.0,0.0,0.0,0
1778618807.739,9104.748,0.0,0.0,0.0,0.0,0.0,0
1778618808.742,9105.751,0.0,0.0,0.0,0.0,0.0,0
1778618809.745,9106.754,0.0,0.0,0.0,0.0,0.0,0
1778618810.748,9107.757,0.0,0.0,0.0,0.0,0.0,0
1778618811.751,9108.761,0.0,0.0,0.0,0.0,0.0,0
1778618812.704,9109.713,0.0,0.0,0.0,0.0,0.0,0
1778618813.707,9110.716,0.0,0.0,0.0,0.0,0.0,0
1778618814.710,9111.719,0.0,0.0,0.0,0.0,0.0,0
1778618815.713,9112.722,0.0,0.0,0.0,0.0,0.0,0
1778618816.716,9113.725,0.0,0.0,0.0,0.0,0.0,0
1778618817.719,9114.728,0.0,0.0,0.0,0.0,0.0,0
1778618818.722,9115.731,0.0,0.0,0.0,0.0,0.0,0
1778618819.725,9116.734,0.0,0.0,0.0,0.0,0.0,0
1778618820.729,9117.738,0.0,0.0,0.0,0.0,0.0,0
1778618821.732,9118.741,0.0,0.0,0.0,0.0,0.0,0
1778618822.735,9119.744,0.0,0.0,0.0,0.0,0.0,0
