time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1774360493.464,29.169,1774360493.4502962,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360493.714,29.419,1774360493.70097,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360493.965,29.670,1774360493.9516246,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360494.216,29.921,1774360494.2023516,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360494.466,30.171,1774360494.4530056,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360494.717,30.422,1774360494.7036567,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360494.968,30.672,1774360494.9543602,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360495.218,30.923,1774360495.2051878,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360495.469,31.174,1774360495.4560058,8.548275682,207.080078125,5.78202210427362,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360495.720,31.425,1774360495.7067034,8.548275682,207.080078125,5.78202210427362,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360495.970,31.675,1774360495.957362,8.548275682,207.080078125,5.78202210427362,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360496.221,31.926,1774360496.208098,8.548275682,207.080078125,5.78202210427362,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360496.472,32.177,1774360496.4587874,8.548275682,207.080078125,5.78202210427362,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360496.722,32.427,1774360496.7095604,8.548275682,207.080078125,5.78202210427362,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360496.973,32.678,1774360496.9601314,8.548275682,207.080078125,5.78202210427362,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360497.224,32.929,1774360497.210713,8.548275682,207.080078125,5.78202210427362,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360497.474,33.179,1774360497.461451,10.556993126000002,207.080078125,5.7472512243602285,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360497.725,33.430,1774360497.7121377,10.556993126000002,207.080078125,5.7472512243602285,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360497.976,33.681,1774360497.9627616,10.556993126000002,207.080078125,5.7472512243602285,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360498.227,33.931,1774360498.2133882,10.556993126000002,207.080078125,5.7472512243602285,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360498.477,34.182,1774360498.4640026,10.556993126000002,207.080078125,5.7472512243602285,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1774360498.728,34.433,1774360498.714711,10.556993126000002,207.080078125,5.7472512243602285,12.0,1.0,1.0,0.0,0.0,0.0,0.0
