time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778209894.547,4257.220,0.0,0.0,0.0,22.1,0.0,0
1778209895.049,4257.721,0.0,0.0,0.0,22.1,0.0,0
1778209895.550,4258.223,0.0,0.0,0.0,22.0,0.0,0
1778209896.052,4258.724,0.0,0.0,0.0,22.1,0.0,0
1778209896.553,4259.225,0.0,0.0,0.0,22.0,0.0,0
1778209897.054,4259.727,0.0,0.0,0.0,22.0,0.0,0
1778209897.556,4260.228,0.0,0.0,0.0,22.1,0.0,0
1778209898.007,4260.679,0.0,0.0,0.0,22.1,0.0,0
1778209898.509,4261.181,0.0,0.0,0.0,22.1,0.0,0
1778209899.010,4261.682,0.0,0.0,0.0,22.1,0.0,0
1778209899.512,4262.184,0.0,0.0,0.0,22.1,0.0,0
1778209900.014,4262.686,0.0,0.0,0.0,22.1,0.0,0
1778209900.515,4263.187,0.0,0.0,0.0,22.1,0.0,0
1778209901.017,4263.689,0.0,0.0,0.0,22.1,0.0,0
1778209901.518,4264.190,0.0,0.0,0.0,22.0,0.0,0
1778209902.019,4264.691,0.0,0.0,0.0,22.1,0.0,0
1778209902.521,4265.193,0.0,0.0,0.0,22.1,0.0,0
1778209903.022,4265.694,0.0,0.0,0.0,22.1,0.0,0
1778209903.524,4266.196,0.0,0.0,0.0,22.1,0.0,0
1778209904.026,4266.698,0.0,0.0,0.0,22.1,0.0,0
1778209904.527,4267.199,0.0,0.0,0.0,22.1,0.0,0
1778209905.028,4267.701,0.0,0.0,0.0,22.1,0.0,0
1778209905.530,4268.202,0.0,0.0,0.0,22.1,0.0,0
1778209906.031,4268.703,0.0,0.0,0.0,22.1,0.0,0
1778209906.532,4269.205,0.0,0.0,0.0,22.1,0.0,0
1778209907.034,4269.706,0.0,0.0,0.0,22.1,0.0,0
1778209907.535,4270.207,0.0,0.0,0.0,22.1,0.0,0
1778209908.037,4270.709,0.0,0.0,0.0,22.0,0.0,0
1778209908.538,4271.210,0.0,0.0,0.0,22.1,0.0,0
1778209909.040,4271.712,0.0,0.0,0.0,22.1,0.0,0
1778209909.541,4272.213,0.0,0.0,0.0,22.1,0.0,0
1778209910.042,4272.715,0.0,0.0,0.0,22.1,0.0,0
1778209910.544,4273.216,0.0,0.0,0.0,22.1,0.0,0
1778209911.045,4273.718,0.0,0.0,0.0,22.1,0.0,0
1778209911.547,4274.219,0.0,0.0,0.0,22.0,0.0,0
1778209912.048,4274.720,0.0,0.0,0.0,22.1,0.0,0
1778209912.550,4275.222,0.0,0.0,0.0,22.1,0.0,0
1778209913.052,4275.724,0.0,0.0,0.0,22.1,0.0,0
1778209913.553,4276.225,0.0,0.0,0.0,22.0,0.0,0
1778209914.055,4276.727,0.0,0.0,0.0,22.1,0.0,0
1778209914.556,4277.228,0.0,0.0,0.0,22.1,0.0,0
1778209915.007,4277.679,0.0,0.0,0.0,22.1,0.0,0
1778209915.508,4278.181,0.0,0.0,0.0,22.1,0.0,0
1778209916.010,4278.682,0.0,0.0,0.0,22.1,0.0,0
1778209916.511,4279.183,0.0,0.0,0.0,22.1,0.0,0
1778209917.013,4279.685,0.0,0.0,0.0,22.0,0.0,0
1778209917.514,4280.186,0.0,0.0,0.0,22.1,0.0,0
1778209918.016,4280.688,0.0,0.0,0.0,22.0,0.0,0
1778209918.517,4281.189,0.0,0.0,0.0,22.0,0.0,0
1778209919.018,4281.690,0.0,0.0,0.0,22.1,0.0,0
1778209919.519,4282.191,0.0,0.0,0.0,22.0,0.0,0
1778209920.021,4282.693,0.0,0.0,0.0,22.0,0.0,0
1778209920.523,4283.195,0.0,0.0,0.0,22.1,0.0,0
1778209921.024,4283.696,0.0,0.0,0.0,22.1,0.0,0
1778209921.525,4284.198,0.0,0.0,0.0,22.1,0.0,0
1778209922.027,4284.699,0.0,0.0,0.0,22.0,0.0,0
1778209922.528,4285.201,0.0,0.0,0.0,22.0,0.0,0
1778209923.030,4285.702,0.0,0.0,0.0,22.1,0.0,0
1778209923.531,4286.204,0.0,0.0,0.0,22.1,0.0,0
1778209924.033,4286.705,0.0,0.0,0.0,22.1,0.0,0
1778209924.534,4287.207,0.0,0.0,0.0,22.1,0.0,0
1778209925.036,4287.708,0.0,0.0,0.0,22.1,0.0,0
1778209925.538,4288.210,0.0,0.0,0.0,22.1,0.0,0
1778209926.039,4288.712,0.0,0.0,0.0,22.0,0.0,0
1778209926.541,4289.213,0.0,0.0,0.0,22.1,0.0,0
1778209927.042,4289.714,0.0,0.0,0.0,22.1,0.0,0
1778209927.544,4290.216,0.0,0.0,0.0,22.1,0.0,0
1778209928.045,4290.718,0.0,0.0,0.0,22.0,0.0,0
