time_unix,monotonic,termination_altitude_m,burst_altitude_m,burst_altitude_uncertainty_m,ascent_detect_window_s,ascent_detect_gain_m,apogee_fraction,landing_fraction,recovery_stationary_s,termination_confirm_drop_m,termination_confirm_window_s,rw_kp,rw_kd,rw_max_rpm,mm_kp,mm_kd,mm_max_current,pointing_activate_altitude_m,pointing_duration_min,gs_use_hardcoded,gs_lat,gs_lon,gs_alt
1778209898.559,4261.231,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209903.574,4266.247,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209908.588,4271.261,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209913.553,4276.225,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209918.567,4281.239,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209923.582,4286.254,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209928.597,4291.269,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209933.561,4296.233,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209938.575,4301.247,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209943.590,4306.262,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209948.555,4311.228,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209953.571,4316.243,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209958.586,4321.258,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209963.552,4326.224,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209968.570,4331.242,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209973.588,4336.261,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209978.559,4341.231,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
