time_unix,monotonic,press_abs,press_diff,temperature,baro_alt,climb,airspeed,groundspeed
1778209895.049,4257.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778209896.052,4258.724,1003.3974609375,0.0,42.57,83.137939453125,-0.003404766321182251,0.0,0.0678614154458046
1778209897.054,4259.727,1003.40234375,0.0,42.57,83.14851379394531,-0.004771122243255377,0.0,0.05430762842297554
1778209898.057,4260.730,1003.392333984375,0.0,42.57,83.22249603271484,-0.003962073475122452,0.0,0.02915322780609131
1778209899.060,4261.733,1003.3948364257812,0.0,42.57,83.18022155761719,-0.003413246013224125,0.0,0.03661901876330376
1778209900.064,4262.736,1003.4199829101562,0.0,42.57,82.95825958251953,-0.0043984041549265385,0.0,0.0675867423415184
1778209901.067,4263.739,1003.392333984375,0.0,42.57,83.05339050292969,-0.002487337915226817,0.0,0.06919147074222565
1778209902.069,4264.742,1003.407470703125,0.0,42.57,83.2859115600586,-0.0047518424689769745,0.0,0.07482150942087173
1778209903.072,4265.745,1003.3822631835938,0.0,42.57,83.16964721679688,-0.0035233525559306145,0.0,0.02857993170619011
1778209904.076,4266.748,1003.4098510742188,0.0,42.58,83.05339050292969,-0.0036299906205385923,0.0,0.02826494351029396
1778209905.079,4267.751,1003.3898315429688,0.0,42.57,83.20135498046875,-0.0031752334907650948,0.0,0.0342743806540966
1778209906.081,4268.753,1003.4273071289062,0.0,42.58,83.34932708740234,-0.002917921869084239,0.0,0.0510934479534626
1778209907.084,4269.756,1003.3672485351562,0.0,42.57,83.18022155761719,-0.0041822572238743305,0.0,0.07448118180036545
1778209908.087,4270.759,1003.3947143554688,0.0,42.58,83.18022155761719,-0.001924790209159255,0.0,0.0550755113363266
1778209909.090,4271.762,1003.3897705078125,0.0,42.58,83.2859115600586,-0.002959983190521598,0.0,0.035754699259996414
1778209910.092,4272.765,1003.3872680664062,0.0,42.58,83.30705261230469,-0.003201445797458291,0.0,0.022601168602705002
1778209911.095,4273.768,1003.40234375,0.0,42.58,83.14851379394531,-0.00332601647824049,0.0,0.04699595645070076
1778209912.098,4274.770,1003.4047241210938,0.0,42.58,83.16172790527344,-0.005231382325291634,0.0,0.06384345889091492
1778209913.052,4275.724,1003.3947143554688,0.0,42.58,83.14851379394531,-0.0027251022402197123,0.0,0.04526625573635101
1778209914.055,4276.727,1003.3997192382812,0.0,42.58,83.05339050292969,-0.0038114311173558235,0.0,0.01837129518389702
1778209915.057,4277.729,1003.3947143554688,0.0,42.58,82.84200286865234,-0.003676909953355789,0.0,0.02936454489827156
1778209916.060,4278.732,1003.3998413085938,0.0,42.58,83.15115356445312,-0.0020114227663725615,0.0,0.055962976068258286
1778209917.063,4279.735,1003.3897705078125,0.0,42.58,83.0111083984375,-0.0042693340219557285,0.0,0.06365392357110977
1778209918.066,4280.738,1003.3722534179688,0.0,42.57,83.18022155761719,-0.0026406077668070793,0.0,0.051804546266794205
1778209919.068,4281.740,1003.3772583007812,0.0,42.58,82.98997497558594,-0.003570292377844453,0.0,0.056398384273052216
1778209920.071,4282.743,1003.3822631835938,0.0,42.58,83.16964721679688,-0.002988687949255109,0.0,0.024982381612062454
1778209921.074,4283.746,1003.3922729492188,0.0,42.58,83.03489685058594,-0.002541458699852228,0.0,0.05286230146884918
1778209922.077,4284.749,1003.3997192382812,0.0,42.58,83.2040023803711,-0.004108028952032328,0.0,0.04818043112754822
1778209923.080,4285.753,1003.3973388671875,0.0,42.57,83.05339050292969,-0.0026560290716588497,0.0,0.07301398366689682
1778209924.083,4286.755,1003.4172973632812,0.0,42.58,82.9080581665039,-0.004347901791334152,0.0,0.06142517551779747
1778209925.086,4287.758,1003.3721923828125,0.0,42.59,83.19343566894531,-0.003577986964955926,0.0,0.04499528184533119
1778209926.090,4288.762,1003.3797607421875,0.0,42.58,83.09830474853516,-0.003924115560948849,0.0,0.024208422750234604
1778209927.092,4289.765,1003.4047241210938,0.0,42.58,83.22513580322266,-0.004652573261409998,0.0,0.03749708831310272
1778209928.096,4290.768,1003.4047241210938,0.0,42.58,83.2040023803711,-0.0021078267600387335,0.0,0.067755788564682
1778209929.098,4291.771,1003.3721923828125,0.0,42.58,83.03489685058594,-0.003494065720587969,0.0,0.06018980219960213
1778209930.051,4292.723,1003.3872680664062,0.0,42.58,82.97147369384766,-0.002013848628848791,0.0,0.028395889326930046
1778209931.054,4293.726,1003.3947143554688,0.0,42.58,83.22513580322266,-0.0024966872297227383,0.0,0.031372107565402985
1778209932.057,4294.729,1003.3921508789062,0.0,42.58,83.14058685302734,-0.004181449767202139,0.0,0.04659795016050339
1778209933.060,4295.732,1003.3871459960938,0.0,42.59,83.34932708740234,-0.0017816727049648762,0.0,0.06737789511680603
1778209934.062,4296.735,1003.3896484375,0.0,42.59,83.14058685302734,-0.0037643739487975836,0.0,0.05025020241737366
1778209935.065,4297.738,1003.3772583007812,0.0,42.58,83.14058685302734,-0.00222929660230875,0.0,0.03379611670970917
1778209936.068,4298.740,1003.4097290039062,0.0,42.59,83.09830474853516,-0.0024266245309263468,0.0,0.023899350315332413
1778209937.071,4299.743,1003.399658203125,0.0,42.59,82.86578369140625,-0.0028324169106781483,0.0,0.04061858728528023
1778209938.074,4300.746,1003.4047241210938,0.0,42.59,83.0771713256836,-0.0009780221153050661,0.0,0.05918914079666138
1778209939.077,4301.749,1003.3871459960938,0.0,42.58,83.03489685058594,-0.00302885752171278,0.0,0.06426896154880524
1778209940.080,4302.753,1003.40966796875,0.0,42.59,83.11944580078125,-0.0008182594901882112,0.0,0.0676475465297699
1778209941.083,4303.755,1003.3946533203125,0.0,42.59,82.87899780273438,-0.01614125445485115,0.0,0.030659370124340057
1778209942.086,4304.758,1003.4121704101562,0.0,42.59,83.2885513305664,-0.009125853888690472,0.0,0.06521528214216232
1778209943.089,4305.761,1003.4046630859375,0.0,42.59,82.97412109375,0.0490926057100296,0.0,0.09278727322816849
1778209944.091,4306.764,1003.3770751953125,0.0,42.59,82.91070556640625,-0.012350223958492279,0.0,0.23162001371383667
1778209945.094,4307.767,1003.4247436523438,0.0,42.59,83.19343566894531,-0.02255767211318016,0.0,0.2878199815750122
1778209946.097,4308.769,1003.3821411132812,0.0,42.59,83.14058685302734,-0.05536958947777748,0.0,0.4722970128059387
1778209947.051,4309.723,1003.4146728515625,0.0,42.59,82.88956451416016,-0.0030231450218707323,0.0,0.6809629797935486
1778209948.054,4310.726,1003.399658203125,0.0,42.59,83.14058685302734,0.0015274074394255877,0.0,0.8304827809333801
1778209949.057,4311.729,1003.3871459960938,0.0,42.59,83.13001251220703,-0.0002411331224720925,0.0,1.0417442321777344
1778209950.060,4312.732,1003.3895874023438,0.0,42.6,83.04546356201172,0.012906402349472046,0.0,1.2546993494033813
1778209951.064,4313.736,1003.3971557617188,0.0,42.59,82.93184661865234,0.002499617403373122,0.0,1.5171327590942383
1778209952.066,4314.739,1003.39208984375,0.0,42.6,82.86842346191406,0.0211696308106184,0.0,1.66096830368042
1778209953.069,4315.742,1003.4171752929688,0.0,42.59,83.21721649169922,-0.002616491401568055,0.0,1.852154016494751
1778209954.072,4316.744,1003.3946533203125,0.0,42.59,82.9503402709961,0.026190878823399544,0.0,2.046452283859253
1778209955.075,4317.747,1003.4046020507812,0.0,42.6,83.05867004394531,0.01052113063633442,0.0,2.2597086429595947
1778209956.077,4318.750,1003.3895874023438,0.0,42.6,83.22513580322266,0.021986180916428566,0.0,2.4366164207458496
1778209957.080,4319.753,1003.3845825195312,0.0,42.59,82.78386688232422,0.020900769159197807,0.0,2.5101280212402344
1778209958.084,4320.756,1003.3795776367188,0.0,42.59,83.36254119873047,0.02171972393989563,0.0,2.6728200912475586
1778209959.087,4321.759,1003.3770751953125,0.0,42.59,83.1220932006836,-0.00819428451359272,0.0,2.599482536315918
1778209960.090,4322.762,1003.4071044921875,0.0,42.6,83.10094451904297,0.0077737984247505665,0.0,2.7621870040893555
1778209961.094,4323.766,1003.402099609375,0.0,42.6,83.21721649169922,0.008613680489361286,0.0,2.947604179382324
1778209962.097,4324.770,1003.3995971679688,0.0,42.6,83.2066421508789,0.03291792795062065,0.0,3.0662829875946045
1778209963.051,4325.723,1003.3970947265625,0.0,42.6,82.88956451416016,0.0037005101330578327,0.0,3.197687864303589
1778209964.054,4326.727,1003.419677734375,0.0,42.6,83.14322662353516,0.00784927885979414,0.0,3.3368024826049805
1778209965.058,4327.730,1003.4220581054688,0.0,42.6,83.31233215332031,0.011483363807201385,0.0,3.489367723464966
1778209966.061,4328.733,1003.4071044921875,0.0,42.6,83.31233215332031,0.02473636157810688,0.0,3.645616292953491
1778209967.065,4329.737,1003.3994140625,0.0,42.6,83.14322662353516,0.015207502990961075,0.0,0.08056289702653885
1778209968.068,4330.741,1003.39208984375,0.0,42.6,83.14322662353516,0.01955651305615902,0.0,0.15378861129283905
1778209969.071,4331.743,1003.3995971679688,0.0,42.6,83.21721649169922,0.022467296570539474,0.0,0.23541294038295746
1778209970.074,4332.747,1003.3945922851562,0.0,42.6,82.86842346191406,0.018157195299863815,0.0,0.3768186867237091
1778209971.078,4333.750,1003.4071044921875,0.0,42.6,83.21721649169922,0.020790256559848785,0.0,0.518269956111908
1778209972.082,4334.754,1003.4220581054688,0.0,42.6,83.0798110961914,0.022709866985678673,0.0,0.6421335935592651
1778209973.085,4335.757,1003.3794555664062,0.0,42.6,83.50257873535156,0.01918032206594944,0.0,0.8676198720932007
1778209974.091,4336.763,1003.402099609375,0.0,42.6,83.00582885742188,0.021715451031923294,0.0,1.0662469863891602
1778209975.095,4337.767,1003.4220581054688,0.0,42.61,83.1220932006836,0.02151215448975563,0.0,1.2865897417068481
1778209976.049,4338.721,1003.3794555664062,0.0,42.6,83.31233215332031,0.018072770908474922,0.0,1.5024311542510986
1778209977.055,4339.727,1003.3844604492188,0.0,42.61,83.3546142578125,0.0134644890204072,0.0,1.7852375507354736
1778209978.057,4340.730,1003.4069213867188,0.0,42.61,83.20928192138672,0.015073731541633606,0.0,2.0808539390563965
1778209979.060,4341.733,1003.412109375,0.0,42.61,83.16436767578125,0.013192507438361645,0.0,2.390840530395508
1778209980.065,4342.737,1003.409423828125,0.0,42.61,83.2489242553711,0.013215203769505024,0.0,2.7694005966186523
1778209981.069,4343.741,1003.4069213867188,0.0,42.61,83.31233215332031,0.008697927929461002,0.0,3.1452181339263916
1778209982.073,4344.745,1003.409423828125,0.0,42.61,83.227783203125,0.004923097789287567,0.0,3.6728038787841797
1778209983.076,4345.748,1003.3868408203125,0.0,42.61,83.05867004394531,0.004434818401932716,0.0,4.0425028800964355
1778209984.079,4346.751,1003.4144287109375,0.0,42.61,83.32290649414062,-0.0017842085799202323,0.0,4.661207675933838
1778209985.083,4347.755,1003.4119262695312,0.0,42.61,83.39688873291016,-0.004068566486239433,0.0,5.186573028564453
1778209986.086,4348.759,1003.4043579101562,0.0,42.62,83.16436767578125,0.019729923456907272,0.0,5.718428134918213
1778209987.091,4349.763,1003.4318237304688,0.0,42.62,83.18814086914062,-0.009320056065917015,0.0,6.260051250457764
1778209988.095,4350.767,1003.3969116210938,0.0,42.61,83.23834991455078,-7.762878522044048e-05,0.0,6.763092994689941
1778209989.099,4351.771,1003.4043579101562,0.0,42.61,83.03753662109375,-0.017089661210775375,0.0,7.4461259841918945
1778209990.052,4352.724,1003.3993530273438,0.0,42.61,83.2066421508789,-0.014751396141946316,0.0,8.072843551635742
1778209991.058,4353.731,1003.3994140625,0.0,42.6,83.33612060546875,-0.024127552285790443,0.0,8.86453914642334
1778209992.062,4354.734,1003.40185546875,0.0,42.61,83.2489242553711,-0.03399262949824333,0.0,9.717873573303223
1778209993.065,4355.737,1003.4044189453125,0.0,42.61,83.20928192138672,-0.03799597918987274,0.0,10.500102996826172
1778209994.069,4356.741,1003.3843383789062,0.0,42.61,83.227783203125,-0.04062682017683983,0.0,0.28623563051223755
1778209995.072,4357.744,1003.4068603515625,0.0,42.62,83.04017639160156,-0.03986569121479988,0.0,0.6559503674507141
1778209996.076,4358.748,1003.3993530273438,0.0,42.61,83.10359191894531,-0.02860345132648945,0.0,0.2619689106941223
1778209997.079,4359.751,1003.3793334960938,0.0,42.61,83.1220932006836,0.0008545102900825441,0.0,0.13923220336437225
1778209998.084,4360.756,1003.3993530273438,0.0,42.61,83.23043060302734,0.007962439209222794,0.0,0.033049747347831726
1778209999.086,4361.759,1003.4193725585938,0.0,42.62,83.31497192382812,0.00747577054426074,0.0,0.031575076282024384
1778210000.089,4362.762,1003.3868408203125,0.0,42.61,83.35725402832031,0.013985681347548962,0.0,0.031137319281697273
1778210001.092,4363.765,1003.4043579101562,0.0,42.62,83.1458740234375,0.0014867802383378148,0.0,0.03716804087162018
1778210002.096,4364.768,1003.4043579101562,0.0,42.62,83.18814086914062,0.0068335337564349174,0.0,0.04300866648554802
1778210003.049,4365.721,1003.4193725585938,0.0,42.62,83.3783950805664,0.0031664581038057804,0.0,0.02990221232175827
1778210004.053,4366.725,1003.4043579101562,0.0,42.61,83.1247329711914,0.008215373381972313,0.0,0.0401906818151474
1778210005.057,4367.730,1003.3943481445312,0.0,42.62,82.95825958251953,0.00728640565648675,0.0,0.03606114536523819
1778210006.062,4368.734,1003.3917846679688,0.0,42.62,83.10359191894531,-0.0055430373176932335,0.0,0.02928493544459343
1778210007.066,4369.738,1003.3993530273438,0.0,42.62,82.99789428710938,-0.007917243055999279,0.0,0.07392168790102005
1778210008.069,4370.741,1003.4017944335938,0.0,42.62,83.06131744384766,0.013747288845479488,0.0,0.08464374393224716
1778210009.073,4371.745,1003.3917846679688,0.0,42.62,83.19871520996094,0.03238881379365921,0.0,0.2396458238363266
1778210010.077,4372.749,1003.4093627929688,0.0,42.62,83.27534484863281,0.0183106679469347,0.0,0.34605321288108826
1778210011.080,4373.752,1003.3890991210938,0.0,42.62,82.97940063476562,0.00747003685683012,0.0,0.4473545551300049
1778210012.083,4374.755,1003.3967895507812,0.0,42.62,83.21192932128906,0.04120567440986633,0.0,0.4648907482624054
1778210013.086,4375.758,1003.38427734375,0.0,42.62,83.10623931884766,0.016490165144205093,0.0,0.6831254959106445
1778210014.090,4376.762,1003.404296875,0.0,42.62,83.10623931884766,0.014521460048854351,0.0,0.8576284646987915
1778210015.093,4377.765,1003.4093017578125,0.0,42.62,83.46295166015625,0.014484899118542671,0.0,0.9933640360832214
1778210016.095,4378.768,1003.4118041992188,0.0,42.63,83.52635955810547,0.020575322210788727,0.0,1.1273022890090942
1778210017.050,4379.722,1003.381591796875,0.0,42.63,83.27534484863281,0.018444174900650978,0.0,1.2681673765182495
1778210018.059,4380.732,1003.4091186523438,0.0,42.63,83.08509063720703,0.017891595140099525,0.0,0.16889335215091705
1778210019.063,4381.735,1003.41162109375,0.0,42.63,83.22249603271484,0.012137339450418949,0.0,0.3738522529602051
1778210020.066,4382.738,1003.4266357421875,0.0,42.64,83.06395721435547,0.001739197876304388,0.0,0.50418621301651
1778210021.069,4383.742,1003.4041137695312,0.0,42.63,83.2515640258789,-0.007878423668444157,0.0,0.7706056833267212
1778210022.073,4384.745,1003.3991088867188,0.0,42.63,83.3783950805664,-0.0132144158706069,0.0,0.9553086757659912
1778210023.076,4385.748,1003.401611328125,0.0,42.63,83.12737274169922,-0.016915980726480484,0.0,1.2139164209365845
1778210024.080,4386.752,1003.3966064453125,0.0,42.63,83.21192932128906,-0.026208246126770973,0.0,1.4909791946411133
1778210025.083,4387.755,1003.3865356445312,0.0,42.63,83.25420379638672,-0.013805344700813293,0.0,1.69056236743927
1778210026.086,4388.758,1003.4115600585938,0.0,42.64,83.02168273925781,-0.024756120517849922,0.0,2.0209317207336426
1778210027.090,4389.762,1003.3991088867188,0.0,42.63,83.30705261230469,-0.027639947831630707,0.0,2.3358330726623535
1778210028.093,4390.765,1003.3790283203125,0.0,42.63,83.29647827148438,-0.0322994589805603,0.0,2.571946382522583
1778210029.097,4391.769,1003.3765258789062,0.0,42.63,83.317626953125,-0.043736349791288376,0.0,2.8894166946411133
1778210030.049,4392.721,1003.4091186523438,0.0,42.63,83.16964721679688,-0.03332678973674774,0.0,3.1426329612731934
1778210031.053,4393.725,1003.4091186523438,0.0,42.63,83.06395721435547,-0.03635556623339653,0.0,3.384782075881958
1778210032.057,4394.729,1003.39404296875,0.0,42.63,83.10623931884766,-0.04716535657644272,0.0,3.7458224296569824
1778210033.061,4395.733,1003.3966064453125,0.0,42.63,83.23043060302734,-0.05044279247522354,0.0,3.953803777694702
1778210034.066,4396.738,1003.4115600585938,0.0,42.64,83.46295166015625,-0.05578187480568886,0.0,4.236208438873291
1778210035.069,4397.741,1003.4065551757812,0.0,42.64,83.27269744873047,-0.043139632791280746,0.0,4.573126316070557
1778210036.073,4398.745,1003.39404296875,0.0,42.63,83.3466796875,-0.04266145080327988,0.0,4.766887187957764
1778210037.076,4399.748,1003.3890991210938,0.0,42.63,83.17758178710938,-0.050262700766325,0.0,5.233795642852783
1778210038.079,4400.752,1003.404052734375,0.0,42.64,82.87106323242188,-0.04803042113780975,0.0,5.396572113037109
1778210039.084,4401.756,1003.3890991210938,0.0,42.63,83.23043060302734,-0.055715400725603104,0.0,5.7556633949279785
1778210040.087,4402.759,1003.381591796875,0.0,42.63,83.16700744628906,-0.04564901813864708,0.0,6.024919509887695
1778210041.090,4403.762,1003.3914794921875,0.0,42.64,83.18814086914062,-0.04645161330699921,0.0,6.237641334533691
1778210042.093,4404.766,1003.401611328125,0.0,42.63,83.39688873291016,-0.05087803304195404,0.0,6.596238613128662
1778210043.096,4405.769,1003.4091186523438,0.0,42.63,83.27005767822266,-0.05096113309264183,0.0,6.726515769958496
1778210044.050,4406.722,1003.4065551757812,0.0,42.64,83.2066421508789,-0.0566696859896183,0.0,7.002908706665039
1778210045.053,4407.725,1003.3890991210938,0.0,42.63,83.19607543945312,-0.05230619013309479,0.0,7.274117946624756
1778210046.057,4408.729,1003.3815307617188,0.0,42.63,82.97676086425781,-0.055038124322891235,0.0,7.456388473510742
1778210047.060,4409.732,1003.3966064453125,0.0,42.63,83.3757553100586,-0.0625608041882515,0.0,7.812230587005615
1778210048.063,4410.735,1003.4066162109375,0.0,42.63,83.03753662109375,-0.053861383348703384,0.0,7.91231632232666
1778210049.066,4411.738,1003.4191284179688,0.0,42.63,83.0798110961914,-0.06162659451365471,0.0,8.140933990478516
1778210050.071,4412.744,1003.3814697265625,0.0,42.64,83.2885513305664,-0.052944157272577286,0.0,8.357990264892578
1778210051.075,4413.747,1003.3915405273438,0.0,42.64,83.14322662353516,-0.05402963608503342,0.0,8.509140968322754
1778210052.078,4414.750,1003.41162109375,0.0,42.63,83.01374816894531,-0.05648937448859215,0.0,8.76144027709961
1778210053.081,4415.754,1003.384033203125,0.0,42.63,83.2066421508789,-0.05207894742488861,0.0,8.8936128616333
1778210054.086,4416.758,1003.384033203125,0.0,42.63,83.06659698486328,-0.061102356761693954,0.0,9.096819877624512
1778210055.092,4417.764,1003.4091186523438,0.0,42.63,83.4365234375,-0.04921625182032585,0.0,9.12665843963623
1778210056.095,4418.767,1003.3739624023438,0.0,42.63,83.33082580566406,-0.056752000004053116,0.0,9.244596481323242
1778210057.098,4419.770,1003.401611328125,0.0,42.63,83.182861328125,-0.05045245587825775,0.0,9.349523544311523
1778210058.052,4420.724,1003.3865356445312,0.0,42.63,83.26477813720703,-0.04579371213912964,0.0,9.368657112121582
1778210059.055,4421.727,1003.41162109375,0.0,42.63,83.0560302734375,-0.05860081687569618,0.0,9.541129112243652
1778210060.058,4422.731,1003.4067993164062,0.0,42.63,83.0560302734375,-0.05049808695912361,0.0,9.599559783935547
1778210061.061,4423.733,1003.3840942382812,0.0,42.63,83.2436294555664,-0.05799420177936554,0.0,9.710959434509277
1778210062.065,4424.737,1003.3941040039062,0.0,42.63,82.97147369384766,-0.05339878425002098,0.0,9.796573638916016
1778210063.068,4425.740,1003.394287109375,0.0,42.62,83.03489685058594,-0.05023114010691643,0.0,9.823567390441895
1778210064.071,4426.744,1003.3865966796875,0.0,42.63,83.11944580078125,-0.06175084412097931,0.0,9.919508934020996
1778210065.074,4427.747,1003.3967895507812,0.0,42.62,82.92655181884766,-0.05244598537683487,0.0,9.88537311553955
1778210066.077,4428.750,1003.3916015625,0.0,42.63,83.137939453125,-0.0624721385538578,0.0,9.984811782836914
1778210067.081,4429.754,1003.3865966796875,0.0,42.63,83.0322494506836,-0.05330218747258186,0.0,9.976286888122559
1778210068.084,4430.757,1003.4415893554688,0.0,42.64,83.15908813476562,-0.055373262614011765,0.0,10.074690818786621
1778210069.088,4431.761,1003.4066162109375,0.0,42.63,83.1167984008789,-0.0639638900756836,0.0,10.264237403869629
1778210070.092,4432.764,1003.3916015625,0.0,42.63,83.2859115600586,-0.01828906685113907,0.0,10.520848274230957
1778210071.095,4433.767,1003.4067993164062,0.0,42.63,83.19078826904297,-0.03269089385867119,0.0,10.565652847290039
1778210072.050,4434.722,1003.3890991210938,0.0,42.63,83.42066955566406,-0.03198765963315964,0.0,11.128263473510742
1778210073.055,4435.727,1003.4391479492188,0.0,42.64,83.4127426147461,-0.05819074437022209,0.0,11.302813529968262
1778210074.059,4436.731,1003.401611328125,0.0,42.63,83.4735107421875,-0.051580119878053665,0.0,11.639106750488281
1778210075.061,4437.734,1003.3966064453125,0.0,42.63,83.20135498046875,-0.04628247395157814,0.0,11.930183410644531
1778210076.064,4438.737,1003.4141235351562,0.0,42.63,83.0322494506836,-0.023726830258965492,0.0,0.24692746996879578
1778210077.068,4439.740,1003.3917846679688,0.0,42.62,83.19871520996094,-0.03574681282043457,0.0,0.19538995623588562
1778210078.071,4440.743,1003.4142456054688,0.0,42.62,83.2409896850586,-0.028332743793725967,0.0,0.3823853135108948
1778210079.074,4441.747,1003.3892822265625,0.0,42.62,83.13529968261719,-0.03213460370898247,0.0,0.8890286684036255
1778210080.077,4442.750,1003.394287109375,0.0,42.62,83.30441284179688,-0.03847438469529152,0.0,1.1623269319534302
1778210081.082,4443.754,1003.4067993164062,0.0,42.62,83.3678207397461,-0.03899138793349266,0.0,1.5126196146011353
1778210082.085,4444.757,1003.3917846679688,0.0,42.62,83.19871520996094,-0.03950626030564308,0.0,1.9719622135162354
1778210083.088,4445.760,1003.394287109375,0.0,42.62,83.1141586303711,-0.039892930537462234,0.0,2.317051887512207
1778210084.091,4446.763,1003.381591796875,0.0,42.63,83.18814086914062,-0.04286682605743408,0.0,2.6992225646972656
1778210085.095,4447.767,1003.38427734375,0.0,42.62,83.26213073730469,-0.029111502692103386,0.0,0.28436166048049927
1778210086.098,4448.770,1003.3817749023438,0.0,42.62,83.28327178955078,-0.027619145810604095,0.0,0.5603330135345459
1778210087.051,4449.723,1003.394287109375,0.0,42.62,83.0322494506836,-0.028821071609854698,0.0,0.7994899749755859
1778210088.054,4450.727,1003.3741455078125,0.0,42.62,83.30176544189453,-0.02706879936158657,0.0,1.097251057624817
1778210089.057,4451.729,1003.3967895507812,0.0,42.62,83.21985626220703,-0.015639081597328186,0.0,0.1768115609884262
1778210090.060,4452.732,1003.3992919921875,0.0,42.62,83.1141586303711,-0.015259898267686367,0.0,0.4443366229534149
1778210091.063,4453.736,1003.3767700195312,0.0,42.61,83.30441284179688,-0.01277556549757719,0.0,0.6624880433082581
