time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active,apogee_m
1778209894.798,4257.470,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778209895.300,4257.972,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209895.801,4258.473,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209896.302,4258.975,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209896.804,4259.476,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209897.305,4259.977,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209897.806,4260.479,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209898.258,4260.930,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209898.760,4261.432,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209899.261,4261.933,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209899.763,4262.435,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209900.264,4262.937,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209900.766,4263.438,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209901.267,4263.939,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209901.769,4264.441,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209902.270,4264.942,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209902.771,4265.443,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209903.273,4265.945,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209903.775,4266.447,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209904.276,4266.949,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209904.778,4267.450,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209905.279,4267.951,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209905.780,4268.453,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209906.282,4268.954,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209906.783,4269.455,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209907.284,4269.957,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778209907.786,4270.458,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
