time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778209894.598,4257.270,0.0,0.0,0.0,0.0
1778209895.099,4257.771,0.0,0.0,0.0,0.0
1778209895.601,4258.273,0.0,0.0,0.0,0.0
1778209896.102,4258.774,0.0,0.0,0.0,0.0
1778209896.603,4259.275,0.0,0.0,0.0,0.0
1778209897.105,4259.777,0.0,0.0,0.0,0.0
1778209897.606,4260.278,0.0,0.0,0.0,0.0
1778209898.108,4260.780,0.0,0.0,0.0,0.0
1778209898.609,4261.281,0.0,0.0,0.0,0.0
1778209899.111,4261.783,0.0,0.0,0.0,0.0
1778209899.612,4262.284,0.0,0.0,0.0,0.0
1778209900.114,4262.786,0.0,0.0,0.0,0.0
1778209900.615,4263.288,0.0,0.0,0.0,0.0
1778209901.117,4263.789,0.0,0.0,0.0,0.0
1778209901.618,4264.290,0.0,0.0,0.0,0.0
1778209902.120,4264.792,0.0,0.0,0.0,0.0
1778209902.621,4265.293,0.0,0.0,0.0,0.0
1778209903.123,4265.795,0.0,0.0,0.0,0.0
1778209903.624,4266.297,0.0,0.0,0.0,0.0
1778209904.126,4266.798,0.0,0.0,0.0,0.0
1778209904.627,4267.300,0.0,0.0,0.0,0.0
1778209905.129,4267.801,0.0,0.0,0.0,0.0
1778209905.630,4268.302,0.0,0.0,0.0,0.0
1778209906.131,4268.804,0.0,0.0,0.0,0.0
1778209906.633,4269.305,0.0,0.0,0.0,0.0
1778209907.134,4269.806,0.0,0.0,0.0,0.0
1778209907.635,4270.308,0.0,0.0,0.0,0.0
1778209908.137,4270.809,0.0,0.0,0.0,0.0
1778209908.639,4271.311,0.0,0.0,0.0,0.0
1778209909.140,4271.812,0.0,0.0,0.0,0.0
1778209909.591,4272.263,0.0,0.0,0.0,0.0
1778209910.092,4272.765,0.0,0.0,0.0,0.0
1778209910.594,4273.266,0.0,0.0,0.0,0.0
1778209911.095,4273.768,0.0,0.0,0.0,0.0
1778209911.597,4274.269,0.0,0.0,0.0,0.0
1778209912.098,4274.770,0.0,0.0,0.0,0.0
1778209912.600,4275.272,0.0,0.0,0.0,0.0
1778209913.102,4275.774,0.0,0.0,0.0,0.0
1778209913.603,4276.276,0.0,0.0,0.0,0.0
1778209914.105,4276.777,0.0,0.0,0.0,0.0
1778209914.606,4277.278,0.0,0.0,0.0,0.0
1778209915.107,4277.779,0.0,0.0,0.0,0.0
1778209915.609,4278.281,0.0,0.0,0.0,0.0
