time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778616433.949,6730.958,0.0,0.0,0.0,0.0
1778616434.450,6731.459,0.0,0.0,0.0,0.0
1778616434.951,6731.961,0.0,0.0,0.0,0.0
1778616435.453,6732.462,0.0,0.0,0.0,0.0
1778616435.954,6732.964,0.0,0.0,0.0,0.0
1778616436.456,6733.465,0.0,0.0,0.0,0.0
1778616436.957,6733.966,0.0,0.0,0.0,0.0
1778616437.409,6734.418,0.0,0.0,0.0,0.0
1778616437.910,6734.919,0.0,0.0,0.0,0.0
1778616438.412,6735.421,0.0,0.0,0.0,0.0
1778616438.913,6735.922,0.0,0.0,0.0,0.0
1778616439.415,6736.424,0.0,0.0,0.0,0.0
1778616439.916,6736.925,0.0,0.0,0.0,0.0
1778616440.418,6737.427,0.0,0.0,0.0,0.0
1778616440.919,6737.928,0.0,0.0,0.0,0.0
1778616441.421,6738.430,0.0,0.0,0.0,0.0
1778616441.922,6738.931,0.0,0.0,0.0,0.0
1778616442.424,6739.433,0.0,0.0,0.0,0.0
1778616442.925,6739.934,0.0,0.0,0.0,0.0
1778616443.427,6740.436,0.0,0.0,0.0,0.0
1778616443.929,6740.938,0.0,0.0,0.0,0.0
1778616444.430,6741.439,0.0,0.0,0.0,0.0
1778616444.932,6741.941,0.0,0.0,0.0,0.0
1778616445.433,6742.442,0.0,0.0,0.0,0.0
1778616445.935,6742.944,0.0,0.0,0.0,0.0
1778616446.436,6743.445,0.0,0.0,0.0,0.0
1778616446.938,6743.947,0.0,0.0,0.0,0.0
1778616447.439,6744.448,0.0,0.0,0.0,0.0
1778616447.941,6744.950,0.0,0.0,0.0,0.0
1778616448.442,6745.451,0.0,0.0,0.0,0.0
1778616448.943,6745.953,0.0,0.0,0.0,0.0
1778616449.445,6746.454,0.0,0.0,0.0,0.0
1778616449.946,6746.955,0.0,0.0,0.0,0.0
1778616450.448,6747.457,0.0,0.0,0.0,0.0
1778616450.949,6747.958,0.0,0.0,0.0,0.0
1778616451.451,6748.460,0.0,0.0,0.0,0.0
1778616451.952,6748.961,0.0,0.0,0.0,0.0
1778616452.454,6749.463,0.0,0.0,0.0,0.0
1778616452.955,6749.964,0.0,0.0,0.0,0.0
1778616453.457,6750.466,0.0,0.0,0.0,0.0
