time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778616433.698,6730.707,0.0,0.0,0.0,0.0
1778616434.199,6731.208,0.0,0.0,0.0,0.0
1778616434.701,6731.710,0.0,0.0,0.0,0.0
1778616435.202,6732.211,0.0,0.0,0.0,0.0
1778616435.704,6732.713,0.0,0.0,0.0,0.0
1778616436.205,6733.214,0.0,0.0,0.0,0.0
1778616436.707,6733.716,0.0,0.0,0.0,0.0
1778616437.208,6734.217,0.0,0.0,0.0,0.0
1778616437.709,6734.719,0.0,0.0,0.0,0.0
1778616438.211,6735.220,0.0,0.0,0.0,0.0
1778616438.712,6735.722,0.0,0.0,0.0,0.0
1778616439.214,6736.223,0.0,0.0,0.0,0.0
1778616439.716,6736.725,0.0,0.0,0.0,0.0
1778616440.217,6737.226,0.0,0.0,0.0,0.0
1778616440.719,6737.728,0.0,0.0,0.0,0.0
1778616441.220,6738.229,0.0,0.0,0.0,0.0
1778616441.722,6738.731,0.0,0.0,0.0,0.0
1778616442.223,6739.232,0.0,0.0,0.0,0.0
1778616442.725,6739.734,0.0,0.0,0.0,0.0
1778616443.226,6740.235,0.0,0.0,0.0,0.0
1778616443.678,6740.687,0.0,0.0,0.0,0.0
1778616444.179,6741.189,0.0,0.0,0.0,0.0
1778616444.681,6741.690,0.0,0.0,0.0,0.0
1778616445.182,6742.191,0.0,0.0,0.0,0.0
1778616445.684,6742.693,0.0,0.0,0.0,0.0
1778616446.185,6743.194,0.0,0.0,0.0,0.0
1778616446.687,6743.696,0.0,0.0,0.0,0.0
1778616447.188,6744.197,0.0,0.0,0.0,0.0
1778616447.690,6744.699,0.0,0.0,0.0,0.0
1778616448.191,6745.200,0.0,0.0,0.0,0.0
1778616448.693,6745.702,0.0,0.0,0.0,0.0
1778616449.194,6746.203,0.0,0.0,0.0,0.0
1778616449.696,6746.705,0.0,0.0,0.0,0.0
1778616450.197,6747.206,0.0,0.0,0.0,0.0
1778616450.699,6747.708,0.0,0.0,0.0,0.0
1778616451.200,6748.209,0.0,0.0,0.0,0.0
1778616451.702,6748.711,0.0,0.0,0.0,0.0
1778616452.203,6749.212,0.0,0.0,0.0,0.0
1778616452.705,6749.714,0.0,0.0,0.0,0.0
1778616453.206,6750.215,0.0,0.0,0.0,0.0
1778616453.708,6750.717,0.0,0.0,0.0,0.0
