time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1774360503.206,29.830,0.0,0.0,0.0,0.0
1774360503.707,30.331,0.0,0.0,0.0,0.0
1774360504.209,30.833,0.0,0.0,0.0,0.0
1774360504.710,31.334,0.0,0.0,0.0,0.0
1774360505.212,31.835,0.0,0.0,0.0,0.0
1774360505.713,32.337,0.0,0.0,0.0,0.0
1774360506.214,32.838,0.0,0.0,0.0,0.0
1774360506.716,33.339,0.0,0.0,0.0,0.0
1774360507.217,33.841,0.0,0.0,0.0,0.0
1774360507.718,34.342,0.0,0.0,0.0,0.0
1774360508.220,34.844,0.0,0.0,0.0,0.0
1774360508.721,35.345,0.0,0.0,0.0,0.0
1774360509.222,35.846,0.0,0.0,0.0,0.0
1774360509.724,36.348,0.0,0.0,0.0,0.0
1774360510.225,36.849,0.0,0.0,0.0,0.0
1774360510.726,37.350,0.0,0.0,0.0,0.0
1774360511.228,37.852,0.0,0.0,0.0,0.0
1774360511.679,38.303,0.0,0.0,0.0,0.0
1774360512.180,38.804,0.0,0.0,0.0,0.0
1774360512.682,39.306,0.0,0.0,0.0,0.0
1774360513.183,39.807,0.0,0.0,0.0,0.0
1774360513.684,40.308,0.0,0.0,0.0,0.0
1774360514.186,40.810,0.0,0.0,0.0,0.0
1774360514.687,41.311,0.0,0.0,0.0,0.0
1774360515.189,41.813,0.0,0.0,0.0,0.0
1774360515.690,42.314,0.0,0.0,0.0,0.0
1774360516.192,42.815,0.0,0.0,0.0,0.0
1774360516.693,43.317,0.0,0.0,0.0,0.0
1774360517.194,43.818,0.0,0.0,0.0,0.0
1774360517.695,44.319,0.0,0.0,0.0,0.0
1774360518.197,44.821,0.0,0.0,0.0,0.0
1774360518.698,45.322,0.0,0.0,0.0,0.0
1774360519.199,45.823,0.0,0.0,0.0,0.0
1774360519.701,46.324,0.0,0.0,0.0,0.0
1774360520.202,46.826,0.0,0.0,0.0,0.0
1774360520.703,47.327,0.0,0.0,0.0,0.0
1774360521.205,47.828,0.0,0.0,0.0,0.0
1774360521.706,48.330,0.0,0.0,0.0,0.0
1774360522.207,48.831,0.0,0.0,0.0,0.0
1774360522.708,49.332,0.0,0.0,0.0,0.0
1774360523.210,49.834,0.0,0.0,0.0,0.0
1774360523.711,50.335,0.0,0.0,0.0,0.0
1774360524.213,50.837,0.0,0.0,0.0,0.0
1774360524.714,51.338,0.0,0.0,0.0,0.0
1774360525.216,51.839,0.0,0.0,0.0,0.0
1774360525.717,52.341,0.0,0.0,0.0,0.0
1774360526.218,52.842,0.0,0.0,0.0,0.0
1774360526.720,53.344,0.0,0.0,0.0,0.0
1774360527.221,53.845,0.0,0.0,0.0,0.0
1774360527.722,54.346,0.0,0.0,0.0,0.0
1774360528.224,54.848,0.0,0.0,0.0,0.0
1774360528.725,55.349,0.0,0.0,0.0,0.0
1774360529.227,55.850,0.0,0.0,0.0,0.0
1774360529.728,56.352,0.0,0.0,0.0,0.0
1774360530.179,56.803,0.0,0.0,0.0,0.0
1774360530.680,57.304,0.0,0.0,0.0,0.0
1774360531.182,57.806,0.0,0.0,0.0,0.0
1774360531.683,58.307,0.0,0.0,0.0,0.0
1774360532.184,58.808,0.0,0.0,0.0,0.0
1774360532.686,59.310,0.0,0.0,0.0,0.0
1774360533.187,59.811,0.0,0.0,0.0,0.0
1774360533.689,60.312,0.0,0.0,0.0,0.0
1774360534.190,60.814,0.0,0.0,0.0,0.0
1774360534.691,61.315,0.0,0.0,0.0,0.0
1774360535.192,61.816,0.0,0.0,0.0,0.0
1774360535.694,62.318,0.0,0.0,0.0,0.0
1774360536.195,62.819,0.0,0.0,0.0,0.0
1774360536.696,63.320,0.0,0.0,0.0,0.0
1774360537.198,63.821,0.0,0.0,0.0,0.0
1774360537.699,64.323,0.0,0.0,0.0,0.0
1774360538.201,64.824,0.0,0.0,0.0,0.0
1774360538.703,65.326,0.0,0.0,0.0,0.0
1774360539.204,65.828,0.0,0.0,0.0,0.0
1774360539.705,66.329,0.0,0.0,0.0,0.0
1774360540.206,66.830,0.0,0.0,0.0,0.0
1774360540.707,67.331,0.0,0.0,0.0,0.0
1774360541.209,67.833,0.0,0.0,0.0,0.0
1774360541.710,68.334,0.0,0.0,0.0,0.0
1774360542.211,68.835,0.0,0.0,0.0,0.0
1774360542.713,69.336,0.0,0.0,0.0,0.0
1774360543.214,69.838,0.0,0.0,0.0,0.0
1774360543.716,70.339,0.0,0.0,0.0,0.0
1774360544.218,70.841,0.0,0.0,0.0,0.0
1774360544.720,71.343,0.0,0.0,0.0,0.0
1774360545.221,71.845,0.0,0.0,0.0,0.0
1774360545.723,72.347,0.0,0.0,0.0,0.0
1774360546.225,72.849,0.0,0.0,0.0,0.0
1774360546.727,73.351,0.0,0.0,0.0,0.0
1774360547.229,73.853,0.0,0.0,0.0,0.0
1774360547.680,74.304,0.0,0.0,0.0,0.0
1774360548.182,74.806,0.0,0.0,0.0,0.0
1774360548.683,75.307,0.0,0.0,0.0,0.0
1774360549.185,75.808,0.0,0.0,0.0,0.0
1774360549.686,76.310,0.0,0.0,0.0,0.0
1774360550.188,76.811,0.0,0.0,0.0,0.0
1774360550.689,77.313,0.0,0.0,0.0,0.0
1774360551.191,77.815,0.0,0.0,0.0,0.0
1774360551.692,78.316,0.0,0.0,0.0,0.0
1774360552.194,78.817,0.0,0.0,0.0,0.0
1774360552.695,79.319,0.0,0.0,0.0,0.0
1774360553.197,79.820,0.0,0.0,0.0,0.0
1774360553.698,80.322,0.0,0.0,0.0,0.0
1774360554.200,80.823,0.0,0.0,0.0,0.0
1774360554.702,81.326,0.0,0.0,0.0,0.0
1774360555.203,81.827,0.0,0.0,0.0,0.0
1774360555.705,82.329,0.0,0.0,0.0,0.0
1774360556.206,82.830,0.0,0.0,0.0,0.0
1774360556.708,83.332,0.0,0.0,0.0,0.0
1774360557.210,83.834,0.0,0.0,0.0,0.0
1774360557.712,84.336,0.0,0.0,0.0,0.0
1774360558.214,84.838,0.0,0.0,0.0,0.0
1774360558.716,85.340,0.0,0.0,0.0,0.0
1774360559.218,85.842,0.0,0.0,0.0,0.0
1774360559.720,86.344,0.0,0.0,0.0,0.0
1774360560.222,86.846,0.0,0.0,0.0,0.0
1774360560.723,87.347,0.0,0.0,0.0,0.0
1774360561.225,87.849,0.0,0.0,0.0,0.0
1774360561.727,88.351,0.0,0.0,0.0,0.0
1774360562.228,88.852,0.0,0.0,0.0,0.0
1774360562.680,89.303,0.0,0.0,0.0,0.0
1774360563.181,89.805,0.0,0.0,0.0,0.0
1774360563.683,90.307,0.0,0.0,0.0,0.0
1774360564.184,90.808,0.0,0.0,0.0,0.0
1774360564.686,91.310,0.0,0.0,0.0,0.0
1774360565.187,91.811,0.0,0.0,0.0,0.0
1774360565.689,92.313,0.0,0.0,0.0,0.0
1774360566.191,92.814,0.0,0.0,0.0,0.0
1774360566.692,93.316,0.0,0.0,0.0,0.0
1774360567.194,93.818,0.0,0.0,0.0,0.0
1774360567.695,94.319,0.0,0.0,0.0,0.0
1774360568.197,94.821,0.0,0.0,0.0,0.0
1774360568.699,95.322,0.0,0.0,0.0,0.0
