time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1774360502.855,29.479,0.0,0.0,0.0,0.0,0.0,0
1774360503.357,29.980,0.0,0.0,0.0,0.0,0.0,0
1774360503.858,30.482,0.0,0.0,0.0,0.0,0.0,0
1774360504.359,30.983,0.0,0.0,0.0,0.0,0.0,0
1774360504.861,31.485,0.0,0.0,0.0,0.0,0.0,0
1774360505.362,31.986,0.0,0.0,0.0,0.0,0.0,0
1774360505.863,32.487,0.0,0.0,0.0,0.0,0.0,0
1774360506.364,32.988,0.0,0.0,0.0,0.0,0.0,0
1774360506.866,33.490,0.0,0.0,0.0,0.0,0.0,0
1774360507.367,33.991,0.0,0.0,0.0,0.0,0.0,0
1774360507.869,34.493,0.0,0.0,0.0,0.0,0.0,0
1774360508.370,34.994,0.0,0.0,0.0,0.0,0.0,0
1774360508.871,35.495,0.0,0.0,0.0,0.0,0.0,0
1774360509.373,35.997,0.0,0.0,0.0,0.0,0.0,0
1774360509.874,36.498,0.0,0.0,0.0,0.0,0.0,0
1774360510.375,36.999,0.0,0.0,0.0,0.0,0.0,0
1774360510.877,37.501,0.0,0.0,0.0,0.0,0.0,0
1774360511.378,38.002,0.0,0.0,0.0,0.0,0.0,0
1774360511.879,38.503,0.0,0.0,0.0,0.0,0.0,0
1774360512.381,39.005,0.0,0.0,0.0,0.0,0.0,0
1774360512.882,39.506,0.0,0.0,0.0,0.0,0.0,0
1774360513.384,40.008,0.0,0.0,0.0,0.0,0.0,0
1774360513.885,40.509,0.0,0.0,0.0,0.0,0.0,0
1774360514.386,41.010,0.0,0.0,0.0,0.0,0.0,0
1774360514.888,41.512,0.0,0.0,0.0,0.0,0.0,0
1774360515.389,42.013,0.0,0.0,0.0,0.0,0.0,0
1774360515.891,42.515,0.0,0.0,0.0,0.0,0.0,0
1774360516.392,43.016,0.0,0.0,0.0,0.0,0.0,0
1774360516.893,43.517,0.0,0.0,0.0,0.0,0.0,0
1774360517.395,44.018,0.0,0.0,0.0,0.0,0.0,0
1774360517.846,44.470,0.0,0.0,0.0,0.0,0.0,0
1774360518.347,44.971,0.0,0.0,0.0,0.0,0.0,0
1774360518.848,45.472,0.0,0.0,0.0,0.0,0.0,0
1774360519.350,45.974,0.0,0.0,0.0,0.0,0.0,0
1774360519.851,46.475,0.0,0.0,0.0,0.0,0.0,0
1774360520.352,46.976,0.0,0.0,0.0,0.0,0.0,0
1774360520.854,47.478,0.0,0.0,0.0,0.0,0.0,0
1774360521.355,47.979,0.0,0.0,0.0,0.0,0.0,0
1774360521.856,48.480,0.0,0.0,0.0,0.0,0.0,0
1774360522.357,48.981,0.0,0.0,0.0,0.0,0.0,0
1774360522.859,49.483,0.0,0.0,0.0,0.0,0.0,0
1774360523.360,49.984,0.0,0.0,0.0,0.0,0.0,0
1774360523.862,50.486,0.0,0.0,0.0,0.0,0.0,0
1774360524.363,50.987,0.0,0.0,0.0,0.0,0.0,0
1774360524.865,51.488,0.0,0.0,0.0,0.0,0.0,0
1774360525.366,51.990,0.0,0.0,0.0,0.0,0.0,0
1774360525.867,52.491,0.0,0.0,0.0,0.0,0.0,0
1774360526.369,52.993,0.0,0.0,0.0,0.0,0.0,0
1774360526.870,53.494,0.0,0.0,0.0,0.0,0.0,0
1774360527.371,53.995,0.0,0.0,0.0,0.0,0.0,0
1774360527.873,54.497,0.0,0.0,0.0,0.0,0.0,0
1774360528.374,54.998,0.0,0.0,0.0,0.0,0.0,0
1774360528.876,55.500,0.0,0.0,0.0,0.0,0.0,0
1774360529.377,56.001,0.0,0.0,0.0,0.0,0.0,0
1774360529.878,56.502,0.0,0.0,0.0,0.0,0.0,0
1774360530.380,57.004,0.0,0.0,0.0,0.0,0.0,0
1774360530.881,57.505,0.0,0.0,0.0,0.0,0.0,0
1774360531.382,58.006,0.0,0.0,0.0,0.0,0.0,0
1774360531.884,58.508,0.0,0.0,0.0,0.0,0.0,0
1774360532.385,59.009,0.0,0.0,0.0,0.0,0.0,0
1774360532.886,59.510,0.0,0.0,0.0,0.0,0.0,0
1774360533.388,60.012,0.0,0.0,0.0,0.0,0.0,0
1774360533.889,60.513,0.0,0.0,0.0,0.0,0.0,0
1774360534.390,61.014,0.0,0.0,0.0,0.0,0.0,0
1774360534.892,61.516,0.0,0.0,0.0,0.0,0.0,0
1774360535.393,62.017,0.0,0.0,0.0,0.0,0.0,0
1774360535.894,62.518,0.0,0.0,0.0,0.0,0.0,0
1774360536.345,62.969,0.0,0.0,0.0,0.0,0.0,0
1774360536.847,63.471,0.0,0.0,0.0,0.0,0.0,0
1774360537.348,63.972,0.0,0.0,0.0,0.0,0.0,0
1774360537.850,64.474,0.0,0.0,0.0,24.2,0.0,0
1774360538.351,64.975,0.0,0.0,0.0,24.2,0.0,0
1774360538.853,65.477,0.0,0.0,0.0,24.2,0.0,0
1774360539.354,65.978,0.0,0.0,0.0,24.2,0.0,0
1774360539.855,66.479,0.0,0.0,0.0,24.2,0.0,0
1774360540.357,66.981,0.0,0.0,0.0,24.2,0.0,0
1774360540.858,67.482,0.0,0.0,0.0,24.2,0.0,0
1774360541.359,67.983,0.0,0.0,0.0,24.2,0.0,0
1774360541.861,68.484,0.0,0.0,0.0,24.2,0.0,0
1774360542.362,68.986,0.0,0.0,0.0,24.2,0.0,0
1774360542.863,69.487,0.0,0.0,0.0,24.2,0.0,0
1774360543.364,69.988,0.0,0.0,0.0,24.2,0.0,0
1774360543.866,70.490,0.0,0.0,0.0,24.2,0.0,0
1774360544.369,70.992,0.0,0.0,0.0,24.2,0.0,0
1774360544.870,71.494,0.0,0.0,0.0,24.2,0.0,0
1774360545.372,71.996,0.0,0.0,0.0,24.2,0.0,0
1774360545.874,72.498,0.0,0.0,0.0,24.2,0.0,0
1774360546.376,73.000,0.0,0.0,0.0,24.2,0.0,0
1774360546.877,73.501,0.0,0.0,0.0,24.2,0.0,0
1774360547.379,74.003,0.0,0.0,0.0,24.2,0.0,0
1774360547.881,74.505,0.0,0.0,0.0,24.2,0.0,0
1774360548.382,75.006,0.0,0.0,0.0,24.2,0.0,0
1774360548.884,75.508,0.0,0.0,0.0,24.2,0.0,0
1774360549.385,76.009,0.0,0.0,0.0,24.2,0.0,0
1774360549.887,76.510,0.0,0.0,0.0,24.2,0.0,0
1774360550.388,77.012,0.0,0.0,0.0,24.2,0.0,0
1774360550.890,77.514,0.0,0.0,0.0,24.2,0.0,0
1774360551.391,78.015,0.0,0.0,0.0,24.2,0.0,0
1774360551.893,78.516,0.0,0.0,0.0,24.2,0.0,0
1774360552.394,79.018,0.0,0.0,0.0,24.2,0.0,0
1774360552.846,79.470,0.0,0.0,0.0,24.2,0.0,0
1774360553.347,79.971,0.0,0.0,0.0,24.2,0.0,0
1774360553.849,80.472,0.0,0.0,0.0,24.2,0.0,0
1774360554.350,80.974,0.0,0.0,0.0,24.2,0.0,0
1774360554.852,81.476,0.0,0.0,0.0,24.2,0.0,0
1774360555.354,81.978,0.0,0.0,0.0,24.2,0.0,0
1774360555.855,82.479,0.0,0.0,0.0,24.2,0.0,0
1774360556.357,82.981,0.0,0.0,0.0,24.2,0.0,0
1774360556.859,83.483,0.0,0.0,0.0,24.2,0.0,0
1774360557.360,83.984,0.0,0.0,0.0,24.2,0.0,0
1774360557.862,84.486,0.0,0.0,0.0,24.2,0.0,0
1774360558.364,84.988,0.0,0.0,0.0,24.2,0.0,0
1774360558.866,85.490,0.0,0.0,0.0,24.2,0.0,0
1774360559.369,85.993,0.0,0.0,0.0,24.2,0.0,0
1774360559.871,86.495,0.0,0.0,0.0,24.2,0.0,0
1774360560.372,86.996,0.0,0.0,0.0,24.2,0.0,0
1774360560.874,87.498,0.0,0.0,0.0,24.2,0.0,0
1774360561.375,87.999,0.0,0.0,0.0,24.2,0.0,0
1774360561.877,88.501,0.0,0.0,0.0,24.2,0.0,0
1774360562.378,89.002,0.0,0.0,0.0,24.2,0.0,0
1774360562.880,89.504,0.0,0.0,0.0,24.2,0.0,0
1774360563.382,90.006,0.0,0.0,0.0,24.2,0.0,0
1774360563.883,90.507,0.0,0.0,0.0,24.2,0.0,0
1774360564.385,91.009,0.0,0.0,0.0,24.2,0.0,0
1774360564.886,91.510,0.0,0.0,0.0,24.2,0.0,0
1774360565.388,92.012,0.0,0.0,0.0,24.2,0.0,0
1774360565.889,92.513,0.0,0.0,0.0,24.2,0.0,0
1774360566.391,93.015,0.0,0.0,0.0,24.2,0.0,0
1774360566.893,93.517,0.0,0.0,0.0,24.2,0.0,0
1774360567.394,94.018,0.0,0.0,0.0,24.2,0.0,0
1774360567.846,94.470,0.0,0.0,0.0,24.2,0.0,0
1774360568.347,94.971,0.0,0.0,0.0,24.2,0.0,0
1774360568.849,95.473,0.0,0.0,0.0,24.2,0.0,0
1774360569.351,95.975,0.0,0.0,0.0,24.2,0.0,0
1774360569.853,96.476,0.0,0.0,0.0,24.2,0.0,0
1774360570.354,96.978,0.0,0.0,0.0,24.2,0.0,0
1774360570.855,97.479,0.0,0.0,0.0,24.2,0.0,0
1774360571.357,97.981,0.0,0.0,0.0,24.2,0.0,0
1774360571.859,98.483,0.0,0.0,0.0,24.2,0.0,0
1774360572.360,98.984,0.0,0.0,0.0,24.2,0.0,0
1774360572.862,99.485,0.0,0.0,0.0,24.2,0.0,0
1774360573.364,99.988,0.0,0.0,0.0,24.2,0.0,0
1774360573.865,100.489,0.0,0.0,0.0,24.2,0.0,0
1774360574.367,100.991,0.0,0.0,0.0,24.2,0.0,0
1774360574.869,101.493,0.0,0.0,0.0,24.2,0.0,0
1774360575.371,101.995,0.0,0.0,0.0,24.2,0.0,0
1774360575.873,102.496,0.0,0.0,0.0,24.2,0.0,0
1774360576.374,102.998,0.0,0.0,0.0,24.2,0.0,0
1774360576.875,103.499,0.0,0.0,0.0,24.2,0.0,0
1774360577.377,104.001,0.0,0.0,0.0,24.2,0.0,0
1774360577.878,104.502,0.0,0.0,0.0,24.2,0.0,0
1774360578.380,105.004,0.0,0.0,0.0,24.2,0.0,0
1774360578.881,105.505,0.0,0.0,0.0,24.2,0.0,0
1774360579.383,106.007,0.0,0.0,0.0,24.2,0.0,0
1774360579.884,106.508,0.0,0.0,0.0,24.2,0.0,0
1774360580.386,107.010,0.0,0.0,0.0,24.2,0.0,0
1774360580.889,107.513,0.0,0.0,0.0,24.2,0.0,0
1774360581.390,108.014,0.0,0.0,0.0,24.2,0.0,0
1774360581.892,108.515,0.0,0.0,0.0,24.2,0.0,0
1774360582.393,109.017,0.0,0.0,0.0,24.2,0.0,0
1774360582.895,109.519,0.0,0.0,0.0,24.2,0.0,0
1774360583.347,109.971,0.0,0.0,0.0,24.2,0.0,0
1774360583.849,110.473,0.0,0.0,0.0,24.2,0.0,0
1774360584.350,110.974,0.0,0.0,0.0,24.2,0.0,0
1774360584.852,111.476,0.0,0.0,0.0,24.2,0.0,0
1774360585.354,111.977,0.0,0.0,0.0,24.2,0.0,0
1774360585.855,112.479,0.0,0.0,0.0,24.2,0.0,0
1774360586.357,112.981,0.0,0.0,0.0,24.2,0.0,0
1774360586.858,113.482,0.0,0.0,0.0,24.2,0.0,0
1774360587.360,113.984,0.0,0.0,0.0,24.2,0.0,0
1774360587.862,114.486,0.0,0.0,0.0,24.2,0.0,0
1774360588.363,114.987,0.0,0.0,0.0,24.2,0.0,0
1774360588.865,115.489,0.0,0.0,0.0,24.2,0.0,0
1774360589.366,115.990,0.0,0.0,0.0,24.2,0.0,0
1774360589.868,116.492,0.0,0.0,0.0,24.2,0.0,0
