time_unix,monotonic,termination_altitude_m,burst_altitude_m,burst_altitude_uncertainty_m,ascent_detect_window_s,ascent_detect_gain_m,apogee_fraction,landing_fraction,recovery_stationary_s,termination_confirm_drop_m,termination_confirm_window_s,rw_kp,rw_kd,rw_max_rpm,mm_kp,mm_kd,mm_max_current,pointing_activate_altitude_m,pointing_duration_min,gs_use_hardcoded,gs_lat,gs_lon,gs_alt
1778209043.486,3406.159,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209048.505,3411.177,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209053.474,3416.146,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209058.491,3421.163,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209063.509,3426.181,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209068.479,3431.152,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209073.494,3436.167,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209078.465,3441.137,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209083.481,3446.153,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209088.498,3451.170,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209093.467,3456.139,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209098.485,3461.157,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209103.504,3466.176,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209108.470,3471.142,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209113.488,3476.160,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209118.505,3481.177,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209123.473,3486.145,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209128.491,3491.164,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209133.459,3496.132,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209138.477,3501.149,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209143.501,3506.173,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209148.468,3511.140,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209153.484,3516.156,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209158.504,3521.176,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209163.470,3526.142,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209168.487,3531.159,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209173.461,3536.133,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209178.479,3541.151,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209183.500,3546.172,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209188.467,3551.140,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209193.485,3556.158,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209198.505,3561.177,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209203.471,3566.144,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209208.488,3571.160,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209213.505,3576.177,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209218.473,3581.145,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209223.491,3586.163,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209228.507,3591.179,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209233.477,3596.149,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209238.493,3601.165,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209243.463,3606.135,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209248.481,3611.153,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209253.498,3616.171,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209258.470,3621.142,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209263.487,3626.160,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209268.505,3631.178,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209273.473,3636.145,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209278.491,3641.164,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209283.507,3646.180,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209288.475,3651.147,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209293.492,3656.164,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209298.461,3661.133,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209303.479,3666.151,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,10000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209308.495,3671.168,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,11000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209313.463,3676.136,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,11000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209318.480,3681.153,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,11000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209323.499,3686.171,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,11000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209328.469,3691.141,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,11000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209333.487,3696.159,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,11000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209338.503,3701.176,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,11000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209343.473,3706.145,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,11000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209348.489,3711.161,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,11000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209353.506,3716.178,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,11000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209358.474,3721.146,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,11000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209363.492,3726.165,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,11000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209368.509,3731.181,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209373.479,3736.151,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209378.495,3741.167,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209383.466,3746.138,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209388.482,3751.154,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209393.498,3756.171,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209398.467,3761.139,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209403.488,3766.160,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209408.507,3771.179,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209413.475,3776.147,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209418.494,3781.166,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209423.465,3786.137,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209428.482,3791.154,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209433.497,3796.169,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209438.466,3801.138,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209443.485,3806.157,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209448.507,3811.179,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209453.477,3816.149,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209458.494,3821.166,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209463.460,3826.132,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778209468.477,3831.149,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12000.0,1200.0,1700.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
