time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1778208989.310,3351.982,1778208989.2930446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1778208989.561,3352.233,1778208989.543928,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208989.811,3352.483,1778208989.7946749,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208990.062,3352.734,1778208990.0454266,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208990.313,3352.985,1778208990.2961588,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208990.563,3353.236,1778208990.5469992,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208990.814,3353.486,1778208990.7978847,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208991.065,3353.737,1778208991.0485742,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208991.315,3353.988,1778208991.2992363,4.023370892000003,17.578125,6.222886843549547,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208991.566,3354.238,1778208991.549901,4.023370892000003,17.578125,6.222886843549547,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208991.817,3354.489,1778208991.8005128,4.023370892000003,17.578125,6.222886843549547,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208992.068,3354.740,1778208992.0511687,4.023370892000003,17.578125,6.222886843549547,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208992.318,3354.990,1778208992.301822,4.023370892000003,17.578125,6.222886843549547,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208992.569,3355.241,1778208992.552448,4.023370892000003,17.578125,6.222886843549547,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208992.820,3355.492,1778208992.8031142,4.023370892000003,17.578125,6.222886843549547,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208993.070,3355.743,1778208993.0537932,4.023370892000003,17.578125,6.222886843549547,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208993.321,3355.993,1778208993.304464,4.023370892000003,17.578125,6.222886843549547,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208993.572,3356.244,1778208993.5551956,6.046791958000085,17.578125,6.222836813506516,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208993.822,3356.495,1778208993.8063695,6.046791958000085,17.578125,6.222836813506516,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208994.073,3356.745,1778208994.0570493,6.046791958000085,17.578125,6.222836813506516,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208994.324,3356.996,1778208994.3078578,6.046791958000085,17.578125,6.222836813506516,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208994.574,3357.247,1778208994.5585623,6.046791958000085,17.578125,6.222836813506516,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208994.825,3357.497,1778208994.809379,6.046791958000085,17.578125,6.222836813506516,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208995.076,3357.748,1778208995.0601103,6.046791958000085,17.578125,6.222836813506516,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208995.326,3357.999,1778208995.3107462,6.046791958000085,17.578125,6.222836813506516,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208995.577,3358.249,1778208995.5614302,8.068477015000099,16.162109375,6.2259887062180885,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208995.828,3358.500,1778208995.812189,8.068477015000099,16.162109375,6.2259887062180885,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208996.079,3358.751,1778208996.0628471,8.068477015000099,16.162109375,6.2259887062180885,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208996.329,3359.001,1778208996.313499,8.068477015000099,16.162109375,6.2259887062180885,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208996.580,3359.252,1778208996.5642104,8.068477015000099,16.162109375,6.2259887062180885,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208996.831,3359.503,1778208996.8148696,8.068477015000099,16.162109375,6.2259887062180885,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208997.081,3359.754,1778208997.0655525,8.068477015000099,16.162109375,6.2259887062180885,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208997.332,3360.004,1778208997.316233,8.068477015000099,16.162109375,6.2259887062180885,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208997.583,3360.255,1778208997.5669506,10.091878599999745,16.162109375,6.225888646132005,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208997.833,3360.506,1778208997.8176472,10.091878599999745,16.162109375,6.225888646132005,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208998.084,3360.756,1778208998.0683734,10.091878599999745,16.162109375,6.225888646132005,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208998.335,3361.007,1778208998.31906,10.091878599999745,16.162109375,6.225888646132005,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208998.586,3361.258,1778208998.5697489,10.091878599999745,16.162109375,6.225888646132005,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208998.837,3361.509,1778208998.8204117,10.091878599999745,16.162109375,6.225888646132005,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208999.087,3361.759,1778208999.0713441,10.091878599999745,16.162109375,6.225888646132005,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208999.338,3362.010,1778208999.3221014,10.091878599999745,16.162109375,6.225888646132005,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208999.589,3362.261,1778208999.5727677,12.115312739999808,16.162109375,6.225838616088963,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778208999.840,3362.512,1778208999.8234212,12.115312739999808,16.162109375,6.225838616088963,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209000.091,3362.763,1778209000.074138,12.115312739999808,16.162109375,6.225838616088963,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209000.342,3363.014,1778209000.3248007,12.115312739999808,16.162109375,6.225838616088963,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209000.543,3363.215,1778209000.5253782,12.115312739999808,16.162109375,6.225838616088963,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209000.793,3363.466,1778209000.7761037,12.115312739999808,16.162109375,6.225838616088963,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209001.044,3363.716,1778209001.0268316,12.115312739999808,16.162109375,6.225838616088963,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209001.295,3363.967,1778209001.277793,12.115312739999808,16.162109375,6.225838616088963,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209001.546,3364.218,1778209001.528917,14.13518212200006,14.84375,6.225888646132005,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209001.796,3364.469,1778209001.7797616,14.13518212200006,14.84375,6.225888646132005,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209002.047,3364.719,1778209002.0304766,14.13518212200006,14.84375,6.225888646132005,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209002.298,3364.970,1778209002.2811618,14.13518212200006,14.84375,6.225888646132005,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209002.548,3365.221,1778209002.5318816,14.13518212200006,14.84375,6.225888646132005,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209002.799,3365.471,1778209002.7826858,14.13518212200006,14.84375,6.225888646132005,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209003.050,3365.722,1778209003.0334034,14.13518212200006,14.84375,6.225888646132005,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209003.301,3365.973,1778209003.2841022,14.13518212200006,14.84375,6.225888646132005,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209003.551,3366.224,1778209003.5347934,16.15855665199979,14.84375,6.22573855600288,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209003.802,3366.474,1778209003.785466,16.15855665199979,14.84375,6.22573855600288,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209004.053,3366.725,1778209004.036202,16.15855665199979,14.84375,6.22573855600288,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209004.303,3366.976,1778209004.2871468,16.15855665199979,14.84375,6.22573855600288,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209004.554,3367.226,1778209004.5378025,16.15855665199979,14.84375,6.22573855600288,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209004.805,3367.477,1778209004.788464,16.15855665199979,14.84375,6.22573855600288,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209005.056,3367.728,1778209005.0391538,16.15855665199979,14.84375,6.22573855600288,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209005.307,3367.979,1778209005.289854,16.15855665199979,14.84375,6.22573855600288,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209005.557,3368.229,1778209005.5405772,18.181825351000043,13.623046875,6.22573855600288,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209005.808,3368.480,1778209005.791424,18.181825351000043,13.623046875,6.22573855600288,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209006.059,3368.731,1778209006.0426908,18.181825351000043,13.623046875,6.22573855600288,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209006.309,3368.982,1778209006.293733,18.181825351000043,13.623046875,6.22573855600288,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209006.560,3369.232,1778209006.544527,18.181825351000043,13.623046875,6.22573855600288,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209006.811,3369.483,1778209006.7954516,18.181825351000043,13.623046875,6.22573855600288,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209007.061,3369.733,1778209007.0462315,18.181825351000043,13.623046875,6.22573855600288,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209007.312,3369.984,1778209007.2969127,18.181825351000043,13.623046875,6.22573855600288,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209007.563,3370.235,1778209007.547862,20.205004531999748,13.623046875,6.2256384959167965,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209007.813,3370.485,1778209007.7985606,20.205004531999748,13.623046875,6.2256384959167965,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209008.064,3370.736,1778209008.0492954,20.205004531999748,13.623046875,6.2256384959167965,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209008.315,3370.987,1778209008.299923,20.205004531999748,13.623046875,6.2256384959167965,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209008.565,3371.238,1778209008.5506268,20.205004531999748,13.623046875,6.2256384959167965,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209008.817,3371.489,1778209008.801328,20.205004531999748,13.623046875,6.2256384959167965,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209009.067,3371.739,1778209009.052316,20.205004531999748,13.623046875,6.2256384959167965,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209009.318,3371.990,1778209009.3030882,20.205004531999748,13.623046875,6.2256384959167965,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209009.569,3372.241,1778209009.5537956,22.228975607999928,13.623046875,6.22543837574463,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209009.819,3372.492,1778209009.8044608,22.228975607999928,13.623046875,6.22543837574463,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209010.070,3372.742,1778209010.0551367,22.228975607999928,13.623046875,6.22543837574463,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209010.321,3372.993,1778209010.3057919,22.228975607999928,13.623046875,6.22543837574463,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209010.571,3373.244,1778209010.5564399,22.228975607999928,13.623046875,6.22543837574463,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209010.822,3373.494,1778209010.8073666,22.228975607999928,13.623046875,6.22543837574463,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209011.073,3373.745,1778209011.0581446,22.228975607999928,13.623046875,6.22543837574463,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778209011.323,3373.996,1778209011.309038,22.228975607999928,13.623046875,6.22543837574463,12.0,1.0,1.0,0.0,0.0,0.0,0.0
