time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778208989.761,3352.433,0.0,0.0,0.0,0.0
1778208990.262,3352.935,0.0,0.0,0.0,0.0
1778208990.764,3353.436,0.0,0.0,0.0,0.0
1778208991.265,3353.938,0.0,0.0,0.0,0.0
1778208991.767,3354.439,0.0,0.0,0.0,0.0
1778208992.268,3354.940,0.0,0.0,0.0,0.0
1778208992.770,3355.442,0.0,0.0,0.0,0.0
1778208993.271,3355.943,0.0,0.0,0.0,0.0
1778208993.772,3356.444,0.0,0.0,0.0,0.0
1778208994.274,3356.946,0.0,0.0,0.0,0.0
1778208994.775,3357.447,0.0,0.0,0.0,0.0
1778208995.276,3357.949,0.0,0.0,0.0,0.0
1778208995.778,3358.450,0.0,0.0,0.0,0.0
1778208996.279,3358.951,0.0,0.0,0.0,0.0
1778208996.780,3359.453,0.0,0.0,0.0,0.0
1778208997.282,3359.954,0.0,0.0,0.0,0.0
1778208997.783,3360.455,0.0,0.0,0.0,0.0
1778208998.285,3360.957,0.0,0.0,0.0,0.0
1778208998.786,3361.459,0.0,0.0,0.0,0.0
1778208999.288,3361.960,0.0,0.0,0.0,0.0
1778208999.790,3362.462,0.0,0.0,0.0,0.0
1778209000.292,3362.964,0.0,0.0,0.0,0.0
1778209000.793,3363.466,0.0,0.0,0.0,0.0
1778209001.295,3363.967,0.0,0.0,0.0,0.0
1778209001.796,3364.469,0.0,0.0,0.0,0.0
1778209002.298,3364.970,0.0,0.0,0.0,0.0
1778209002.799,3365.471,0.0,0.0,0.0,0.0
1778209003.301,3365.973,0.0,0.0,0.0,0.0
1778209003.752,3366.424,0.0,0.0,0.0,0.0
1778209004.253,3366.925,0.0,0.0,0.0,0.0
1778209004.755,3367.427,0.0,0.0,0.0,0.0
1778209005.256,3367.929,0.0,0.0,0.0,0.0
1778209005.758,3368.430,0.0,0.0,0.0,0.0
1778209006.259,3368.931,0.0,0.0,0.0,0.0
1778209006.761,3369.433,0.0,0.0,0.0,0.0
1778209007.262,3369.934,0.0,0.0,0.0,0.0
1778209007.763,3370.435,0.0,0.0,0.0,0.0
1778209008.265,3370.937,0.0,0.0,0.0,0.0
1778209008.766,3371.439,0.0,0.0,0.0,0.0
1778209009.268,3371.940,0.0,0.0,0.0,0.0
1778209009.769,3372.441,0.0,0.0,0.0,0.0
1778209010.271,3372.943,0.0,0.0,0.0,0.0
1778209010.772,3373.444,0.0,0.0,0.0,0.0
1778209011.273,3373.946,0.0,0.0,0.0,0.0
1778209011.775,3374.447,0.0,0.0,0.0,0.0
1778209012.277,3374.950,0.0,0.0,0.0,0.0
1778209012.779,3375.451,0.0,0.0,0.0,0.0
1778209013.280,3375.952,0.0,0.0,0.0,0.0
1778209013.783,3376.456,0.0,0.0,0.0,0.0
1778209014.285,3376.957,0.0,0.0,0.0,0.0
1778209014.786,3377.458,0.0,0.0,0.0,0.0
1778209015.289,3377.961,0.0,0.0,0.0,0.0
1778209015.790,3378.463,0.0,0.0,0.0,0.0
1778209016.292,3378.964,0.0,0.0,0.0,0.0
1778209016.794,3379.467,0.0,0.0,0.0,0.0
1778209017.296,3379.969,0.0,0.0,0.0,0.0
1778209017.798,3380.470,0.0,0.0,0.0,0.0
1778209018.300,3380.972,0.0,0.0,0.0,0.0
1778209018.751,3381.423,0.0,0.0,0.0,0.0
1778209019.253,3381.925,0.0,0.0,0.0,0.0
1778209019.754,3382.427,0.0,0.0,0.0,0.0
1778209020.256,3382.928,0.0,0.0,0.0,0.0
1778209020.759,3383.432,0.0,0.0,0.0,0.0
1778209021.261,3383.933,0.0,0.0,0.0,0.0
1778209021.762,3384.435,0.0,0.0,0.0,0.0
1778209022.265,3384.937,0.0,0.0,0.0,0.0
1778209022.766,3385.438,0.0,0.0,0.0,0.0
1778209023.267,3385.939,0.0,0.0,0.0,0.0
1778209023.770,3386.442,0.0,0.0,0.0,0.0
1778209024.271,3386.944,0.0,0.0,0.0,0.0
1778209024.773,3387.445,0.0,0.0,0.0,0.0
1778209025.274,3387.946,0.0,0.0,0.0,0.0
1778209025.776,3388.448,0.0,0.0,0.0,0.0
1778209026.278,3388.950,0.0,0.0,0.0,0.0
1778209026.780,3389.452,0.0,0.0,0.0,0.0
1778209027.281,3389.953,0.0,0.0,0.0,0.0
1778209027.784,3390.457,0.0,0.0,0.0,0.0
1778209028.286,3390.958,0.0,0.0,0.0,0.0
