time_unix,monotonic,press_abs,press_diff,temperature,baro_alt,climb,airspeed,groundspeed
1778207887.613,2250.285,1003.4010009765625,0.0,42.25,83.32290649414062,-0.006532690022140741,0.0,0.03899456933140755
1778207888.616,2251.288,1003.3784790039062,0.0,42.24,83.09038543701172,-0.008981240913271904,0.0,0.04359658434987068
1778207889.618,2252.290,1003.416015625,0.0,42.25,83.10359191894531,-0.011306429281830788,0.0,0.04156805947422981
1778207890.621,2253.293,1003.370849609375,0.0,42.25,83.42859649658203,-0.011416043154895306,0.0,0.02046377956867218
1778207891.624,2254.296,1003.428466796875,0.0,42.26,83.38632202148438,-0.009852231480181217,0.0,0.020511802285909653
1778207892.627,2255.299,1003.3958129882812,0.0,42.25,82.97676086425781,-0.008519704453647137,0.0,0.05060072988271713
1778207893.629,2256.302,1003.40576171875,0.0,42.26,83.44973754882812,-0.009439482353627682,0.0,0.04166169464588165
1778207894.632,2257.304,1003.4108276367188,0.0,42.26,83.19871520996094,-0.008871418423950672,0.0,0.04844535514712334
1778207895.635,2258.308,1003.4232788085938,0.0,42.27,83.30441284179688,-0.011754023842513561,0.0,0.027751240879297256
1778207896.638,2259.310,1003.413330078125,0.0,42.26,83.1247329711914,-0.011145643889904022,0.0,0.020347485318779945
1778207897.641,2260.314,1003.4032592773438,0.0,42.26,83.26213073730469,-0.010023453272879124,0.0,0.021640099585056305
1778207898.645,2261.317,1003.4232788085938,0.0,42.27,83.38896942138672,-0.009401899762451649,0.0,0.08665651828050613
1778207899.648,2262.320,1003.3982543945312,0.0,42.27,83.20928192138672,-0.007826847024261951,0.0,0.12215040624141693
1778207900.653,2263.325,1003.40576171875,0.0,42.26,83.19871520996094,-0.008713346906006336,0.0,0.22515860199928284
1778207901.656,2264.328,1003.4182739257812,0.0,42.27,83.18022155761719,-0.010371393524110317,0.0,0.2803594768047333
1778207902.609,2265.281,1003.4132690429688,0.0,42.27,83.3466796875,-0.014263934455811977,0.0,0.3287722170352936
1778207903.614,2266.286,1003.4107666015625,0.0,42.27,83.05074310302734,-0.019407197833061218,0.0,0.3965824246406555
1778207904.618,2267.290,1003.4082641601562,0.0,42.27,83.49465942382812,-0.023277144879102707,0.0,0.44598138332366943
1778207905.621,2268.293,1003.4132690429688,0.0,42.27,83.3466796875,-0.026740778237581253,0.0,0.5393820405006409
1778207906.625,2269.297,1003.4082641601562,0.0,42.27,83.18814086914062,-0.023451965302228928,0.0,0.6151401400566101
1778207907.628,2270.300,1003.408203125,0.0,42.27,83.34932708740234,-0.0225126501172781,0.0,0.6822147369384766
1778207908.631,2271.303,1003.4232788085938,0.0,42.28,83.09566497802734,-0.02366434969007969,0.0,0.7425866723060608
