time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778207887.161,2249.833,0.0,0.0,0.0,0.0
1778207887.663,2250.335,0.0,0.0,0.0,0.0
1778207888.164,2250.836,0.0,0.0,0.0,0.0
1778207888.666,2251.338,0.0,0.0,0.0,0.0
1778207889.167,2251.839,0.0,0.0,0.0,0.0
1778207889.668,2252.341,0.0,0.0,0.0,0.0
1778207890.170,2252.842,0.0,0.0,0.0,0.0
1778207890.671,2253.344,0.0,0.0,0.0,0.0
1778207891.173,2253.845,0.0,0.0,0.0,0.0
1778207891.674,2254.346,0.0,0.0,0.0,0.0
1778207892.176,2254.848,0.0,0.0,0.0,0.0
1778207892.677,2255.349,0.0,0.0,0.0,0.0
1778207893.178,2255.850,0.0,0.0,0.0,0.0
1778207893.680,2256.352,0.0,0.0,0.0,0.0
1778207894.181,2256.853,0.0,0.0,0.0,0.0
1778207894.682,2257.355,0.0,0.0,0.0,0.0
1778207895.184,2257.856,0.0,0.0,0.0,0.0
1778207895.685,2258.358,0.0,0.0,0.0,0.0
1778207896.187,2258.859,0.0,0.0,0.0,0.0
1778207896.688,2259.360,0.0,0.0,0.0,0.0
1778207897.190,2259.862,0.0,0.0,0.0,0.0
1778207897.692,2260.364,0.0,0.0,0.0,0.0
1778207898.193,2260.866,0.0,0.0,0.0,0.0
1778207898.695,2261.367,0.0,0.0,0.0,0.0
1778207899.196,2261.868,0.0,0.0,0.0,0.0
1778207899.698,2262.370,0.0,0.0,0.0,0.0
1778207900.151,2262.823,0.0,0.0,0.0,0.0
1778207900.653,2263.325,0.0,0.0,0.0,0.0
1778207901.155,2263.827,0.0,0.0,0.0,0.0
1778207901.656,2264.328,0.0,0.0,0.0,0.0
1778207902.158,2264.830,0.0,0.0,0.0,0.0
1778207902.659,2265.331,0.0,0.0,0.0,0.0
1778207903.161,2265.833,0.0,0.0,0.0,0.0
1778207903.664,2266.336,0.0,0.0,0.0,0.0
1778207904.165,2266.838,0.0,0.0,0.0,0.0
1778207904.668,2267.340,0.0,0.0,0.0,0.0
1778207905.170,2267.842,0.0,0.0,0.0,0.0
1778207905.671,2268.343,0.0,0.0,0.0,0.0
1778207906.173,2268.846,0.0,0.0,0.0,0.0
1778207906.675,2269.347,0.0,0.0,0.0,0.0
1778207907.176,2269.849,0.0,0.0,0.0,0.0
1778207907.678,2270.350,0.0,0.0,0.0,0.0
1778207908.180,2270.852,0.0,0.0,0.0,0.0
1778207908.681,2271.353,0.0,0.0,0.0,0.0
