time_unix,monotonic,active,lat,lon,alt_msl,speed_ms,heading_deg,fix_type,num_sv
1778207887.462,2250.134,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207888.465,2251.137,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207889.468,2252.140,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207890.471,2253.143,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207891.474,2254.146,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207892.476,2255.149,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207893.479,2256.151,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207894.482,2257.154,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207895.485,2258.157,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207896.488,2259.160,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207897.441,2260.113,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207898.444,2261.116,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207899.447,2262.119,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207900.452,2263.124,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207901.456,2264.128,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207902.458,2265.131,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207903.463,2266.136,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207904.466,2267.139,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207905.471,2268.143,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207906.474,2269.146,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207907.478,2270.150,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207908.480,2271.153,1,0.0,0.0,-17.0,0.0,0.0,0,0
