time_unix,monotonic,active,lat,lon,alt_msl,speed_ms,heading_deg,fix_type,num_sv
1778259095.046,1044.002,1,0.0,0.0,0.0,0.0,0.0,0,0
1778259096.049,1045.005,1,0.0,0.0,0.0,0.0,0.0,0,0
1778259097.052,1046.008,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259098.055,1047.011,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259099.058,1048.014,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259100.061,1049.017,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259101.065,1050.021,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259102.068,1051.024,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259103.071,1052.027,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259104.024,1052.980,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259105.027,1053.983,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259106.030,1054.986,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259107.033,1055.989,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259108.036,1056.992,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259109.039,1057.995,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259110.043,1058.999,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259111.046,1060.002,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259112.049,1061.005,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259113.052,1062.008,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259114.056,1063.012,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259115.060,1064.016,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259116.063,1065.019,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259117.066,1066.022,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259118.069,1067.025,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259119.072,1068.028,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259120.025,1068.981,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259121.028,1069.984,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259122.031,1070.987,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259123.034,1071.990,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259124.037,1072.993,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259125.041,1073.996,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259126.043,1074.999,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259127.046,1076.002,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259128.050,1077.006,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259129.053,1078.009,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259130.056,1079.012,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259131.059,1080.015,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259132.062,1081.018,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259133.066,1082.022,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259134.068,1083.024,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259135.071,1084.027,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259136.024,1084.980,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259137.027,1085.983,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259138.030,1086.986,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259139.034,1087.990,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259140.037,1088.993,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259141.040,1089.996,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259142.044,1091.000,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259143.047,1092.003,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259144.051,1093.007,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259145.054,1094.010,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259146.057,1095.013,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259147.060,1096.016,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259148.063,1097.019,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259149.066,1098.022,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259150.069,1099.025,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259151.072,1100.028,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259152.025,1100.981,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259153.028,1101.984,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259154.031,1102.987,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259155.034,1103.990,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259156.038,1104.994,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778259157.041,1105.997,1,0.0,0.0,-17.0,0.0,0.0,0,0
