time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778259094.745,1043.701,0.0,0.0,0.0,0.0
1778259095.246,1044.202,0.0,0.0,0.0,0.0
1778259095.748,1044.704,0.0,0.0,0.0,0.0
1778259096.250,1045.206,0.0,0.0,0.0,0.0
1778259096.751,1045.707,0.0,0.0,0.0,0.0
1778259097.252,1046.208,0.0,0.0,0.0,0.0
1778259097.754,1046.710,0.0,0.0,0.0,0.0
1778259098.256,1047.212,0.0,0.0,0.0,0.0
1778259098.757,1047.713,0.0,0.0,0.0,0.0
1778259099.259,1048.215,0.0,0.0,0.0,0.0
1778259099.760,1048.716,0.0,0.0,0.0,0.0
1778259100.263,1049.218,0.0,0.0,0.0,0.0
1778259100.764,1049.720,0.0,0.0,0.0,0.0
1778259101.265,1050.221,0.0,0.0,0.0,0.0
1778259101.767,1050.723,0.0,0.0,0.0,0.0
1778259102.269,1051.225,0.0,0.0,0.0,0.0
1778259102.770,1051.726,0.0,0.0,0.0,0.0
1778259103.272,1052.228,0.0,0.0,0.0,0.0
1778259103.773,1052.729,0.0,0.0,0.0,0.0
1778259104.275,1053.231,0.0,0.0,0.0,0.0
1778259104.776,1053.732,0.0,0.0,0.0,0.0
1778259105.278,1054.234,0.0,0.0,0.0,0.0
1778259105.779,1054.735,0.0,0.0,0.0,0.0
1778259106.280,1055.236,0.0,0.0,0.0,0.0
1778259106.732,1055.688,0.0,0.0,0.0,0.0
1778259107.233,1056.189,0.0,0.0,0.0,0.0
1778259107.735,1056.691,0.0,0.0,0.0,0.0
1778259108.236,1057.192,0.0,0.0,0.0,0.0
1778259108.738,1057.694,0.0,0.0,0.0,0.0
1778259109.240,1058.196,0.0,0.0,0.0,0.0
1778259109.742,1058.698,0.0,0.0,0.0,0.0
1778259110.243,1059.199,0.0,0.0,0.0,0.0
1778259110.745,1059.701,0.0,0.0,0.0,0.0
1778259111.246,1060.202,0.0,0.0,0.0,0.0
1778259111.748,1060.704,0.0,0.0,0.0,0.0
1778259112.249,1061.205,0.0,0.0,0.0,0.0
1778259112.751,1061.707,0.0,0.0,0.0,0.0
1778259113.253,1062.209,0.0,0.0,0.0,0.0
1778259113.755,1062.711,0.0,0.0,0.0,0.0
1778259114.257,1063.213,0.0,0.0,0.0,0.0
1778259114.759,1063.715,0.0,0.0,0.0,0.0
1778259115.260,1064.216,0.0,0.0,0.0,0.0
1778259115.762,1064.718,0.0,0.0,0.0,0.0
1778259116.263,1065.219,0.0,0.0,0.0,0.0
1778259116.765,1065.721,0.0,0.0,0.0,0.0
1778259117.267,1066.223,0.0,0.0,0.0,0.0
1778259117.768,1066.724,0.0,0.0,0.0,0.0
1778259118.270,1067.226,0.0,0.0,0.0,0.0
1778259118.771,1067.727,0.0,0.0,0.0,0.0
1778259119.273,1068.229,0.0,0.0,0.0,0.0
1778259119.774,1068.730,0.0,0.0,0.0,0.0
1778259120.276,1069.232,0.0,0.0,0.0,0.0
1778259120.777,1069.733,0.0,0.0,0.0,0.0
1778259121.279,1070.235,0.0,0.0,0.0,0.0
1778259121.780,1070.736,0.0,0.0,0.0,0.0
1778259122.232,1071.188,0.0,0.0,0.0,0.0
1778259122.733,1071.689,0.0,0.0,0.0,0.0
1778259123.235,1072.191,0.0,0.0,0.0,0.0
1778259123.736,1072.692,0.0,0.0,0.0,0.0
1778259124.238,1073.194,0.0,0.0,0.0,0.0
1778259124.739,1073.695,0.0,0.0,0.0,0.0
1778259125.241,1074.197,0.0,0.0,0.0,0.0
1778259125.743,1074.699,0.0,0.0,0.0,0.0
1778259126.244,1075.200,0.0,0.0,0.0,0.0
1778259126.745,1075.701,0.0,0.0,0.0,0.0
1778259127.247,1076.203,0.0,0.0,0.0,0.0
1778259127.749,1076.705,0.0,0.0,0.0,0.0
1778259128.250,1077.206,0.0,0.0,0.0,0.0
1778259128.752,1077.708,0.0,0.0,0.0,0.0
1778259129.253,1078.209,0.0,0.0,0.0,0.0
1778259129.755,1078.711,0.0,0.0,0.0,0.0
1778259130.257,1079.213,0.0,0.0,0.0,0.0
1778259130.758,1079.714,0.0,0.0,0.0,0.0
1778259131.259,1080.215,0.0,0.0,0.0,0.0
1778259131.761,1080.717,0.0,0.0,0.0,0.0
1778259132.263,1081.219,0.0,0.0,0.0,0.0
1778259132.765,1081.721,0.0,0.0,0.0,0.0
1778259133.266,1082.222,0.0,0.0,0.0,0.0
1778259133.768,1082.724,0.0,0.0,0.0,0.0
1778259134.269,1083.225,0.0,0.0,0.0,0.0
1778259134.770,1083.726,0.0,0.0,0.0,0.0
1778259135.272,1084.228,0.0,0.0,0.0,0.0
1778259135.773,1084.729,0.0,0.0,0.0,0.0
1778259136.275,1085.231,0.0,0.0,0.0,0.0
1778259136.776,1085.732,0.0,0.0,0.0,0.0
1778259137.278,1086.234,0.0,0.0,0.0,0.0
1778259137.780,1086.736,0.0,0.0,0.0,0.0
1778259138.281,1087.237,0.0,0.0,0.0,0.0
1778259138.733,1087.689,0.0,0.0,0.0,0.0
1778259139.235,1088.191,0.0,0.0,0.0,0.0
1778259139.736,1088.692,0.0,0.0,0.0,0.0
1778259140.237,1089.193,0.0,0.0,0.0,0.0
1778259140.739,1089.695,0.0,0.0,0.0,0.0
1778259141.241,1090.197,0.0,0.0,0.0,0.0
1778259141.743,1090.699,0.0,0.0,0.0,0.0
1778259142.245,1091.201,0.0,0.0,0.0,0.0
1778259142.746,1091.702,0.0,0.0,0.0,0.0
1778259143.248,1092.204,0.0,0.0,0.0,0.0
1778259143.750,1092.706,0.0,0.0,0.0,0.0
1778259144.251,1093.207,0.0,0.0,0.0,0.0
1778259144.753,1093.709,0.0,0.0,0.0,0.0
1778259145.254,1094.210,0.0,0.0,0.0,0.0
1778259145.756,1094.712,0.0,0.0,0.0,0.0
1778259146.258,1095.214,0.0,0.0,0.0,0.0
1778259146.759,1095.715,0.0,0.0,0.0,0.0
1778259147.261,1096.216,0.0,0.0,0.0,0.0
1778259147.762,1096.718,0.0,0.0,0.0,0.0
1778259148.263,1097.219,0.0,0.0,0.0,0.0
1778259148.765,1097.721,0.0,0.0,0.0,0.0
1778259149.267,1098.223,0.0,0.0,0.0,0.0
1778259149.768,1098.724,0.0,0.0,0.0,0.0
1778259150.270,1099.226,0.0,0.0,0.0,0.0
1778259150.771,1099.727,0.0,0.0,0.0,0.0
1778259151.272,1100.228,0.0,0.0,0.0,0.0
1778259151.774,1100.730,0.0,0.0,0.0,0.0
1778259152.275,1101.231,0.0,0.0,0.0,0.0
1778259152.777,1101.733,0.0,0.0,0.0,0.0
1778259153.279,1102.235,0.0,0.0,0.0,0.0
1778259153.780,1102.736,0.0,0.0,0.0,0.0
1778259154.232,1103.187,0.0,0.0,0.0,0.0
1778259154.733,1103.689,0.0,0.0,0.0,0.0
1778259155.235,1104.191,0.0,0.0,0.0,0.0
1778259155.737,1104.693,0.0,0.0,0.0,0.0
1778259156.238,1105.194,0.0,0.0,0.0,0.0
1778259156.740,1105.696,0.0,0.0,0.0,0.0
1778259157.242,1106.198,0.0,0.0,0.0,0.0
