time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active,apogee_m
1778259094.946,1043.901,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778259095.447,1044.403,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259095.899,1044.855,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259096.400,1045.356,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259096.901,1045.857,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259097.403,1046.359,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259097.904,1046.860,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259098.406,1047.362,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259098.908,1047.864,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259099.409,1048.365,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259099.911,1048.867,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259100.413,1049.369,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259100.914,1049.870,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259101.416,1050.372,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259101.918,1050.874,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259102.419,1051.375,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259102.921,1051.876,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259103.422,1052.378,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259103.924,1052.879,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259104.425,1053.381,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259104.927,1053.883,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259105.428,1054.384,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259105.930,1054.885,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259106.431,1055.387,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259106.932,1055.888,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259107.434,1056.390,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259107.935,1056.891,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259108.437,1057.393,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259108.939,1057.895,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259109.441,1058.397,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259109.942,1058.898,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259110.444,1059.400,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259110.945,1059.901,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259111.447,1060.403,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259111.898,1060.854,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259112.400,1061.356,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259112.901,1061.857,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259113.404,1062.360,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259113.906,1062.862,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259114.408,1063.364,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259114.909,1063.865,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259115.411,1064.367,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259115.912,1064.868,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259116.414,1065.370,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778259116.916,1065.872,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259117.417,1066.373,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259117.919,1066.875,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259118.420,1067.376,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259118.922,1067.878,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259119.423,1068.379,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259119.925,1068.881,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259120.426,1069.382,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259120.928,1069.884,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259121.429,1070.385,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259121.931,1070.887,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259122.432,1071.388,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259122.934,1071.889,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259123.435,1072.391,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259123.937,1072.893,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259124.438,1073.394,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259124.940,1073.896,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778259125.442,1074.398,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778259125.943,1074.899,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778259126.445,1075.401,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778259126.946,1075.902,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778259127.448,1076.404,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778259127.900,1076.855,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778259128.401,1077.357,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778259128.902,1077.858,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778259129.404,1078.360,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778259129.906,1078.862,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778259130.407,1079.363,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778259130.908,1079.864,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778259131.410,1080.366,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
