time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778607219.479,2967.278,0.0,0.0,0.0,0.0
1778607219.980,2967.779,0.0,0.0,0.0,0.0
1778607220.482,2968.280,0.0,0.0,0.0,0.0
1778607220.983,2968.782,0.0,0.0,0.0,0.0
1778607221.485,2969.283,0.0,0.0,0.0,0.0
1778607221.986,2969.785,0.0,0.0,0.0,0.0
1778607222.488,2970.286,0.0,0.0,0.0,0.0
1778607222.989,2970.788,0.0,0.0,0.0,0.0
1778607223.491,2971.290,0.0,0.0,0.0,0.0
1778607223.992,2971.791,0.0,0.0,0.0,0.0
1778607224.494,2972.292,0.0,0.0,0.0,0.0
1778607224.995,2972.794,0.0,0.0,0.0,0.0
1778607225.446,2973.245,0.0,0.0,0.0,0.0
1778607225.948,2973.746,0.0,0.0,0.0,0.0
1778607226.449,2974.248,0.0,0.0,0.0,0.0
1778607226.951,2974.749,0.0,0.0,0.0,0.0
1778607227.452,2975.251,0.0,0.0,0.0,0.0
1778607227.954,2975.752,0.0,0.0,0.0,0.0
1778607228.455,2976.254,0.0,0.0,0.0,0.0
1778607228.957,2976.755,0.0,0.0,0.0,0.0
1778607229.458,2977.257,0.0,0.0,0.0,0.0
1778607229.960,2977.758,0.0,0.0,0.0,0.0
1778607230.461,2978.260,0.0,0.0,0.0,0.0
1778607230.962,2978.761,0.0,0.0,0.0,0.0
1778607231.464,2979.263,0.0,0.0,0.0,0.0
1778607231.965,2979.764,0.0,0.0,0.0,0.0
1778607232.467,2980.265,0.0,0.0,0.0,0.0
1778607232.968,2980.767,0.0,0.0,0.0,0.0
1778607233.470,2981.268,0.0,0.0,0.0,0.0
1778607233.971,2981.770,0.0,0.0,0.0,0.0
1778607234.473,2982.271,0.0,0.0,0.0,0.0
1778607234.974,2982.773,0.0,0.0,0.0,0.0
1778607235.475,2983.274,0.0,0.0,0.0,0.0
1778607235.977,2983.776,0.0,0.0,0.0,0.0
1778607236.479,2984.277,0.0,0.0,0.0,0.0
1778607236.980,2984.779,0.0,0.0,0.0,0.0
1778607237.482,2985.280,0.0,0.0,0.0,0.0
1778607237.983,2985.782,0.0,0.0,0.0,0.0
1778607238.485,2986.283,0.0,0.0,0.0,0.0
1778607238.986,2986.784,0.0,0.0,0.0,0.0
1778607239.487,2987.286,0.0,0.0,0.0,0.0
1778607239.989,2987.787,0.0,0.0,0.0,0.0
1778607240.490,2988.289,0.0,0.0,0.0,0.0
1778607240.992,2988.790,0.0,0.0,0.0,0.0
1778607241.493,2989.292,0.0,0.0,0.0,0.0
1778607241.995,2989.793,0.0,0.0,0.0,0.0
1778607242.446,2990.245,0.0,0.0,0.0,0.0
1778607242.947,2990.746,0.0,0.0,0.0,0.0
1778607243.449,2991.248,0.0,0.0,0.0,0.0
1778607243.951,2991.749,0.0,0.0,0.0,0.0
1778607244.452,2992.251,0.0,0.0,0.0,0.0
1778607244.954,2992.752,0.0,0.0,0.0,0.0
1778607245.455,2993.254,0.0,0.0,0.0,0.0
1778607245.956,2993.755,0.0,0.0,0.0,0.0
1778607246.458,2994.257,0.0,0.0,0.0,0.0
1778607246.959,2994.758,0.0,0.0,0.0,0.0
1778607247.461,2995.259,0.0,0.0,0.0,0.0
1778607247.963,2995.761,0.0,0.0,0.0,0.0
1778607248.464,2996.263,0.0,0.0,0.0,0.0
1778607248.966,2996.764,0.0,0.0,0.0,0.0
1778607249.467,2997.266,0.0,0.0,0.0,0.0
1778607249.969,2997.767,0.0,0.0,0.0,0.0
1778607250.470,2998.269,0.0,0.0,0.0,0.0
1778607250.972,2998.770,0.0,0.0,0.0,0.0
1778607251.473,2999.272,0.0,0.0,0.0,0.0
1778607251.974,2999.773,0.0,0.0,0.0,0.0
1778607252.476,3000.274,0.0,0.0,0.0,0.0
1778607252.977,3000.776,0.0,0.0,0.0,0.0
1778607253.479,3001.277,0.0,0.0,0.0,0.0
1778607253.980,3001.779,0.0,0.0,0.0,0.0
1778607254.482,3002.280,0.0,0.0,0.0,0.0
1778607254.983,3002.782,0.0,0.0,0.0,0.0
1778607255.485,3003.283,0.0,0.0,0.0,0.0
1778607255.986,3003.785,0.0,0.0,0.0,0.0
1778607256.487,3004.286,0.0,0.0,0.0,0.0
1778607256.989,3004.787,0.0,0.0,0.0,0.0
1778607257.490,3005.289,0.0,0.0,0.0,0.0
1778607257.992,3005.790,0.0,0.0,0.0,0.0
1778607258.493,3006.292,0.0,0.0,0.0,0.0
1778607258.995,3006.793,0.0,0.0,0.0,0.0
1778607259.446,3007.245,0.0,0.0,0.0,0.0
1778607259.948,3007.746,0.0,0.0,0.0,0.0
1778607260.449,3008.248,0.0,0.0,0.0,0.0
1778607260.950,3008.749,0.0,0.0,0.0,0.0
1778607261.452,3009.251,0.0,0.0,0.0,0.0
1778607261.953,3009.752,0.0,0.0,0.0,0.0
1778607262.455,3010.253,0.0,0.0,0.0,0.0
1778607262.956,3010.755,0.0,0.0,0.0,0.0
1778607263.458,3011.256,0.0,0.0,0.0,0.0
1778607263.959,3011.758,0.0,0.0,0.0,0.0
1778607264.461,3012.259,0.0,0.0,0.0,0.0
1778607264.962,3012.761,0.0,0.0,0.0,0.0
1778607265.464,3013.262,0.0,0.0,0.0,0.0
1778607265.965,3013.764,0.0,0.0,0.0,0.0
1778607266.467,3014.265,0.0,0.0,0.0,0.0
1778607266.968,3014.767,0.0,0.0,0.0,0.0
1778607267.470,3015.268,0.0,0.0,0.0,0.0
1778607267.971,3015.770,0.0,0.0,0.0,0.0
1778607268.473,3016.271,0.0,0.0,0.0,0.0
1778607268.974,3016.773,0.0,0.0,0.0,0.0
1778607269.476,3017.274,0.0,0.0,0.0,0.0
1778607269.977,3017.776,0.0,0.0,0.0,0.0
1778607270.479,3018.277,0.0,0.0,0.0,0.0
1778607270.980,3018.779,0.0,0.0,0.0,0.0
1778607271.482,3019.280,0.0,0.0,0.0,0.0
1778607271.983,3019.782,0.0,0.0,0.0,0.0
1778607272.485,3020.283,0.0,0.0,0.0,0.0
1778607272.986,3020.785,0.0,0.0,0.0,0.0
1778607273.488,3021.286,0.0,0.0,0.0,0.0
1778607273.989,3021.788,0.0,0.0,0.0,0.0
1778607274.491,3022.289,0.0,0.0,0.0,0.0
1778607274.992,3022.791,0.0,0.0,0.0,0.0
1778607275.493,3023.292,0.0,0.0,0.0,0.0
1778607275.995,3023.793,0.0,0.0,0.0,0.0
1778607276.446,3024.245,0.0,0.0,0.0,0.0
1778607276.948,3024.746,0.0,0.0,0.0,0.0
1778607277.449,3025.248,0.0,0.0,0.0,0.0
1778607277.951,3025.749,0.0,0.0,0.0,0.0
1778607278.452,3026.251,0.0,0.0,0.0,0.0
1778607278.954,3026.752,0.0,0.0,0.0,0.0
1778607279.455,3027.254,0.0,0.0,0.0,0.0
1778607279.957,3027.755,0.0,0.0,0.0,0.0
1778607280.458,3028.257,0.0,0.0,0.0,0.0
1778607280.959,3028.758,0.0,0.0,0.0,0.0
1778607281.461,3029.259,0.0,0.0,0.0,0.0
1778607281.962,3029.761,0.0,0.0,0.0,0.0
1778607282.464,3030.262,0.0,0.0,0.0,0.0
1778607282.965,3030.764,0.0,0.0,0.0,0.0
1778607283.467,3031.265,0.0,0.0,0.0,0.0
1778607283.968,3031.767,0.0,0.0,0.0,0.0
1778607284.470,3032.268,0.0,0.0,0.0,0.0
1778607284.971,3032.770,0.0,0.0,0.0,0.0
1778607285.473,3033.271,0.0,0.0,0.0,0.0
1778607285.974,3033.773,0.0,0.0,0.0,0.0
1778607286.476,3034.274,0.0,0.0,0.0,0.0
1778607286.977,3034.776,0.0,0.0,0.0,0.0
1778607287.479,3035.277,0.0,0.0,0.0,0.0
1778607287.980,3035.779,0.0,0.0,0.0,0.0
1778607288.481,3036.280,0.0,0.0,0.0,0.0
1778607288.983,3036.782,0.0,0.0,0.0,0.0
1778607289.484,3037.283,0.0,0.0,0.0,0.0
1778607289.986,3037.784,0.0,0.0,0.0,0.0
1778607290.487,3038.286,0.0,0.0,0.0,0.0
1778607290.989,3038.787,0.0,0.0,0.0,0.0
1778607291.490,3039.289,0.0,0.0,0.0,0.0
1778607291.992,3039.790,0.0,0.0,0.0,0.0
1778607292.493,3040.292,0.0,0.0,0.0,0.0
1778607292.995,3040.793,0.0,0.0,0.0,0.0
1778607293.446,3041.245,0.0,0.0,0.0,0.0
1778607293.947,3041.746,0.0,0.0,0.0,0.0
1778607294.449,3042.247,0.0,0.0,0.0,0.0
1778607294.950,3042.749,0.0,0.0,0.0,0.0
1778607295.452,3043.250,0.0,0.0,0.0,0.0
1778607295.953,3043.752,0.0,0.0,0.0,0.0
1778607296.455,3044.253,0.0,0.0,0.0,0.0
1778607296.956,3044.755,0.0,0.0,0.0,0.0
1778607297.458,3045.256,0.0,0.0,0.0,0.0
1778607297.959,3045.758,0.0,0.0,0.0,0.0
1778607298.460,3046.259,0.0,0.0,0.0,0.0
1778607298.962,3046.760,0.0,0.0,0.0,0.0
1778607299.463,3047.262,0.0,0.0,0.0,0.0
1778607299.965,3047.763,0.0,0.0,0.0,0.0
1778607300.466,3048.265,0.0,0.0,0.0,0.0
1778607300.968,3048.766,0.0,0.0,0.0,0.0
1778607301.469,3049.268,0.0,0.0,0.0,0.0
1778607301.971,3049.770,0.0,0.0,0.0,0.0
1778607302.473,3050.272,0.0,0.0,0.0,0.0
1778607302.975,3050.774,0.0,0.0,0.0,0.0
1778607303.477,3051.275,0.0,0.0,0.0,0.0
1778607303.979,3051.777,0.0,0.0,0.0,0.0
1778607304.480,3052.279,0.0,0.0,0.0,0.0
1778607304.982,3052.780,0.0,0.0,0.0,0.0
1778607305.483,3053.282,0.0,0.0,0.0,0.0
1778607305.985,3053.783,0.0,0.0,0.0,0.0
1778607306.486,3054.285,0.0,0.0,0.0,0.0
1778607306.988,3054.786,0.0,0.0,0.0,0.0
1778607307.489,3055.288,0.0,0.0,0.0,0.0
1778607307.991,3055.789,0.0,0.0,0.0,0.0
