time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1778607219.028,2966.826,1778607219.0170317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607219.279,2967.077,1778607219.2678027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607219.529,2967.328,1778607219.5185037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607219.780,2967.578,1778607219.769273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607220.031,2967.829,1778607220.0200262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607220.281,2968.080,1778607220.2707467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607220.532,2968.331,1778607220.5214937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607220.783,2968.581,1778607220.7722514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607221.033,2968.832,1778607221.0229928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607221.284,2969.083,1778607221.2737956,4.0574421810001695,6.884765625,6.1793607061040206,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607221.535,2969.333,1778607221.5245302,4.0574421810001695,6.884765625,6.1793607061040206,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607221.786,2969.584,1778607221.7752962,4.0574421810001695,6.884765625,6.1793607061040206,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607222.036,2969.835,1778607222.0259585,4.0574421810001695,6.884765625,6.1793607061040206,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607222.287,2970.086,1778607222.276701,4.0574421810001695,6.884765625,6.1793607061040206,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607222.538,2970.336,1778607222.5274026,4.0574421810001695,6.884765625,6.1793607061040206,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607222.789,2970.587,1778607222.778159,4.0574421810001695,6.884765625,6.1793607061040206,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607223.039,2970.838,1778607223.0288866,4.0574421810001695,6.884765625,6.1793607061040206,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607223.290,2971.089,1778607223.279694,6.078110587000083,6.884765625,6.179260646017937,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607223.541,2971.340,1778607223.530692,6.078110587000083,6.884765625,6.179260646017937,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607223.792,2971.590,1778607223.7820797,6.078110587000083,6.884765625,6.179260646017937,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607224.042,2971.841,1778607224.0327806,6.078110587000083,6.884765625,6.179260646017937,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607224.293,2972.092,1778607224.2836492,6.078110587000083,6.884765625,6.179260646017937,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607224.544,2972.342,1778607224.534439,6.078110587000083,6.884765625,6.179260646017937,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607224.795,2972.593,1778607224.7854142,6.078110587000083,6.884765625,6.179260646017937,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607225.045,2972.844,1778607225.0362751,6.078110587000083,6.884765625,6.179260646017937,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607225.296,2973.095,1778607225.2872367,8.098798419000104,6.298828125,6.182262448600384,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607225.547,2973.345,1778607225.5380597,8.098798419000104,6.298828125,6.182262448600384,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607225.797,2973.596,1778607225.7887938,8.098798419000104,6.298828125,6.182262448600384,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607226.048,2973.847,1778607226.0394578,8.098798419000104,6.298828125,6.182262448600384,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607226.299,2974.097,1778607226.2902272,8.098798419000104,6.298828125,6.182262448600384,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607226.550,2974.348,1778607226.5409422,8.098798419000104,6.298828125,6.182262448600384,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607226.800,2974.599,1778607226.7916813,8.098798419000104,6.298828125,6.182262448600384,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607227.051,2974.850,1778607227.0424058,8.098798419000104,6.298828125,6.182262448600384,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607227.302,2975.100,1778607227.2931628,10.119925261999924,6.298828125,6.181962268342145,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607227.552,2975.351,1778607227.5439095,10.119925261999924,6.298828125,6.181962268342145,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778607227.803,2975.602,1778607227.794639,10.119925261999924,6.298828125,6.181962268342145,13.0,0.0,0.0,0.0,0.0,0.0,0.0
