time_unix,monotonic,active,lat,lon,alt_msl,speed_ms,heading_deg,fix_type,num_sv
1778607219.529,2967.328,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607220.532,2968.331,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607221.485,2969.283,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607222.488,2970.286,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607223.491,2971.290,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607224.494,2972.292,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607225.497,2973.295,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607226.499,2974.298,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607227.502,2975.301,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607228.505,2976.304,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607229.508,2977.307,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607230.511,2978.310,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607231.514,2979.313,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607232.517,2980.316,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607233.520,2981.318,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607234.523,2982.321,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607235.526,2983.324,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607236.529,2984.327,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607237.532,2985.330,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607238.485,2986.283,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607239.487,2987.286,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607240.490,2988.289,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607241.493,2989.292,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607242.496,2990.295,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607243.499,2991.298,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607244.502,2992.301,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607245.505,2993.304,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607246.508,2994.307,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607247.511,2995.310,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607248.514,2996.313,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607249.517,2997.316,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607250.520,2998.319,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607251.523,2999.322,0,0.0,0.0,0.0,0.0,0.0,0,0
1778607252.526,3000.325,0,0.0,0.0,0.0,0.0,0.0,0,0
