time_unix,monotonic,active,lat,lon,alt_msl,speed_ms,heading_deg,fix_type,num_sv
1778207083.615,1446.287,1,0.0,0.0,0.0,0.0,0.0,0,0
1778207084.618,1447.290,1,0.0,0.0,0.0,0.0,0.0,0,0
1778207085.622,1448.295,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207086.625,1449.298,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207087.628,1450.300,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207088.631,1451.303,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207089.634,1452.306,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207090.637,1453.309,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207091.590,1454.262,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207092.593,1455.265,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207093.596,1456.268,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207094.599,1457.272,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207095.603,1458.275,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207096.607,1459.279,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207097.610,1460.282,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207098.613,1461.286,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207099.616,1462.289,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207100.621,1463.293,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207101.625,1464.297,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207102.628,1465.300,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207103.631,1466.303,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207104.634,1467.306,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207105.637,1468.310,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207106.591,1469.263,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207107.595,1470.267,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207108.598,1471.270,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207109.601,1472.273,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207110.604,1473.276,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207111.608,1474.280,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207112.612,1475.284,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207113.615,1476.287,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207114.618,1477.290,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207115.622,1478.294,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207116.624,1479.297,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207117.630,1480.302,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207118.633,1481.305,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207119.635,1482.308,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207120.638,1483.310,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207121.591,1484.263,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207122.594,1485.266,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207123.596,1486.268,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207124.599,1487.271,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207125.603,1488.275,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207126.606,1489.278,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207127.609,1490.282,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207128.614,1491.286,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207129.616,1492.289,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207130.620,1493.292,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207131.624,1494.296,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207132.627,1495.299,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207133.631,1496.303,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207134.635,1497.307,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207135.638,1498.310,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207136.591,1499.264,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207137.595,1500.267,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207138.598,1501.271,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207139.602,1502.274,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207140.608,1503.280,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207141.611,1504.283,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207142.615,1505.287,1,0.0,0.0,-17.0,0.0,0.0,0,0
