time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1778259025.683,974.639,1778259025.6787694,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259025.933,974.889,1778259025.929904,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259026.184,975.140,1778259026.1807032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259026.435,975.391,1778259026.4315052,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259026.685,975.641,1778259026.6822827,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259026.936,975.892,1778259026.933012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259027.187,976.143,1778259027.1837506,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259027.438,976.394,1778259027.4346402,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259027.688,976.644,1778259027.685436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259027.939,976.895,1778259027.936218,3.999971790000018,14.6484375,6.169154577323688,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259028.190,977.146,1778259028.1869788,3.999971790000018,14.6484375,6.169154577323688,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259028.441,977.397,1778259028.4379041,3.999971790000018,14.6484375,6.169154577323688,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259028.691,977.647,1778259028.6888127,3.999971790000018,14.6484375,6.169154577323688,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259028.942,977.898,1778259028.9395118,3.999971790000018,14.6484375,6.169154577323688,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259029.193,978.149,1778259029.1902733,3.999971790000018,14.6484375,6.169154577323688,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259029.444,978.400,1778259029.4411623,3.999971790000018,14.6484375,6.169154577323688,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259029.694,978.650,1778259029.6919255,3.999971790000018,14.6484375,6.169154577323688,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259029.945,978.901,1778259029.9426336,6.0237142290000065,14.6484375,6.171806169604843,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259030.196,979.152,1778259030.1933775,6.0237142290000065,14.6484375,6.171806169604843,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259030.446,979.402,1778259030.444334,6.0237142290000065,14.6484375,6.171806169604843,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259030.697,979.653,1778259030.6952088,6.0237142290000065,14.6484375,6.171806169604843,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259030.948,979.904,1778259030.946,6.0237142290000065,14.6484375,6.171806169604843,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259031.199,980.155,1778259031.1967108,6.0237142290000065,14.6484375,6.171806169604843,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259031.449,980.405,1778259031.4476507,6.0237142290000065,14.6484375,6.171806169604843,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259031.700,980.656,1778259031.6985643,6.0237142290000065,14.6484375,6.171806169604843,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259031.951,980.907,1778259031.949249,8.04811546999997,14.6484375,6.171806169604843,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259032.201,981.157,1778259032.1999404,8.04811546999997,14.6484375,6.171806169604843,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259032.452,981.408,1778259032.4507587,8.04811546999997,14.6484375,6.171806169604843,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1778259032.703,981.659,1778259032.701439,8.04811546999997,14.6484375,6.171806169604843,12.0,0.0,1.0,0.0,0.0,0.0,0.0
