time_unix,monotonic,lat,lon,alt,relative_alt,hdg,num_sv
1778259026.284,975.240,0.0,0.0,0.0,0.0,0.0,0
1778259027.287,976.243,0.0,0.0,0.0,0.0,0.0,0
1778259028.290,977.246,0.0,0.0,0.0,0.0,0.0,0
1778259029.293,978.249,0.0,0.0,0.0,0.0,0.0,0
1778259030.296,979.252,0.0,0.0,0.0,0.0,0.0,0
1778259031.299,980.255,0.0,0.0,0.0,0.0,0.0,0
1778259032.302,981.258,0.0,0.0,0.0,0.0,0.0,0
1778259033.305,982.260,0.0,0.0,0.0,0.0,0.0,0
1778259034.258,983.214,0.0,0.0,0.0,0.0,0.0,0
1778259035.261,984.217,0.0,0.0,0.0,0.0,0.0,0
1778259036.264,985.220,0.0,0.0,0.0,0.0,0.0,0
1778259037.268,986.224,0.0,0.0,0.0,0.0,0.0,0
1778259038.272,987.228,0.0,0.0,0.0,0.0,0.0,0
1778259039.275,988.231,0.0,0.0,0.0,0.0,0.0,0
1778259040.279,989.235,0.0,0.0,0.0,0.0,0.0,0
1778259041.282,990.238,0.0,0.0,0.0,0.0,0.0,0
1778259042.285,991.241,0.0,0.0,0.0,0.0,0.0,0
1778259043.289,992.245,0.0,0.0,0.0,0.0,0.0,0
1778259044.291,993.247,0.0,0.0,0.0,0.0,0.0,0
1778259045.295,994.251,0.0,0.0,0.0,0.0,0.0,0
1778259046.298,995.254,0.0,0.0,0.0,0.0,0.0,0
