time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778259025.833,974.789,0.0,0.0,0.0,24.4,0.0,0
1778259026.334,975.290,0.0,0.0,0.0,24.4,0.0,0
1778259026.836,975.792,0.0,0.0,0.0,24.4,0.0,0
1778259027.337,976.293,0.0,0.0,0.0,24.4,0.0,0
1778259027.839,976.795,0.0,0.0,0.0,24.4,0.0,0
1778259028.340,977.296,0.0,0.0,0.0,24.4,0.0,0
1778259028.842,977.798,0.0,0.0,0.0,24.4,0.0,0
1778259029.343,978.299,0.0,0.0,0.0,24.4,0.0,0
1778259029.845,978.801,0.0,0.0,0.0,24.4,0.0,0
1778259030.346,979.302,0.0,0.0,0.0,24.4,0.0,0
1778259030.797,979.753,0.0,0.0,0.0,24.4,0.0,0
1778259031.299,980.255,0.0,0.0,0.0,24.4,0.0,0
1778259031.800,980.756,0.0,0.0,0.0,24.4,0.0,0
1778259032.302,981.258,0.0,0.0,0.0,24.4,0.0,0
1778259032.803,981.759,0.0,0.0,0.0,24.4,0.0,0
1778259033.305,982.260,0.0,0.0,0.0,24.4,0.0,0
1778259033.806,982.762,0.0,0.0,0.0,24.4,0.0,0
1778259034.308,983.264,0.0,0.0,0.0,24.4,0.0,0
1778259034.810,983.766,0.0,0.0,0.0,24.4,0.0,0
1778259035.311,984.267,0.0,0.0,0.0,24.4,0.0,0
1778259035.813,984.769,0.0,0.0,0.0,24.4,0.0,0
1778259036.314,985.270,0.0,0.0,0.0,24.4,0.0,0
1778259036.816,985.772,0.0,0.0,0.0,24.4,0.0,0
1778259037.318,986.274,0.0,0.0,0.0,24.4,0.0,0
1778259037.820,986.776,0.0,0.0,0.0,24.4,0.0,0
1778259038.322,987.278,0.0,0.0,0.0,24.4,0.0,0
1778259038.823,987.779,0.0,0.0,0.0,24.4,0.0,0
1778259039.325,988.281,0.0,0.0,0.0,24.4,0.0,0
1778259039.827,988.783,0.0,0.0,0.0,24.4,0.0,0
1778259040.329,989.285,0.0,0.0,0.0,24.4,0.0,0
1778259040.831,989.787,0.0,0.0,0.0,24.4,0.0,0
1778259041.332,990.288,0.0,0.0,0.0,24.4,0.0,0
1778259041.834,990.790,0.0,0.0,0.0,24.4,0.0,0
1778259042.336,991.292,0.0,0.0,0.0,24.4,0.0,0
1778259042.837,991.793,0.0,0.0,0.0,24.4,0.0,0
1778259043.339,992.295,0.0,0.0,0.0,24.4,0.0,0
1778259043.840,992.796,0.0,0.0,0.0,24.4,0.0,0
1778259044.342,993.298,0.0,0.0,0.0,24.4,0.0,0
1778259044.843,993.799,0.0,0.0,0.0,24.4,0.0,0
1778259045.345,994.301,0.0,0.0,0.0,24.4,0.0,0
1778259045.847,994.803,0.0,0.0,0.0,24.4,0.0,0
1778259046.298,995.254,0.0,0.0,0.0,24.4,0.0,0
1778259046.799,995.755,0.0,0.0,0.0,24.4,0.0,0
