time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778621609.201,11906.210,0.0,0.0,0.0,0.0,0.0,0
1778621609.703,11906.712,0.0,0.0,0.0,0.0,0.0,0
1778621610.204,11907.213,0.0,0.0,0.0,0.0,0.0,0
1778621610.705,11907.715,0.0,0.0,0.0,0.0,0.0,0
1778621611.207,11908.216,0.0,0.0,0.0,0.0,0.0,0
1778621611.709,11908.718,0.0,0.0,0.0,0.0,0.0,0
1778621612.210,11909.219,0.0,0.0,0.0,0.0,0.0,0
1778621612.711,11909.721,0.0,0.0,0.0,0.0,0.0,0
1778621613.213,11910.222,0.0,0.0,0.0,0.0,0.0,0
1778621613.715,11910.724,0.0,0.0,0.0,0.0,0.0,0
1778621614.217,11911.226,0.0,0.0,0.0,0.0,0.0,0
1778621614.718,11911.727,0.0,0.0,0.0,0.0,0.0,0
1778621615.220,11912.229,0.0,0.0,0.0,0.0,0.0,0
1778621615.721,11912.730,0.0,0.0,0.0,0.0,0.0,0
1778621616.223,11913.232,0.0,0.0,0.0,0.0,0.0,0
1778621616.724,11913.733,0.0,0.0,0.0,0.0,0.0,0
1778621617.225,11914.235,0.0,0.0,0.0,0.0,0.0,0
1778621617.727,11914.736,0.0,0.0,0.0,0.0,0.0,0
1778621618.228,11915.237,0.0,0.0,0.0,0.0,0.0,0
1778621618.730,11915.739,0.0,0.0,0.0,0.0,0.0,0
1778621619.232,11916.241,0.0,0.0,0.0,0.0,0.0,0
1778621619.734,11916.743,0.0,0.0,0.0,0.0,0.0,0
1778621620.235,11917.244,0.0,0.0,0.0,0.0,0.0,0
1778621620.737,11917.746,0.0,0.0,0.0,0.0,0.0,0
1778621621.238,11918.247,0.0,0.0,0.0,0.0,0.0,0
1778621621.740,11918.749,0.0,0.0,0.0,0.0,0.0,0
1778621622.241,11919.250,0.0,0.0,0.0,0.0,0.0,0
1778621622.693,11919.702,0.0,0.0,0.0,0.0,0.0,0
1778621623.194,11920.203,0.0,0.0,0.0,0.0,0.0,0
1778621623.696,11920.705,0.0,0.0,0.0,0.0,0.0,0
1778621624.197,11921.206,0.0,0.0,0.0,0.0,0.0,0
1778621624.699,11921.708,0.0,0.0,0.0,0.0,0.0,0
1778621625.200,11922.209,0.0,0.0,0.0,0.0,0.0,0
1778621625.702,11922.711,0.0,0.0,0.0,0.0,0.0,0
1778621626.203,11923.212,0.0,0.0,0.0,0.0,0.0,0
1778621626.705,11923.714,0.0,0.0,0.0,0.0,0.0,0
1778621627.206,11924.215,0.0,0.0,0.0,0.0,0.0,0
1778621627.708,11924.717,0.0,0.0,0.0,0.0,0.0,0
1778621628.209,11925.219,0.0,0.0,0.0,0.0,0.0,0
1778621628.711,11925.720,0.0,0.0,0.0,0.0,0.0,0
1778621629.212,11926.221,0.0,0.0,0.0,0.0,0.0,0
1778621629.714,11926.723,0.0,0.0,0.0,0.0,0.0,0
1778621630.216,11927.225,0.0,0.0,0.0,0.0,0.0,0
1778621630.717,11927.726,0.0,0.0,0.0,0.0,0.0,0
1778621631.218,11928.228,0.0,0.0,0.0,0.0,0.0,0
1778621631.720,11928.729,0.0,0.0,0.0,0.0,0.0,0
