time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778621609.502,11906.511,0.0,0.0,0.0,0.0
1778621610.003,11907.012,0.0,0.0,0.0,0.0
1778621610.505,11907.514,0.0,0.0,0.0,0.0
1778621611.006,11908.015,0.0,0.0,0.0,0.0
1778621611.508,11908.517,0.0,0.0,0.0,0.0
1778621612.009,11909.019,0.0,0.0,0.0,0.0
1778621612.511,11909.520,0.0,0.0,0.0,0.0
1778621612.962,11909.971,0.0,0.0,0.0,0.0
1778621613.464,11910.473,0.0,0.0,0.0,0.0
1778621613.966,11910.975,0.0,0.0,0.0,0.0
1778621614.467,11911.476,0.0,0.0,0.0,0.0
1778621614.969,11911.978,0.0,0.0,0.0,0.0
1778621615.470,11912.479,0.0,0.0,0.0,0.0
1778621615.972,11912.981,0.0,0.0,0.0,0.0
1778621616.473,11913.482,0.0,0.0,0.0,0.0
1778621616.975,11913.984,0.0,0.0,0.0,0.0
1778621617.476,11914.485,0.0,0.0,0.0,0.0
1778621617.978,11914.987,0.0,0.0,0.0,0.0
1778621618.479,11915.488,0.0,0.0,0.0,0.0
1778621618.981,11915.990,0.0,0.0,0.0,0.0
1778621619.483,11916.492,0.0,0.0,0.0,0.0
1778621619.984,11916.994,0.0,0.0,0.0,0.0
1778621620.486,11917.495,0.0,0.0,0.0,0.0
1778621620.988,11917.997,0.0,0.0,0.0,0.0
1778621621.489,11918.498,0.0,0.0,0.0,0.0
1778621621.991,11919.000,0.0,0.0,0.0,0.0
1778621622.492,11919.501,0.0,0.0,0.0,0.0
1778621622.994,11920.003,0.0,0.0,0.0,0.0
1778621623.495,11920.504,0.0,0.0,0.0,0.0
1778621623.996,11921.006,0.0,0.0,0.0,0.0
1778621624.498,11921.507,0.0,0.0,0.0,0.0
1778621625.000,11922.009,0.0,0.0,0.0,0.0
1778621625.501,11922.510,0.0,0.0,0.0,0.0
1778621626.003,11923.012,0.0,0.0,0.0,0.0
1778621626.504,11923.513,0.0,0.0,0.0,0.0
1778621627.006,11924.015,0.0,0.0,0.0,0.0
1778621627.507,11924.516,0.0,0.0,0.0,0.0
1778621628.009,11925.018,0.0,0.0,0.0,0.0
1778621628.510,11925.519,0.0,0.0,0.0,0.0
1778621628.962,11925.971,0.0,0.0,0.0,0.0
1778621629.463,11926.472,0.0,0.0,0.0,0.0
1778621629.965,11926.974,0.0,0.0,0.0,0.0
1778621630.466,11927.475,0.0,0.0,0.0,0.0
1778621630.968,11927.977,0.0,0.0,0.0,0.0
1778621631.469,11928.478,0.0,0.0,0.0,0.0
1778621631.971,11928.980,0.0,0.0,0.0,0.0
