time_unix,monotonic,voltage_24v,current_24v,voltage_12v,current_12v,voltage_5v,current_5v
1778616234.731,6531.740,0.0,0.0,0.0,0.0,0.0,0.0
1778616235.734,6532.743,0.0,0.0,0.0,0.0,0.0,0.0
1778616236.737,6533.746,0.0,0.0,0.0,0.0,0.0,0.0
1778616237.740,6534.749,0.0,0.0,0.0,0.0,0.0,0.0
1778616238.743,6535.752,0.0,0.0,0.0,0.0,0.0,0.0
1778616239.746,6536.755,0.0,0.0,0.0,0.0,0.0,0.0
1778616240.749,6537.758,0.0,0.0,0.0,0.0,0.0,0.0
1778616241.752,6538.761,0.0,0.0,0.0,0.0,0.0,0.0
1778616242.755,6539.764,0.0,0.0,0.0,0.0,0.0,0.0
1778616243.758,6540.767,0.0,0.0,0.0,0.0,0.0,0.0
1778616244.762,6541.771,0.0,0.0,0.0,0.0,0.0,0.0
1778616245.765,6542.774,0.0,0.0,0.0,0.0,0.0,0.0
1778616246.768,6543.777,0.0,0.0,0.0,0.0,0.0,0.0
1778616247.771,6544.780,0.0,0.0,0.0,0.0,0.0,0.0
1778616248.724,6545.733,0.0,0.0,0.0,0.0,0.0,0.0
1778616249.727,6546.736,0.0,0.0,0.0,0.0,0.0,0.0
1778616250.730,6547.739,0.0,0.0,0.0,0.0,0.0,0.0
1778616251.733,6548.742,0.0,0.0,0.0,0.0,0.0,0.0
1778616252.736,6549.745,0.0,0.0,0.0,0.0,0.0,0.0
1778616253.739,6550.748,0.0,0.0,0.0,0.0,0.0,0.0
1778616254.742,6551.751,0.0,0.0,0.0,0.0,0.0,0.0
1778616255.745,6552.754,0.0,0.0,0.0,0.0,0.0,0.0
1778616256.748,6553.757,0.0,0.0,0.0,0.0,0.0,0.0
1778616257.751,6554.760,0.0,0.0,0.0,0.0,0.0,0.0
1778616258.753,6555.762,0.0,0.0,0.0,0.0,0.0,0.0
1778616259.756,6556.765,0.0,0.0,0.0,0.0,0.0,0.0
1778616260.759,6557.768,0.0,0.0,0.0,0.0,0.0,0.0
1778616261.762,6558.771,0.0,0.0,0.0,0.0,0.0,0.0
1778616262.765,6559.774,0.0,0.0,0.0,0.0,0.0,0.0
1778616263.768,6560.777,0.0,0.0,0.0,0.0,0.0,0.0
1778616264.772,6561.781,0.0,0.0,0.0,0.0,0.0,0.0
1778616265.724,6562.734,0.0,0.0,0.0,0.0,0.0,0.0
1778616266.727,6563.736,0.0,0.0,0.0,0.0,0.0,0.0
1778616267.730,6564.739,0.0,0.0,0.0,0.0,0.0,0.0
1778616268.733,6565.743,0.0,0.0,0.0,0.0,0.0,0.0
1778616269.736,6566.745,0.0,0.0,0.0,0.0,0.0,0.0
1778616270.739,6567.748,0.0,0.0,0.0,0.0,0.0,0.0
1778616271.742,6568.751,0.0,0.0,0.0,0.0,0.0,0.0
1778616272.745,6569.754,0.0,0.0,0.0,0.0,0.0,0.0
1778616273.748,6570.758,0.0,0.0,0.0,0.0,0.0,0.0
1778616274.751,6571.761,0.0,0.0,0.0,0.0,0.0,0.0
1778616275.754,6572.763,0.0,0.0,0.0,0.0,0.0,0.0
1778616276.757,6573.766,0.0,0.0,0.0,0.0,0.0,0.0
1778616277.760,6574.769,0.0,0.0,0.0,0.0,0.0,0.0
1778616278.763,6575.773,0.0,0.0,0.0,0.0,0.0,0.0
1778616279.766,6576.775,0.0,0.0,0.0,0.0,0.0,0.0
