time_unix,monotonic,press_abs,press_diff,temperature,baro_alt,climb,airspeed,groundspeed
1778616235.232,6532.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616236.185,6533.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616237.188,6534.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616238.191,6535.200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616239.194,6536.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616240.197,6537.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616241.200,6538.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616242.203,6539.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616243.207,6540.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616244.210,6541.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616245.213,6542.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616246.216,6543.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616247.219,6544.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616248.223,6545.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616249.226,6546.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616250.228,6547.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616251.231,6548.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616252.184,6549.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616253.187,6550.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616254.190,6551.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616255.193,6552.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616256.196,6553.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616257.199,6554.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616258.202,6555.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616259.205,6556.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616260.208,6557.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616261.210,6558.220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616262.213,6559.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616263.216,6560.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616264.220,6561.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616265.223,6562.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616266.226,6563.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616267.229,6564.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616268.232,6565.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616269.185,6566.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616270.188,6567.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616271.191,6568.200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616272.194,6569.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616273.197,6570.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616274.200,6571.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616275.203,6572.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616276.206,6573.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616277.209,6574.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616278.212,6575.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616279.215,6576.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616280.218,6577.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
