time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1778616234.580,6531.590,1778616234.5769842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616234.831,6531.840,1778616234.8277438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616235.082,6532.091,1778616235.0784564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616235.333,6532.342,1778616235.32926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616235.583,6532.592,1778616235.579968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616235.834,6532.843,1778616235.8307242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616236.085,6533.094,1778616236.081428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616236.336,6533.345,1778616236.3321822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616236.586,6533.595,1778616236.582975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616236.837,6533.846,1778616236.8337297,3.9977767420004966,27.685546875,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616237.088,6534.097,1778616237.0844362,3.9977767420004966,27.685546875,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616237.338,6534.348,1778616237.3351705,3.9977767420004966,27.685546875,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616237.589,6534.598,1778616237.585862,3.9977767420004966,27.685546875,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616237.840,6534.849,1778616237.8365579,3.9977767420004966,27.685546875,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616238.091,6535.100,1778616238.0872974,3.9977767420004966,27.685546875,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616238.341,6535.350,1778616238.3385348,3.9977767420004966,27.685546875,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616238.592,6535.601,1778616238.5892444,3.9977767420004966,27.685546875,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616238.843,6535.852,1778616238.8400297,6.018245293999826,25.439453125,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616239.094,6536.103,1778616239.0910747,6.018245293999826,25.439453125,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616239.344,6536.353,1778616239.341968,6.018245293999826,25.439453125,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616239.595,6536.604,1778616239.592995,6.018245293999826,25.439453125,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616239.846,6536.855,1778616239.8439245,6.018245293999826,25.439453125,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616240.097,6537.106,1778616240.094822,6.018245293999826,25.439453125,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616240.348,6537.357,1778616240.3457332,6.018245293999826,25.439453125,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616240.598,6537.607,1778616240.596753,6.018245293999826,25.439453125,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616240.849,6537.858,1778616240.8475742,8.039362817000438,25.439453125,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616241.100,6538.109,1778616241.0984857,8.039362817000438,25.439453125,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616241.350,6538.359,1778616241.3494213,8.039362817000438,25.439453125,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616241.601,6538.610,1778616241.6003106,8.039362817000438,25.439453125,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616241.852,6538.861,1778616241.8512435,8.039362817000438,25.439453125,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616242.103,6539.112,1778616242.1022863,8.039362817000438,25.439453125,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616242.354,6539.363,1778616242.3532205,8.039362817000438,25.439453125,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616242.605,6539.614,1778616242.6041396,8.039362817000438,25.439453125,6.122826757467859,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616242.856,6539.865,1778616242.8548994,10.060025959000086,25.439453125,6.1227266973817756,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616243.106,6540.115,1778616243.1057196,10.060025959000086,25.439453125,6.1227266973817756,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616243.357,6540.366,1778616243.356445,10.060025959000086,25.439453125,6.1227266973817756,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616243.608,6540.617,1778616243.6071823,10.060025959000086,25.439453125,6.1227266973817756,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616243.859,6540.868,1778616243.8579197,10.060025959000086,25.439453125,6.1227266973817756,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616244.109,6541.119,1778616244.1086555,10.060025959000086,25.439453125,6.1227266973817756,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616244.360,6541.369,1778616244.359397,10.060025959000086,25.439453125,6.1227266973817756,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616244.611,6541.620,1778616244.6103585,10.060025959000086,25.439453125,6.1227266973817756,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616244.862,6541.871,1778616244.861149,12.080539641000541,23.388671875,6.1227266973817756,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616245.113,6542.122,1778616245.111851,12.080539641000541,23.388671875,6.1227266973817756,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616245.364,6542.373,1778616245.3625867,12.080539641000541,23.388671875,6.1227266973817756,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616245.614,6542.623,1778616245.6134546,12.080539641000541,23.388671875,6.1227266973817756,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616245.865,6542.874,1778616245.864135,12.080539641000541,23.388671875,6.1227266973817756,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616246.116,6543.125,1778616246.114898,12.080539641000541,23.388671875,6.1227266973817756,13.0,0.0,0.0,0.0,0.0,0.0,0.0
