time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778616235.032,6532.041,0.0,0.0,0.0,0.0
1778616235.533,6532.542,0.0,0.0,0.0,0.0
1778616236.035,6533.044,0.0,0.0,0.0,0.0
1778616236.536,6533.545,0.0,0.0,0.0,0.0
1778616237.038,6534.047,0.0,0.0,0.0,0.0
1778616237.539,6534.548,0.0,0.0,0.0,0.0
1778616238.040,6535.050,0.0,0.0,0.0,0.0
1778616238.492,6535.501,0.0,0.0,0.0,0.0
1778616238.993,6536.002,0.0,0.0,0.0,0.0
1778616239.495,6536.504,0.0,0.0,0.0,0.0
1778616239.996,6537.005,0.0,0.0,0.0,0.0
1778616240.498,6537.507,0.0,0.0,0.0,0.0
1778616240.999,6538.008,0.0,0.0,0.0,0.0
1778616241.501,6538.510,0.0,0.0,0.0,0.0
1778616242.003,6539.012,0.0,0.0,0.0,0.0
1778616242.504,6539.513,0.0,0.0,0.0,0.0
1778616243.006,6540.015,0.0,0.0,0.0,0.0
1778616243.508,6540.517,0.0,0.0,0.0,0.0
1778616244.009,6541.018,0.0,0.0,0.0,0.0
1778616244.511,6541.520,0.0,0.0,0.0,0.0
1778616245.013,6542.022,0.0,0.0,0.0,0.0
1778616245.514,6542.523,0.0,0.0,0.0,0.0
1778616246.016,6543.025,0.0,0.0,0.0,0.0
1778616246.517,6543.526,0.0,0.0,0.0,0.0
1778616247.019,6544.028,0.0,0.0,0.0,0.0
1778616247.520,6544.529,0.0,0.0,0.0,0.0
1778616248.022,6545.031,0.0,0.0,0.0,0.0
1778616248.524,6545.533,0.0,0.0,0.0,0.0
1778616249.025,6546.034,0.0,0.0,0.0,0.0
1778616249.526,6546.535,0.0,0.0,0.0,0.0
1778616250.028,6547.037,0.0,0.0,0.0,0.0
1778616250.529,6547.538,0.0,0.0,0.0,0.0
1778616251.031,6548.040,0.0,0.0,0.0,0.0
1778616251.532,6548.541,0.0,0.0,0.0,0.0
1778616252.034,6549.043,0.0,0.0,0.0,0.0
1778616252.535,6549.544,0.0,0.0,0.0,0.0
1778616253.037,6550.046,0.0,0.0,0.0,0.0
1778616253.538,6550.547,0.0,0.0,0.0,0.0
1778616254.040,6551.049,0.0,0.0,0.0,0.0
1778616254.491,6551.500,0.0,0.0,0.0,0.0
1778616254.992,6552.001,0.0,0.0,0.0,0.0
1778616255.494,6552.503,0.0,0.0,0.0,0.0
1778616255.995,6553.004,0.0,0.0,0.0,0.0
1778616256.497,6553.506,0.0,0.0,0.0,0.0
1778616256.998,6554.007,0.0,0.0,0.0,0.0
1778616257.500,6554.509,0.0,0.0,0.0,0.0
1778616258.001,6555.010,0.0,0.0,0.0,0.0
1778616258.503,6555.512,0.0,0.0,0.0,0.0
1778616259.004,6556.013,0.0,0.0,0.0,0.0
1778616259.506,6556.515,0.0,0.0,0.0,0.0
1778616260.007,6557.016,0.0,0.0,0.0,0.0
1778616260.508,6557.518,0.0,0.0,0.0,0.0
1778616261.010,6558.019,0.0,0.0,0.0,0.0
1778616261.511,6558.520,0.0,0.0,0.0,0.0
1778616262.013,6559.022,0.0,0.0,0.0,0.0
1778616262.514,6559.523,0.0,0.0,0.0,0.0
1778616263.016,6560.025,0.0,0.0,0.0,0.0
1778616263.517,6560.526,0.0,0.0,0.0,0.0
1778616264.019,6561.028,0.0,0.0,0.0,0.0
1778616264.520,6561.530,0.0,0.0,0.0,0.0
1778616265.022,6562.031,0.0,0.0,0.0,0.0
1778616265.524,6562.533,0.0,0.0,0.0,0.0
1778616266.025,6563.034,0.0,0.0,0.0,0.0
1778616266.527,6563.536,0.0,0.0,0.0,0.0
1778616267.028,6564.037,0.0,0.0,0.0,0.0
1778616267.530,6564.539,0.0,0.0,0.0,0.0
1778616268.031,6565.040,0.0,0.0,0.0,0.0
1778616268.533,6565.542,0.0,0.0,0.0,0.0
1778616269.034,6566.043,0.0,0.0,0.0,0.0
1778616269.536,6566.545,0.0,0.0,0.0,0.0
1778616270.037,6567.046,0.0,0.0,0.0,0.0
1778616270.539,6567.548,0.0,0.0,0.0,0.0
1778616271.040,6568.049,0.0,0.0,0.0,0.0
1778616271.492,6568.501,0.0,0.0,0.0,0.0
1778616271.993,6569.002,0.0,0.0,0.0,0.0
1778616272.495,6569.504,0.0,0.0,0.0,0.0
1778616272.996,6570.005,0.0,0.0,0.0,0.0
1778616273.498,6570.507,0.0,0.0,0.0,0.0
1778616273.999,6571.008,0.0,0.0,0.0,0.0
1778616274.501,6571.510,0.0,0.0,0.0,0.0
1778616275.002,6572.011,0.0,0.0,0.0,0.0
1778616275.504,6572.513,0.0,0.0,0.0,0.0
1778616276.005,6573.014,0.0,0.0,0.0,0.0
1778616276.507,6573.516,0.0,0.0,0.0,0.0
1778616277.008,6574.017,0.0,0.0,0.0,0.0
1778616277.510,6574.519,0.0,0.0,0.0,0.0
1778616278.011,6575.020,0.0,0.0,0.0,0.0
1778616278.513,6575.522,0.0,0.0,0.0,0.0
1778616279.014,6576.023,0.0,0.0,0.0,0.0
1778616279.516,6576.525,0.0,0.0,0.0,0.0
1778616280.017,6577.026,0.0,0.0,0.0,0.0
