time_unix,monotonic,press_abs,press_diff,temperature,baro_alt,climb,airspeed,groundspeed
1778616472.445,6769.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616473.398,6770.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616474.400,6771.410,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616475.403,6772.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616476.407,6773.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616477.410,6774.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616478.413,6775.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616479.416,6776.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616480.418,6777.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616481.421,6778.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616482.424,6779.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616483.427,6780.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616484.430,6781.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616485.434,6782.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616486.437,6783.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616487.439,6784.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616488.442,6785.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616489.445,6786.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616490.398,6787.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616491.401,6788.410,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616492.404,6789.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778616493.407,6790.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
