time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778616471.993,6769.003,0.0,0.0,0.0,0.0
1778616472.495,6769.504,0.0,0.0,0.0,0.0
1778616472.996,6770.006,0.0,0.0,0.0,0.0
1778616473.498,6770.507,0.0,0.0,0.0,0.0
1778616473.999,6771.008,0.0,0.0,0.0,0.0
1778616474.501,6771.510,0.0,0.0,0.0,0.0
1778616475.002,6772.011,0.0,0.0,0.0,0.0
1778616475.504,6772.513,0.0,0.0,0.0,0.0
1778616476.005,6773.014,0.0,0.0,0.0,0.0
1778616476.507,6773.516,0.0,0.0,0.0,0.0
1778616477.008,6774.017,0.0,0.0,0.0,0.0
1778616477.510,6774.519,0.0,0.0,0.0,0.0
1778616478.011,6775.020,0.0,0.0,0.0,0.0
1778616478.513,6775.522,0.0,0.0,0.0,0.0
1778616479.014,6776.023,0.0,0.0,0.0,0.0
1778616479.516,6776.525,0.0,0.0,0.0,0.0
1778616480.017,6777.026,0.0,0.0,0.0,0.0
1778616480.519,6777.528,0.0,0.0,0.0,0.0
1778616481.020,6778.029,0.0,0.0,0.0,0.0
1778616481.522,6778.531,0.0,0.0,0.0,0.0
1778616482.023,6779.032,0.0,0.0,0.0,0.0
1778616482.474,6779.484,0.0,0.0,0.0,0.0
1778616482.976,6779.985,0.0,0.0,0.0,0.0
1778616483.478,6780.487,0.0,0.0,0.0,0.0
1778616483.979,6780.988,0.0,0.0,0.0,0.0
1778616484.481,6781.490,0.0,0.0,0.0,0.0
1778616484.982,6781.991,0.0,0.0,0.0,0.0
1778616485.484,6782.493,0.0,0.0,0.0,0.0
1778616485.985,6782.994,0.0,0.0,0.0,0.0
1778616486.487,6783.496,0.0,0.0,0.0,0.0
1778616486.988,6783.997,0.0,0.0,0.0,0.0
1778616487.490,6784.499,0.0,0.0,0.0,0.0
1778616487.991,6785.000,0.0,0.0,0.0,0.0
1778616488.493,6785.502,0.0,0.0,0.0,0.0
1778616488.994,6786.003,0.0,0.0,0.0,0.0
1778616489.496,6786.505,0.0,0.0,0.0,0.0
1778616489.997,6787.006,0.0,0.0,0.0,0.0
1778616490.498,6787.507,0.0,0.0,0.0,0.0
1778616491.000,6788.009,0.0,0.0,0.0,0.0
1778616491.501,6788.510,0.0,0.0,0.0,0.0
1778616492.003,6789.012,0.0,0.0,0.0,0.0
1778616492.504,6789.513,0.0,0.0,0.0,0.0
1778616493.006,6790.015,0.0,0.0,0.0,0.0
1778616493.507,6790.516,0.0,0.0,0.0,0.0
