time_unix,monotonic,active,lat,lon,alt_msl,speed_ms,heading_deg,fix_type,num_sv
1778616472.244,6769.253,1,0.0,0.0,0.0,0.0,0.0,0,0
1778616473.247,6770.256,1,0.0,0.0,0.0,0.0,0.0,0,0
1778616474.250,6771.259,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616475.253,6772.262,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616476.256,6773.265,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616477.259,6774.268,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616478.262,6775.271,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616479.265,6776.274,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616480.268,6777.277,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616481.271,6778.280,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616482.274,6779.283,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616483.277,6780.286,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616484.280,6781.289,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616485.283,6782.292,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616486.286,6783.295,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616487.289,6784.298,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616488.292,6785.301,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616489.245,6786.254,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616490.248,6787.257,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616491.251,6788.260,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616492.253,6789.263,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778616493.257,6790.266,1,0.0,0.0,-17.0,0.0,0.0,0,0
