time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active,apogee_m
1778621427.680,11724.689,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621428.182,11725.191,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621428.683,11725.692,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621429.184,11726.193,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621429.686,11726.695,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621430.187,11727.196,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621430.689,11727.698,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621431.190,11728.199,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621431.692,11728.701,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621432.193,11729.202,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621432.695,11729.704,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621433.196,11730.205,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621433.698,11730.707,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621434.199,11731.208,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621434.701,11731.710,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621435.202,11732.211,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621435.703,11732.712,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621436.205,11733.214,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621436.706,11733.715,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621437.208,11734.217,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621437.709,11734.718,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621438.211,11735.220,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621438.712,11735.721,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621439.213,11736.223,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621439.715,11736.724,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621440.216,11737.226,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621440.668,11737.677,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621441.169,11738.178,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621441.671,11738.680,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621442.172,11739.181,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621442.674,11739.683,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621443.175,11740.184,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621443.677,11740.686,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621444.178,11741.187,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621444.680,11741.689,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621445.181,11742.190,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621445.682,11742.692,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621446.184,11743.193,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621446.685,11743.694,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621447.187,11744.196,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621447.688,11744.697,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621448.190,11745.199,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621448.691,11745.700,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621449.193,11746.202,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621449.694,11746.703,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621450.196,11747.205,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621450.697,11747.706,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621451.199,11748.208,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621451.700,11748.709,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621452.202,11749.211,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621452.703,11749.712,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621453.204,11750.214,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621453.706,11750.715,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621454.207,11751.216,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621454.709,11751.718,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621455.210,11752.219,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621455.712,11752.721,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621456.213,11753.222,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621456.715,11753.724,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621457.216,11754.225,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621457.667,11754.676,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621458.169,11755.178,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621458.670,11755.679,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
