time_unix,monotonic,lat,lon,alt,relative_alt,hdg,num_sv
1778207390.419,1753.091,0.0,0.0,-17.0,0.014378911815583706,0.0,0
1778207391.422,1754.094,0.0,0.0,-17.0,0.012028348632156849,0.0,0
1778207392.424,1755.097,0.0,0.0,-17.0,0.00463465228676796,0.0,0
1778207393.427,1756.100,0.0,0.0,-17.0,-0.0015470093348994851,0.0,0
1778207394.431,1757.103,0.0,0.0,-17.0,-0.006319220177829266,0.0,0
1778207395.383,1758.056,0.0,0.0,-17.0,-0.013967551290988922,0.0,0
1778207396.387,1759.059,0.0,0.0,-17.0,-0.02339143119752407,0.0,0
1778207397.391,1760.063,0.0,0.0,-17.0,-0.03186524659395218,0.0,0
1778207398.393,1761.065,0.0,0.0,-17.0,-0.04231146723031998,0.0,0
1778207399.396,1762.068,0.0,0.0,-17.0,-0.05321244150400162,0.0,0
1778207400.399,1763.071,0.0,0.0,-17.0,-0.06167846918106079,0.0,0
1778207401.402,1764.074,0.0,0.0,-17.0,-0.06401455402374268,0.0,0
1778207402.404,1765.077,0.0,0.0,-17.0,-0.05707457661628723,0.0,0
1778207403.407,1766.079,0.0,0.0,-17.0,-0.051289964467287064,0.0,0
1778207404.410,1767.082,0.0,0.0,-17.0,-0.04724482446908951,0.0,0
1778207405.413,1768.085,0.0,0.0,-17.0,-0.04353298246860504,0.0,0
1778207406.416,1769.088,0.0,0.0,-17.0,-0.04476696997880936,0.0,0
1778207407.419,1770.091,0.0,0.0,-17.0,-0.04358788579702377,0.0,0
1778207408.421,1771.094,0.0,0.0,-17.0,-0.04285861551761627,0.0,0
1778207409.424,1772.096,0.0,0.0,-17.0,-0.04973098635673523,0.0,0
1778207410.428,1773.101,0.0,0.0,-17.0,-0.06435936689376831,0.0,0
1778207411.431,1774.103,0.0,0.0,-17.0,-0.07087881118059158,0.0,0
1778207412.384,1775.056,0.0,0.0,-17.0,-0.08362056314945221,0.0,0
1778207413.388,1776.061,0.0,0.0,-17.0,-0.07801727205514908,0.0,0
1778207414.391,1777.064,0.0,0.0,-17.0,-0.05447154492139816,0.0,0
1778207415.394,1778.067,0.0,0.0,-17.0,-0.051483023911714554,0.0,0
1778207416.398,1779.070,0.0,0.0,-17.0,-0.04814780130982399,0.0,0
1778207417.401,1780.073,0.0,0.0,-17.0,-0.03700711950659752,0.0,0
1778207418.403,1781.076,0.0,0.0,-17.0,-0.028269842267036438,0.0,0
1778207419.408,1782.080,0.0,0.0,-17.0,-0.02521553263068199,0.0,0
1778207420.411,1783.084,0.0,0.0,-17.0,-0.020281022414565086,0.0,0
1778207421.415,1784.087,0.0,0.0,-17.0,-0.006447890307754278,0.0,0
1778207422.418,1785.090,0.0,0.0,-17.0,0.0014925542054697871,0.0,0
1778207423.422,1786.094,0.0,0.0,-17.0,0.010641493834555149,0.0,0
1778207424.425,1787.097,0.0,0.0,-17.0,0.009445908479392529,0.0,0
1778207425.428,1788.100,0.0,0.0,-17.0,0.013790804892778397,0.0,0
1778207426.432,1789.105,0.0,0.0,-17.0,0.03703394532203674,0.0,0
