time_unix,monotonic,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1778207389.868,1752.540,0.040136318653821945,-0.09753894060850143,0.691567599773407,-0.0003042924217879772,-7.285093306563795e-05,-0.00017049885354936123
1778207390.118,1752.791,0.040113210678100586,-0.09754157811403275,0.691683292388916,3.201048821210861e-05,-0.000570193980820477,-0.00017447699792683125
1778207390.369,1753.041,0.04012023285031319,-0.09754928201436996,0.69172203540802,-0.00032222119625657797,0.0003165499947499484,0.0007091918960213661
1778207390.620,1753.292,0.04013464227318764,-0.09752950072288513,0.6915138363838196,-5.140237044543028e-05,-6.8832014221698046e-06,-0.0001110718585550785
1778207390.870,1753.543,0.04012972488999367,-0.09755974262952805,0.6916167736053467,5.941011477261782e-05,0.00020307718659751117,-0.00043011363595724106
1778207391.071,1753.743,0.040114596486091614,-0.09760121256113052,0.6916168928146362,0.0004747245693579316,0.00038830607081763446,0.0006342553533613682
1778207391.322,1753.994,0.04009545221924782,-0.09760428220033646,0.6915065050125122,-4.020519554615021e-05,0.00013014543219469488,0.0005286398809403181
1778207391.572,1754.244,0.04007986560463905,-0.0976223424077034,0.6916124224662781,8.036335930228233e-05,-0.0003087007498834282,0.0008814807515591383
1778207391.823,1754.495,0.04008133336901665,-0.09764110296964645,0.691618800163269,0.00011337129399180412,-0.00011448646546341479,-0.0003465292975306511
1778207392.074,1754.746,0.04008857533335686,-0.097666434943676,0.6913803815841675,0.00019171042367815971,0.00047531406744383276,-0.00014626304619014263
1778207392.324,1754.996,0.0400899313390255,-0.0976749062538147,0.6912791728973389,-0.00025917962193489075,-0.0003133909485768527,9.344471618533134e-05
1778207392.575,1755.247,0.04012792557477951,-0.0976635217666626,0.6911916732788086,0.0006453888490796089,-0.00026926767895929515,-0.0001780006568878889
1778207392.826,1755.498,0.040150921791791916,-0.0976385623216629,0.6909717917442322,0.00016251113265752792,0.00033363213879056275,-5.1101204007864e-05
1778207393.076,1755.749,0.04013682156801224,-0.09764304012060165,0.6907978057861328,-0.0008408627472817898,0.00016880666953511536,-9.283609688282013e-05
1778207393.327,1755.999,0.040133219212293625,-0.09763787686824799,0.6909209489822388,0.0004280513385310769,-0.0005952492938376963,-0.0003105662763118744
1778207393.578,1756.250,0.04012898728251457,-0.09765838831663132,0.6909199953079224,-0.0004124649567529559,-0.00033726549008861184,0.0005409307777881622
1778207393.829,1756.501,0.04012756422162056,-0.09768272936344147,0.6909661889076233,5.499704275280237e-05,0.00033417617669329047,0.000459037022665143
1778207394.079,1756.752,0.04013856500387192,-0.09770557284355164,0.6911849975585938,0.00017210200894623995,0.0008907312876544893,0.0003717034123837948
1778207394.330,1757.002,0.04011407122015953,-0.09770546108484268,0.6912066340446472,7.757183630019426e-05,0.0005677273729816079,-3.78910917788744e-05
1778207394.581,1757.253,0.040122948586940765,-0.09771431982517242,0.6911321878433228,-0.0003696976928040385,0.0008480075048282743,0.00012624519877135754
1778207394.832,1757.504,0.04011638090014458,-0.0976855605840683,0.6911481618881226,0.00028896064031869173,-9.867583867162466e-05,-0.00023332959972321987
1778207395.083,1757.755,0.04013289511203766,-0.09771006554365158,0.6910437941551208,-0.00013612897600978613,8.457573130726814e-07,-2.1194107830524445e-05
1778207395.333,1758.005,0.04014051705598831,-0.0977013111114502,0.6907529830932617,3.341806586831808e-05,0.00011823090608231723,0.0001903553493320942
1778207395.584,1758.256,0.04013664647936821,-0.09774753451347351,0.6907387971878052,-7.441092748194933e-05,-0.0004917460028082132,0.0006355962250381708
1778207395.835,1758.507,0.04012354835867882,-0.09777718782424927,0.6907290816307068,0.00014716980513185263,0.00010186524013988674,0.0001910508144646883
1778207396.086,1758.758,0.04013395681977272,-0.09781796485185623,0.6905637383460999,-0.0006653867894783616,-0.0012238763738423586,-1.9137514755129814e-05
1778207396.337,1759.009,0.040135469287633896,-0.09780042618513107,0.6906686425209045,-0.0006156205199658871,-0.0001953219179995358,-2.3054657503962517e-05
1778207396.587,1759.260,0.040178801864385605,-0.09778879582881927,0.6908624172210693,-0.0001456509344279766,0.0004431618726812303,5.094381049275398e-05
1778207396.838,1759.511,0.040192343294620514,-0.09780805557966232,0.690746009349823,-0.0003515668213367462,-0.00014223187463358045,-0.00037408736534416676
1778207397.089,1759.762,0.040201183408498764,-0.09782077372074127,0.6907007694244385,-0.0004557115025818348,0.0006903651519678533,8.719111792743206e-05
1778207397.340,1760.013,0.04022693261504173,-0.09780488163232803,0.6906572580337524,-1.4310237020254135e-05,-0.0003328885941300541,0.000500349560752511
1778207397.591,1760.263,0.040248971432447433,-0.09777475893497467,0.6904481649398804,0.0004303143359720707,-5.89214323554188e-05,-0.0015269992873072624
1778207397.842,1760.514,0.04023595154285431,-0.09773404896259308,0.6903071403503418,-0.0003685159608721733,0.00012979874736629426,-1.5336554497480392e-05
1778207398.092,1760.765,0.040230076760053635,-0.09772617369890213,0.690436065196991,-9.464891627430916e-05,8.892486221157014e-05,0.00011634360998868942
1778207398.343,1761.015,0.040202926844358444,-0.09772414714097977,0.6904006004333496,0.0004678592085838318,-0.0008659972227178514,-0.00012071593664586544
1778207398.594,1761.266,0.040182989090681076,-0.09772510826587677,0.6903308629989624,0.00010814564302563667,-8.862413233146071e-05,0.00035090441815555096
1778207398.844,1761.517,0.0401834137737751,-0.09775639325380325,0.6904705166816711,-6.0906633734703064e-05,-0.0005136727704666555,0.00022276444360613823
1778207399.095,1761.767,0.04020620509982109,-0.09773612022399902,0.6903799772262573,0.000160187017172575,0.001069340854883194,-0.0005378001369535923
1778207399.346,1762.018,0.04018186405301094,-0.0977078378200531,0.6902403831481934,0.0003621178911998868,-0.00044743184116669,-0.0003285377752035856
1778207399.597,1762.269,0.040180228650569916,-0.09772438555955887,0.6903191208839417,0.0003561131889000535,0.00024364699493162334,0.0003457923885434866
1778207399.847,1762.520,0.04020798206329346,-0.09767353534698486,0.6902483701705933,-0.0004304609028622508,-0.00015940077719278634,-0.00038862484507262707
1778207400.098,1762.770,0.040218330919742584,-0.09761298447847366,0.6901045441627502,0.00012038752902299166,0.000238304230151698,-0.00033784215338528156
1778207400.349,1763.021,0.04023465886712074,-0.09761030972003937,0.6901278495788574,4.398718010634184e-05,-0.000325777888065204,-0.00013262196443974972
1778207400.599,1763.272,0.04022545367479324,-0.09765069931745529,0.6902503371238708,-0.00033429835457354784,-0.00022257943055592477,0.0001375975552946329
1778207400.850,1763.522,0.040197569876909256,-0.09763291478157043,0.6900910139083862,-0.00026056740898638964,0.0001286958868149668,-0.00028986856341362
1778207401.101,1763.773,0.04017401859164238,-0.09762585908174515,0.6901782751083374,-8.786481339484453e-05,0.00047443286166526377,-7.269042544066906e-05
1778207401.351,1764.024,0.04014383628964424,-0.09760727733373642,0.6903829574584961,0.00010980130173265934,0.0002944890584331006,0.00019392301328480244
1778207401.602,1764.274,0.04012564942240715,-0.09757392853498459,0.6902977228164673,0.00013008876703679562,5.013422924093902e-05,0.0003738550003618002
1778207401.853,1764.525,0.040127016603946686,-0.09756913036108017,0.6902668476104736,-0.0005409943405538797,0.0002482481941115111,4.368717782199383e-05
1778207402.104,1764.776,0.04015304893255234,-0.09755950421094894,0.6902968287467957,0.00023222179152071476,0.00036560578155331314,-0.0008920386899262667
1778207402.354,1765.026,0.040196098387241364,-0.09750808775424957,0.6901782155036926,0.00017666316125541925,-0.00025812044623307884,0.0003430228680372238
1778207402.605,1765.277,0.04019763693213463,-0.0974910706281662,0.6900030374526978,-0.00022300600539892912,0.0001817117736209184,-0.000682370737195015
1778207402.855,1765.528,0.040201298892498016,-0.0974879041314125,0.6900293827056885,-0.00015261152293533087,0.00044663905282504857,0.00028549577109515667
1778207403.106,1765.778,0.04021254926919937,-0.09754519909620285,0.6900132298469543,-0.0005810003494843841,0.0001248673361260444,-0.00025994470342993736
1778207403.357,1766.029,0.040196094661951065,-0.09758070856332779,0.6899495720863342,-0.00015901867300271988,-0.00021042305161245167,0.0005210805684328079
1778207403.608,1766.280,0.04022444784641266,-0.09758355468511581,0.6901687979698181,0.0004966976121068001,-5.3663767175748944e-05,-9.529758244752884e-07
1778207403.858,1766.530,0.04023905098438263,-0.09756778180599213,0.690236508846283,-0.0005952422507107258,0.00034171922015957534,0.00023887981660664082
1778207404.109,1766.781,0.04025400057435036,-0.09757813811302185,0.6901174783706665,0.00011112680658698082,0.0003421546134632081,-0.00020973081700503826
1778207404.360,1767.032,0.04025132954120636,-0.09757843613624573,0.6901931166648865,-0.00039601384196430445,-0.00011580405407585204,-4.732329398393631e-05
1778207404.611,1767.283,0.040223922580480576,-0.09756337851285934,0.6901201009750366,-0.00028546492103487253,-0.0003264636325184256,-0.00010746321640908718
1778207404.861,1767.534,0.04022808372974396,-0.09754038602113724,0.689821720123291,1.398834865540266e-05,0.00011906222789548337,-0.00014714919961988926
1778207405.112,1767.784,0.04026031866669655,-0.09753765165805817,0.6897823214530945,0.002164978999644518,-0.0011539269471541047,-0.0023565080482512712
1778207405.363,1768.035,0.04552406817674637,-0.09441383928060532,0.6028164029121399,-0.04079274460673332,0.001171415438875556,-0.46797341108322144
1778207405.614,1768.286,0.053262677043676376,-0.08892542123794556,0.46687981486320496,-0.01234909426420927,-0.0026033082976937294,-0.566758930683136
1778207405.864,1768.536,0.060203637927770615,-0.0817810669541359,0.32138338685035706,-0.02515890635550022,-0.006797203794121742,-0.5258204936981201
1778207406.115,1768.787,0.06518077850341797,-0.07579595595598221,0.20301061868667603,-0.01577957533299923,-0.003540261182934046,-0.4685888886451721
1778207406.366,1769.038,0.06851766258478165,-0.0697617381811142,0.09182821214199066,-0.014183929190039635,-0.009587681852281094,-0.38880154490470886
1778207406.616,1769.288,0.0707412138581276,-0.06528240442276001,0.0001896449102787301,-0.017229503020644188,-0.003670682432129979,-0.30044281482696533
1778207406.867,1769.539,0.07149722427129745,-0.06252135336399078,-0.06105618178844452,-0.007826287299394608,-0.008013134822249413,-0.21126683056354523
1778207407.118,1769.790,0.07123459130525589,-0.061703674495220184,-0.10402882099151611,-0.012425965629518032,-0.006028472445905209,-0.11448030918836594
1778207407.368,1770.041,0.07049816101789474,-0.06226503849029541,-0.12469138950109482,-0.004448432940989733,-0.007875867187976837,-0.04807177558541298
1778207407.619,1770.291,0.0686989277601242,-0.06422257423400879,-0.13036440312862396,-0.0062031433917582035,-0.00944638904184103,0.013881267048418522
1778207407.870,1770.542,0.06670314073562622,-0.06693891435861588,-0.12048225104808807,-0.006289874669164419,-0.006072577554732561,0.07598599046468735
1778207408.070,1770.743,0.0641520619392395,-0.06992754340171814,-0.10189347714185715,-0.009183557704091072,-0.00840653758496046,0.11793316155672073
1778207408.321,1770.993,0.06027218699455261,-0.07447241991758347,-0.06599845737218857,-0.004620801191776991,-0.008359615691006184,0.16638261079788208
1778207408.572,1771.244,0.055508092045784,-0.07864163815975189,-0.02238892950117588,-0.00709210941568017,-0.006352922413498163,0.19954386353492737
1778207408.822,1771.495,0.04994795471429825,-0.08320319652557373,0.031163258478045464,-0.00676152715459466,-0.005978881847113371,0.223133385181427
1778207409.073,1771.745,0.043505698442459106,-0.08703511953353882,0.08881424367427826,-0.0035553742200136185,-0.0040185400284826756,0.231183260679245
1778207409.324,1771.996,0.037274785339832306,-0.09001059085130692,0.142626091837883,-0.008330241777002811,-0.0019695942755788565,0.22776508331298828
1778207409.575,1772.247,0.030639715492725372,-0.09230915457010269,0.19796152412891388,-0.0019255263032391667,-0.0007297603297047317,0.2089190036058426
1778207409.825,1772.498,0.024678615853190422,-0.09372662007808685,0.24425218999385834,-0.008446106687188148,0.00045171246165409684,0.1801902800798416
1778207410.076,1772.748,0.01916385628283024,-0.09450511634349823,0.2847957909107208,-0.005133012775331736,0.002175642177462578,0.14118485152721405
1778207410.327,1772.999,0.014792745932936668,-0.09464272856712341,0.3114404082298279,-0.008761461824178696,0.0006155595183372498,0.09435656666755676
1778207410.579,1773.251,0.01197092141956091,-0.09458204358816147,0.31746575236320496,-0.011797941289842129,0.0012053668033331633,-0.1373830884695053
1778207410.830,1773.502,0.014322632923722267,-0.09407197684049606,0.24091678857803345,-0.0029887494165450335,-0.013540751300752163,-0.47979113459587097
1778207411.080,1773.753,0.021919922903180122,-0.09230859577655792,0.0758458822965622,-0.042097918689250946,-0.006733993999660015,-0.6846617460250854
1778207411.331,1774.003,0.027404475957155228,-0.09050145000219345,-0.05033393204212189,-0.0071144853718578815,-0.0010885607916861773,-0.3546942472457886
1778207411.582,1774.254,0.02808859385550022,-0.0898795947432518,-0.10018543899059296,-0.006255116313695908,-0.00153982057236135,-0.020754283294081688
1778207411.833,1774.505,0.026443958282470703,-0.09029581397771835,-0.10190289467573166,-0.005647172685712576,-0.0030389681924134493,-0.019911305978894234
1778207412.083,1774.755,0.025531979277729988,-0.09038683027029037,-0.11071298271417618,-0.00862817745655775,-3.097645821981132e-05,-0.03590008616447449
1778207412.334,1775.006,0.024841636419296265,-0.09044034034013748,-0.12316213548183441,-0.006403299048542976,-0.0018230588175356388,-0.04766059294342995
1778207412.585,1775.257,0.024266984313726425,-0.09026586264371872,-0.13800473511219025,-0.007261351682245731,-0.0008143391460180283,-0.0631500706076622
1778207412.835,1775.508,0.024269506335258484,-0.09014014154672623,-0.15797647833824158,-0.0072549451142549515,-0.0026028649881482124,-0.07107947021722794
1778207413.087,1775.759,0.024321438744664192,-0.09000460803508759,-0.17810899019241333,-0.005513066425919533,-0.002490486018359661,-0.07587125897407532
1778207413.338,1776.010,0.024588214233517647,-0.08989347517490387,-0.19937793910503387,-0.007244443986564875,-0.0007927533588372171,-0.0726216733455658
1778207413.589,1776.261,0.024698203429579735,-0.08983180671930313,-0.2180432379245758,-0.003054404631257057,-0.0023262533359229565,-0.0666932538151741
1778207413.840,1776.512,0.023099800571799278,-0.08988683670759201,-0.23628251254558563,-0.012814311310648918,-0.03297419100999832,-0.06957324594259262
1778207414.090,1776.762,0.02113887295126915,-0.09087063372135162,-0.2610805332660675,-0.006735317874699831,0.029160387814044952,-0.08931104093790054
1778207414.341,1777.014,0.024048542603850365,-0.09057179093360901,-0.28538626432418823,-0.00684485025703907,0.0455954447388649,-0.09515462070703506
1778207414.592,1777.264,0.023400146514177322,-0.0886279046535492,-0.31190162897109985,0.02798820473253727,-0.027610527351498604,-0.09845418483018875
1778207414.843,1777.515,0.022585906088352203,-0.09011099487543106,-0.3370561897754669,-0.037839509546756744,-0.004769796505570412,-0.09788648784160614
1778207415.093,1777.766,0.021843884140253067,-0.09088364988565445,-0.3647661507129669,-0.015250124037265778,-0.013343551196157932,-0.09844109416007996
1778207415.344,1778.016,0.02208656631410122,-0.09091039001941681,-0.388740599155426,0.011165639385581017,0.015752283856272697,-0.0904700756072998
1778207415.595,1778.267,0.024223774671554565,-0.09111765027046204,-0.41060951352119446,-0.013203289359807968,-0.005060033407062292,-0.07577981799840927
1778207415.846,1778.518,0.02704578824341297,-0.09022092819213867,-0.4301106929779053,0.009251086041331291,-0.004745697136968374,-0.06066455692052841
1778207416.097,1778.769,0.029773809015750885,-0.08924560248851776,-0.4465666711330414,0.0021980004385113716,0.007083430420607328,-0.049959104508161545
1778207416.348,1779.020,0.030968796461820602,-0.08913872390985489,-0.45916563272476196,0.010284212417900562,-0.007800790946930647,-0.03676866367459297
1778207416.598,1779.270,0.030684934929013252,-0.08951299637556076,-0.4677669107913971,-0.015804456546902657,0.0021986805368214846,-0.022097475826740265
1778207416.849,1779.521,0.0299846101552248,-0.08955878764390945,-0.47279369831085205,0.00316868769004941,-0.000677470292430371,-0.004986896645277739
1778207417.100,1779.772,0.028914136812090874,-0.08923038840293884,-0.4738492965698242,-0.008703609928488731,-0.0027487019542604685,0.00550689036026597
1778207417.351,1780.023,0.028528448194265366,-0.0890478640794754,-0.47430992126464844,0.0054682232439517975,0.008582476526498795,0.00280669704079628
1778207417.601,1780.274,0.028494415804743767,-0.08875610679388046,-0.4749988913536072,0.010961330495774746,0.005998017266392708,0.005644569173455238
1778207417.852,1780.524,0.02892777882516384,-0.08882958441972733,-0.4751652777194977,-0.004055004101246595,-0.0015478474088013172,0.008024243637919426
1778207418.103,1780.775,0.030659012496471405,-0.08920805901288986,-0.4742885231971741,0.006481068208813667,-0.007773257326334715,0.011190281249582767
1778207418.353,1781.026,0.03305445611476898,-0.09063191711902618,-0.4741763770580292,-0.003243022598326206,-0.0008413157775066793,0.009402872063219547
1778207418.605,1781.277,0.037585142999887466,-0.09280534088611603,-0.47447773814201355,0.01199128944426775,0.003784461412578821,0.011041680350899696
1778207418.856,1781.528,0.04203895851969719,-0.0941835418343544,-0.4736846685409546,0.01549579482525587,0.005955410189926624,0.011262104846537113
1778207419.107,1781.779,0.0448441356420517,-0.09521415829658508,-0.47215837240219116,-0.004866359289735556,0.005237086676061153,0.01681511662900448
1778207419.358,1782.030,0.046737514436244965,-0.09466447681188583,-0.4697382152080536,0.00035583635326474905,0.005128552205860615,0.015310464426875114
1778207419.608,1782.280,0.04714339226484299,-0.09431948512792587,-0.4681178331375122,0.0021906523033976555,-0.0011841398663818836,0.013318568468093872
1778207419.859,1782.531,0.047476526349782944,-0.09350184351205826,-0.4673098623752594,-0.0031186104752123356,0.005801713559776545,0.008460583165287971
1778207420.111,1782.783,0.047097254544496536,-0.09427130222320557,-0.4670441448688507,-0.002988772001117468,-0.005706372670829296,0.010013727471232414
1778207420.361,1783.034,0.04639245197176933,-0.0953967273235321,-0.46652117371559143,-0.0007285682950168848,-0.002841025125235319,0.010077361948788166
1778207420.612,1783.284,0.04588243365287781,-0.09670636057853699,-0.465729683637619,-0.002276188228279352,-0.010629944503307343,0.009068985469639301
1778207420.863,1783.535,0.045601777732372284,-0.09816586971282959,-0.46491047739982605,0.005106691271066666,0.0029519349336624146,0.010409063659608364
1778207421.114,1783.786,0.045870669186115265,-0.09881999343633652,-0.4633767902851105,0.0003956726286560297,-0.008984819054603577,0.012865882366895676
1778207421.364,1784.037,0.045580875128507614,-0.09946869313716888,-0.4623800218105316,0.004128891043365002,0.003886469407007098,0.011180834844708443
1778207421.616,1784.288,0.04487988352775574,-0.09966651350259781,-0.4613021910190582,-0.0014749499969184399,-0.0005208312068134546,0.013857298530638218
1778207421.866,1784.539,0.04435991495847702,-0.09941427409648895,-0.4600868225097656,-0.00342296389862895,0.00016561639495193958,0.012666852213442326
1778207422.117,1784.789,0.043595608323812485,-0.09913858771324158,-0.45970848202705383,0.0018291040323674679,0.0017299221362918615,0.005202978849411011
1778207422.368,1785.040,0.04305436462163925,-0.09876562654972076,-0.46105891466140747,-0.005212924908846617,0.00249295961111784,0.001905142213217914
