time_unix,monotonic,termination_altitude_m,burst_altitude_m,burst_altitude_uncertainty_m,ascent_detect_window_s,ascent_detect_gain_m,apogee_fraction,landing_fraction,recovery_stationary_s,termination_confirm_drop_m,termination_confirm_window_s,rw_kp,rw_kd,rw_max_rpm,mm_kp,mm_kd,mm_max_current,pointing_activate_altitude_m,pointing_duration_min,gs_use_hardcoded,gs_lat,gs_lon,gs_alt
1778207393.979,1756.651,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207398.995,1761.667,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207404.009,1766.681,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207408.973,1771.645,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207413.990,1776.662,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207419.006,1781.679,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207423.973,1786.645,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207428.992,1791.665,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207434.011,1796.683,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207438.982,1801.654,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207444.000,1806.672,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207448.967,1811.639,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207453.985,1816.657,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207459.007,1821.679,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207463.977,1826.649,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207468.995,1831.668,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207474.011,1836.683,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207478.979,1841.651,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207483.996,1846.669,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207489.013,1851.685,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207493.983,1856.655,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207499.003,1861.675,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207503.971,1866.643,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207508.989,1871.662,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207514.008,1876.680,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207518.974,1881.646,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207523.995,1886.667,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207529.012,1891.684,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
1778207533.979,1896.651,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0,0.0,120.0,1.0,45.54,-73.58,55.0
