time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778259559.744,1508.700,0.0,0.0,0.0,0.0,0.0,0
1778259560.246,1509.202,0.0,0.0,0.0,0.0,0.0,0
1778259560.697,1509.653,0.0,0.0,0.0,0.0,0.0,0
1778259561.199,1510.155,0.0,0.0,0.0,0.0,0.0,0
1778259561.700,1510.656,0.0,0.0,0.0,0.0,0.0,0
1778259562.202,1511.158,0.0,0.0,0.0,0.0,0.0,0
1778259562.703,1511.659,0.0,0.0,0.0,0.0,0.0,0
1778259563.204,1512.160,0.0,0.0,0.0,0.0,0.0,0
1778259563.706,1512.662,0.0,0.0,0.0,0.0,0.0,0
1778259564.208,1513.164,0.0,0.0,0.0,0.0,0.0,0
1778259564.709,1513.665,0.0,0.0,0.0,0.0,0.0,0
1778259565.211,1514.167,0.0,0.0,0.0,0.0,0.0,0
1778259565.713,1514.669,0.0,0.0,0.0,0.0,0.0,0
1778259566.215,1515.171,0.0,0.0,0.0,0.0,0.0,0
1778259566.716,1515.672,0.0,0.0,0.0,0.0,0.0,0
1778259567.218,1516.174,0.0,0.0,0.0,0.0,0.0,0
1778259567.720,1516.676,0.0,0.0,0.0,0.0,0.0,0
1778259568.221,1517.177,0.0,0.0,0.0,0.0,0.0,0
1778259568.723,1517.679,0.0,0.0,0.0,0.0,0.0,0
1778259569.225,1518.181,0.0,0.0,0.0,0.0,0.0,0
1778259569.727,1518.683,0.0,0.0,0.0,0.0,0.0,0
1778259570.229,1519.184,0.0,0.0,0.0,0.0,0.0,0
1778259570.730,1519.686,0.0,0.0,0.0,0.0,0.0,0
1778259571.232,1520.188,0.0,0.0,0.0,0.0,0.0,0
1778259571.733,1520.689,0.0,0.0,0.0,0.0,0.0,0
1778259572.235,1521.191,0.0,0.0,0.0,0.0,0.0,0
1778259572.737,1521.693,0.0,0.0,0.0,0.0,0.0,0
1778259573.239,1522.195,0.0,0.0,0.0,0.0,0.0,0
1778259573.740,1522.696,0.0,0.0,0.0,0.0,0.0,0
1778259574.241,1523.197,0.0,0.0,0.0,0.0,0.0,0
1778259574.744,1523.700,0.0,0.0,0.0,0.0,0.0,0
1778259575.245,1524.201,0.0,0.0,0.0,0.0,0.0,0
1778259575.697,1524.653,0.0,0.0,0.0,0.0,0.0,0
1778259576.198,1525.154,0.0,0.0,0.0,0.0,0.0,0
1778259576.700,1525.655,0.0,0.0,0.0,0.0,0.0,0
1778259577.201,1526.157,0.0,0.0,0.0,0.0,0.0,0
1778259577.703,1526.659,0.0,0.0,0.0,0.0,0.0,0
1778259578.204,1527.160,0.0,0.0,0.0,0.0,0.0,0
1778259578.706,1527.662,0.0,0.0,0.0,0.0,0.0,0
1778259579.208,1528.164,0.0,0.0,0.0,0.0,0.0,0
1778259579.709,1528.665,0.0,0.0,0.0,0.0,0.0,0
1778259580.211,1529.167,0.0,0.0,0.0,0.0,0.0,0
1778259580.712,1529.668,0.0,0.0,0.0,0.0,0.0,0
1778259581.214,1530.170,0.0,0.0,0.0,0.0,0.0,0
1778259581.716,1530.672,0.0,0.0,0.0,0.0,0.0,0
1778259582.217,1531.173,0.0,0.0,0.0,0.0,0.0,0
1778259582.719,1531.675,0.0,0.0,0.0,0.0,0.0,0
1778259583.221,1532.177,0.0,0.0,0.0,0.0,0.0,0
1778259583.722,1532.678,0.0,0.0,0.0,0.0,0.0,0
1778259584.224,1533.180,0.0,0.0,0.0,0.0,0.0,0
1778259584.726,1533.682,0.0,0.0,0.0,0.0,0.0,0
1778259585.227,1534.183,0.0,0.0,0.0,0.0,0.0,0
1778259585.729,1534.685,0.0,0.0,0.0,0.0,0.0,0
1778259586.230,1535.186,0.0,0.0,0.0,0.0,0.0,0
1778259586.732,1535.688,0.0,0.0,0.0,0.0,0.0,0
1778259587.233,1536.189,0.0,0.0,0.0,0.0,0.0,0
1778259587.735,1536.691,0.0,0.0,0.0,0.0,0.0,0
1778259588.236,1537.192,0.0,0.0,0.0,0.0,0.0,0
1778259588.738,1537.694,0.0,0.0,0.0,0.0,0.0,0
1778259589.240,1538.196,0.0,0.0,0.0,0.0,0.0,0
1778259589.741,1538.697,0.0,0.0,0.0,0.0,0.0,0
1778259590.242,1539.198,0.0,0.0,0.0,0.0,0.0,0
1778259590.744,1539.700,0.0,0.0,0.0,0.0,0.0,0
1778259591.245,1540.201,0.0,0.0,0.0,0.0,0.0,0
1778259591.697,1540.653,0.0,0.0,0.0,0.0,0.0,0
1778259592.198,1541.154,0.0,0.0,0.0,0.0,0.0,0
1778259592.699,1541.655,0.0,0.0,0.0,0.0,0.0,0
1778259593.201,1542.157,0.0,0.0,0.0,0.0,0.0,0
1778259593.703,1542.659,0.0,0.0,0.0,0.0,0.0,0
1778259594.204,1543.160,0.0,0.0,0.0,0.0,0.0,0
1778259594.706,1543.662,0.0,0.0,0.0,0.0,0.0,0
1778259595.208,1544.164,0.0,0.0,0.0,0.0,0.0,0
1778259595.710,1544.666,0.0,0.0,0.0,0.0,0.0,0
1778259596.211,1545.167,0.0,0.0,0.0,0.0,0.0,0
1778259596.713,1545.669,0.0,0.0,0.0,0.0,0.0,0
1778259597.214,1546.170,0.0,0.0,0.0,0.0,0.0,0
1778259597.716,1546.672,0.0,0.0,0.0,0.0,0.0,0
1778259598.218,1547.174,0.0,0.0,0.0,0.0,0.0,0
1778259598.719,1547.675,0.0,0.0,0.0,0.0,0.0,0
1778259599.221,1548.177,0.0,0.0,0.0,0.0,0.0,0
1778259599.722,1548.678,0.0,0.0,0.0,0.0,0.0,0
1778259600.224,1549.180,0.0,0.0,0.0,0.0,0.0,0
1778259600.726,1549.682,0.0,0.0,0.0,0.0,0.0,0
1778259601.227,1550.183,0.0,0.0,0.0,0.0,0.0,0
1778259601.729,1550.685,0.0,0.0,0.0,0.0,0.0,0
1778259602.231,1551.187,0.0,0.0,0.0,0.0,0.0,0
1778259602.732,1551.688,0.0,0.0,0.0,0.0,0.0,0
1778259603.233,1552.189,0.0,0.0,0.0,0.0,0.0,0
1778259603.735,1552.691,0.0,0.0,0.0,0.0,0.0,0
1778259604.236,1553.192,0.0,0.0,0.0,0.0,0.0,0
1778259604.738,1553.694,0.0,0.0,0.0,0.0,0.0,0
1778259605.240,1554.196,0.0,0.0,0.0,0.0,0.0,0
1778259605.741,1554.697,0.0,0.0,0.0,0.0,0.0,0
1778259606.243,1555.199,0.0,0.0,0.0,0.0,0.0,0
1778259606.744,1555.700,0.0,0.0,0.0,0.0,0.0,0
1778259607.246,1556.202,0.0,0.0,0.0,0.0,0.0,0
1778259607.697,1556.653,0.0,0.0,0.0,0.0,0.0,0
1778259608.198,1557.154,0.0,0.0,0.0,0.0,0.0,0
1778259608.700,1557.656,0.0,0.0,0.0,0.0,0.0,0
1778259609.201,1558.157,0.0,0.0,0.0,0.0,0.0,0
1778259609.703,1558.659,0.0,0.0,0.0,0.0,0.0,0
1778259610.204,1559.160,0.0,0.0,0.0,0.0,0.0,0
1778259610.706,1559.662,0.0,0.0,0.0,0.0,0.0,0
1778259611.209,1560.165,0.0,0.0,0.0,0.0,0.0,0
1778259611.711,1560.667,0.0,0.0,0.0,0.0,0.0,0
1778259612.213,1561.169,0.0,0.0,0.0,0.0,0.0,0
1778259612.715,1561.671,0.0,0.0,0.0,0.0,0.0,0
1778259613.216,1562.172,0.0,0.0,0.0,0.0,0.0,0
1778259613.718,1562.674,0.0,0.0,0.0,0.0,0.0,0
1778259614.219,1563.175,0.0,0.0,0.0,0.0,0.0,0
1778259614.721,1563.677,0.0,0.0,0.0,0.0,0.0,0
1778259615.223,1564.179,0.0,0.0,0.0,0.0,0.0,0
1778259615.724,1564.680,0.0,0.0,0.0,0.0,0.0,0
1778259616.226,1565.182,0.0,0.0,0.0,0.0,0.0,0
1778259616.727,1565.683,0.0,0.0,0.0,0.0,0.0,0
1778259617.229,1566.185,0.0,0.0,0.0,0.0,0.0,0
1778259617.730,1566.686,0.0,0.0,0.0,0.0,0.0,0
1778259618.233,1567.189,0.0,0.0,0.0,0.0,0.0,0
1778259618.734,1567.690,0.0,0.0,0.0,0.0,0.0,0
1778259619.236,1568.192,0.0,0.0,0.0,0.0,0.0,0
1778259619.738,1568.694,0.0,0.0,0.0,0.0,0.0,0
1778259620.239,1569.195,0.0,0.0,0.0,0.0,0.0,0
1778259620.741,1569.697,0.0,0.0,0.0,0.0,0.0,0
1778259621.243,1570.199,0.0,0.0,0.0,0.0,0.0,0
1778259621.745,1570.701,0.0,0.0,0.0,0.0,0.0,0
1778259622.247,1571.203,0.0,0.0,0.0,0.0,0.0,0
1778259622.698,1571.654,0.0,0.0,0.0,0.0,0.0,0
1778259623.199,1572.155,0.0,0.0,0.0,0.0,0.0,0
1778259623.701,1572.657,0.0,0.0,0.0,0.0,0.0,0
1778259624.202,1573.158,0.0,0.0,0.0,0.0,0.0,0
1778259624.704,1573.660,0.0,0.0,0.0,0.0,0.0,0
1778259625.205,1574.161,0.0,0.0,0.0,0.0,0.0,0
1778259625.707,1574.663,0.0,0.0,0.0,0.0,0.0,0
1778259626.209,1575.165,0.0,0.0,0.0,0.0,0.0,0
1778259626.710,1575.666,0.0,0.0,0.0,0.0,0.0,0
1778259627.211,1576.167,0.0,0.0,0.0,0.0,0.0,0
1778259627.713,1576.669,0.0,0.0,0.0,0.0,0.0,0
1778259628.215,1577.171,0.0,0.0,0.0,0.0,0.0,0
1778259628.717,1577.673,0.0,0.0,0.0,0.0,0.0,0
1778259629.219,1578.175,0.0,0.0,0.0,0.0,0.0,0
1778259629.720,1578.676,0.0,0.0,0.0,0.0,0.0,0
1778259630.225,1579.180,0.0,0.0,0.0,0.0,0.0,0
1778259630.727,1579.683,0.0,0.0,0.0,0.0,0.0,0
1778259631.229,1580.185,0.0,0.0,0.0,0.0,0.0,0
1778259631.731,1580.687,0.0,0.0,0.0,0.0,0.0,0
1778259632.232,1581.188,0.0,0.0,0.0,0.0,0.0,0
