time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1778207006.119,1368.791,1778207006.110649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1778207006.370,1369.042,1778207006.3614538,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207006.620,1369.292,1778207006.6121864,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207006.871,1369.543,1778207006.8629017,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207007.122,1369.794,1778207007.1135905,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207007.373,1370.045,1778207007.3646228,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207007.623,1370.295,1778207007.6152618,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207007.874,1370.546,1778207007.8660057,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207008.125,1370.797,1778207008.1168947,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207008.375,1371.048,1778207008.3676393,4.032873398999982,8.3984375,6.208828401455069,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207008.626,1371.298,1778207008.6183777,4.032873398999982,8.3984375,6.208828401455069,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207008.877,1371.549,1778207008.869053,4.032873398999982,8.3984375,6.208828401455069,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207009.128,1371.800,1778207009.1197095,4.032873398999982,8.3984375,6.208828401455069,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207009.378,1372.051,1778207009.370447,4.032873398999982,8.3984375,6.208828401455069,12.0,1.0,1.0,0.0,0.0,0.0,0.0
