time_unix,monotonic,lat,lon,alt,relative_alt,hdg,num_sv
1778207006.721,1369.393,0.0,0.0,-17.0,-0.31575268507003784,0.0,0
1778207007.723,1370.396,0.0,0.0,-17.0,-0.31932079792022705,0.0,0
1778207008.726,1371.399,0.0,0.0,-17.0,-0.32731112837791443,0.0,0
1778207009.729,1372.401,0.0,0.0,-17.0,-0.32685601711273193,0.0,0
1778207010.682,1373.355,0.0,0.0,-17.0,-0.3269643783569336,0.0,0
1778207011.685,1374.357,0.0,0.0,-17.0,-0.3297138214111328,0.0,0
1778207012.688,1375.360,0.0,0.0,-17.0,-0.33015647530555725,0.0,0
1778207013.691,1376.363,0.0,0.0,-17.0,-0.33290350437164307,0.0,0
1778207014.694,1377.366,0.0,0.0,-17.0,-0.33738625049591064,0.0,0
1778207015.697,1378.369,0.0,0.0,-17.0,-0.33685508370399475,0.0,0
1778207016.699,1379.372,0.0,0.0,-17.0,-0.33548209071159363,0.0,0
1778207017.702,1380.374,0.0,0.0,-17.0,-0.33432790637016296,0.0,0
