time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778207006.570,1369.242,0.0,0.0,0.0,0.0
1778207007.071,1369.744,0.0,0.0,0.0,0.0
1778207007.573,1370.245,0.0,0.0,0.0,0.0
1778207008.075,1370.747,0.0,0.0,0.0,0.0
1778207008.576,1371.248,0.0,0.0,0.0,0.0
1778207009.077,1371.750,0.0,0.0,0.0,0.0
1778207009.579,1372.251,0.0,0.0,0.0,0.0
1778207010.080,1372.752,0.0,0.0,0.0,0.0
1778207010.582,1373.254,0.0,0.0,0.0,0.0
1778207011.083,1373.756,0.0,0.0,0.0,0.0
1778207011.585,1374.257,0.0,0.0,0.0,0.0
1778207012.086,1374.758,0.0,0.0,0.0,0.0
1778207012.587,1375.260,0.0,0.0,0.0,0.0
1778207013.089,1375.761,0.0,0.0,0.0,0.0
1778207013.590,1376.262,0.0,0.0,0.0,0.0
1778207014.092,1376.764,0.0,0.0,0.0,0.0
1778207014.593,1377.265,0.0,0.0,0.0,0.0
1778207015.095,1377.767,0.0,0.0,0.0,0.0
1778207015.596,1378.269,0.0,0.0,0.0,0.0
1778207016.098,1378.770,0.0,0.0,0.0,0.0
1778207016.599,1379.271,0.0,0.0,0.0,0.0
1778207017.100,1379.773,0.0,0.0,0.0,0.0
1778207017.602,1380.274,0.0,0.0,0.0,0.0
1778207018.103,1380.775,0.0,0.0,0.0,0.0
