time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1778207953.622,2316.294,1778207953.6111085,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1778207953.873,2316.545,1778207953.8618414,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207954.124,2316.796,1778207954.1125646,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207954.374,2317.046,1778207954.363343,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207954.625,2317.297,1778207954.6140618,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207954.876,2317.548,1778207954.8649237,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207955.126,2317.799,1778207955.11562,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207955.377,2318.049,1778207955.3663476,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207955.628,2318.300,1778207955.617048,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207955.879,2318.551,1778207955.8677437,4.039404099999956,14.501953125,6.190567435745164,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207956.129,2318.802,1778207956.11845,4.039404099999956,14.501953125,6.190567435745164,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207956.380,2319.053,1778207956.3691678,4.039404099999956,14.501953125,6.190567435745164,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207956.631,2319.303,1778207956.6198974,4.039404099999956,14.501953125,6.190567435745164,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207956.882,2319.554,1778207956.8707826,4.039404099999956,14.501953125,6.190567435745164,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207957.133,2319.806,1778207957.1214874,4.039404099999956,14.501953125,6.190567435745164,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207957.384,2320.056,1778207957.3722014,4.039404099999956,14.501953125,6.190567435745164,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207957.635,2320.307,1778207957.6228943,4.039404099999956,14.501953125,6.190567435745164,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207957.886,2320.558,1778207957.8735788,6.062946365999778,14.501953125,6.193569238327612,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207958.136,2320.809,1778207958.12426,6.062946365999778,14.501953125,6.193569238327612,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207958.387,2321.059,1778207958.374939,6.062946365999778,14.501953125,6.193569238327612,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207958.638,2321.310,1778207958.6257904,6.062946365999778,14.501953125,6.193569238327612,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207958.889,2321.561,1778207958.876711,6.062946365999778,14.501953125,6.193569238327612,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207959.139,2321.812,1778207959.1274884,6.062946365999778,14.501953125,6.193569238327612,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207959.390,2322.062,1778207959.378211,6.062946365999778,14.501953125,6.193569238327612,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207959.641,2322.313,1778207959.6289182,6.062946365999778,14.501953125,6.193569238327612,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778207959.892,2322.564,1778207959.879617,8.086574076000034,13.330078125,6.19351920828457,12.0,1.0,1.0,0.0,0.0,0.0,0.0
