time_unix,monotonic,lat,lon,alt,relative_alt,hdg,num_sv
1778207954.224,2316.896,0.0,0.0,-17.0,-0.08243455737829208,0.0,0
1778207955.227,2317.899,0.0,0.0,-17.0,0.18292111158370972,0.0,0
1778207956.230,2318.902,0.0,0.0,-17.0,0.3444918096065521,0.0,0
1778207957.234,2319.906,0.0,0.0,-17.0,0.45362773537635803,0.0,0
1778207958.237,2320.909,0.0,0.0,-17.0,0.5108906626701355,0.0,0
1778207959.240,2321.912,0.0,0.0,-17.0,0.4955146312713623,0.0,0
1778207960.243,2322.915,0.0,0.0,-17.0,0.4342934787273407,0.0,0
1778207961.195,2323.867,0.0,0.0,-17.0,0.3505252003669739,0.0,0
1778207962.199,2324.871,0.0,0.0,-17.0,0.24394480884075165,0.0,0
1778207963.201,2325.874,0.0,0.0,-17.0,0.11176422983407974,0.0,0
1778207964.204,2326.876,0.0,0.0,-17.0,0.09656163305044174,0.0,0
1778207965.207,2327.879,0.0,0.0,-17.0,0.059501077979803085,0.0,0
1778207966.210,2328.882,0.0,0.0,-17.0,0.04955655708909035,0.0,0
1778207967.213,2329.886,0.0,0.0,-17.0,0.030567346140742302,0.0,0
1778207968.216,2330.888,0.0,0.0,-17.0,-0.01968446746468544,0.0,0
1778207969.220,2331.892,0.0,0.0,-17.0,-0.09298495203256607,0.0,0
1778207970.223,2332.896,0.0,0.0,-17.0,-0.15973229706287384,0.0,0
1778207971.227,2333.900,0.0,0.0,-17.0,-0.23895280063152313,0.0,0
1778207972.230,2334.903,0.0,0.0,-17.0,-0.2867811918258667,0.0,0
1778207973.235,2335.907,0.0,0.0,-17.0,-0.3264189660549164,0.0,0
1778207974.239,2336.911,0.0,0.0,-17.0,-0.33491137623786926,0.0,0
1778207975.242,2337.914,0.0,0.0,-17.0,-0.32227882742881775,0.0,0
1778207976.195,2338.867,0.0,0.0,-17.0,-0.29040610790252686,0.0,0
1778207977.199,2339.871,0.0,0.0,-17.0,-0.2601907253265381,0.0,0
1778207978.203,2340.875,0.0,0.0,-17.0,-0.2654251456260681,0.0,0
1778207979.206,2341.878,0.0,0.0,-17.0,-0.21633149683475494,0.0,0
1778207980.210,2342.882,0.0,0.0,-17.0,-0.03390371799468994,0.0,0
1778207981.217,2343.889,0.0,0.0,-17.0,-0.0524640828371048,0.0,0
1778207982.220,2344.892,0.0,0.0,-17.0,-0.09551692008972168,0.0,0
1778207983.224,2345.896,0.0,0.0,-17.0,-0.1209258884191513,0.0,0
1778207984.228,2346.900,0.0,0.0,-17.0,-0.1298813670873642,0.0,0
1778207985.232,2347.904,0.0,0.0,-17.0,-0.13722899556159973,0.0,0
1778207986.234,2348.907,0.0,0.0,-17.0,-0.14584484696388245,0.0,0
1778207987.238,2349.911,0.0,0.0,-17.0,-0.14801403880119324,0.0,0
1778207988.243,2350.915,0.0,0.0,-17.0,-0.1507241278886795,0.0,0
1778207989.196,2351.868,0.0,0.0,-17.0,-0.15195077657699585,0.0,0
1778207990.199,2352.871,0.0,0.0,-17.0,-0.1502128541469574,0.0,0
1778207991.203,2353.876,0.0,0.0,-17.0,-0.15057246387004852,0.0,0
1778207992.207,2354.879,0.0,0.0,-17.0,-0.15094180405139923,0.0,0
1778207993.210,2355.882,0.0,0.0,-17.0,-0.16844455897808075,0.0,0
1778207994.214,2356.886,0.0,0.0,-17.0,-0.1913665384054184,0.0,0
1778207995.217,2357.889,0.0,0.0,-17.0,-0.22136369347572327,0.0,0
1778207996.221,2358.894,0.0,0.0,-17.0,-0.24799086153507233,0.0,0
1778207997.224,2359.896,0.0,0.0,-17.0,-0.27533212304115295,0.0,0
1778207998.227,2360.900,0.0,0.0,-17.0,-0.2951676547527313,0.0,0
1778207999.230,2361.903,0.0,0.0,-17.0,-0.3068571388721466,0.0,0
1778208000.234,2362.906,0.0,0.0,-17.0,-0.35512828826904297,0.0,0
1778208001.237,2363.909,0.0,0.0,-17.0,-0.3184603452682495,0.0,0
1778208002.240,2364.913,0.0,0.0,-17.0,-0.14011667668819427,0.0,0
1778208003.194,2365.866,0.0,0.0,-17.0,0.07020511478185654,0.0,0
1778208004.196,2366.869,0.0,0.0,-17.0,0.25594162940979004,0.0,0
1778208005.200,2367.872,0.0,0.0,-17.0,0.40114638209342957,0.0,0
1778208006.204,2368.876,0.0,0.0,-17.0,0.4413503110408783,0.0,0
1778208007.208,2369.880,0.0,0.0,-17.0,0.4152970314025879,0.0,0
1778208008.211,2370.883,0.0,0.0,-17.0,0.36281925439834595,0.0,0
1778208009.214,2371.886,0.0,0.0,-17.0,0.31229522824287415,0.0,0
1778208010.217,2372.889,0.0,0.0,-17.0,0.25598597526550293,0.0,0
1778208011.220,2373.893,0.0,0.0,-17.0,0.21063737571239471,0.0,0
1778208012.225,2374.898,0.0,0.0,-17.0,0.17159076035022736,0.0,0
1778208013.229,2375.901,0.0,0.0,-17.0,0.10537713766098022,0.0,0
1778208014.233,2376.905,0.0,0.0,-17.0,0.013595853932201862,0.0,0
1778208015.236,2377.908,0.0,0.0,-17.0,-0.056307222694158554,0.0,0
1778208016.239,2378.912,0.0,0.0,-17.0,-0.0727301761507988,0.0,0
1778208017.242,2379.915,0.0,0.0,-17.0,-0.10825807601213455,0.0,0
1778208018.196,2380.868,0.0,0.0,-17.0,-0.14411301910877228,0.0,0
1778208019.199,2381.871,0.0,0.0,-17.0,-0.160411536693573,0.0,0
1778208020.202,2382.875,0.0,0.0,-17.0,-0.18023276329040527,0.0,0
1778208021.206,2383.878,0.0,0.0,-17.0,-0.1993292272090912,0.0,0
1778208022.209,2384.881,0.0,0.0,-17.0,-0.1623973548412323,0.0,0
1778208023.212,2385.884,0.0,0.0,-17.0,-0.12099825590848923,0.0,0
1778208024.215,2386.888,0.0,0.0,-17.0,-0.13251490890979767,0.0,0
1778208025.219,2387.891,0.0,0.0,-17.0,-0.15260235965251923,0.0,0
1778208026.222,2388.895,0.0,0.0,-17.0,-0.15245431661605835,0.0,0
1778208027.226,2389.898,0.0,0.0,-17.0,-0.14131008088588715,0.0,0
1778208028.230,2390.902,0.0,0.0,-17.0,-0.14266875386238098,0.0,0
1778208029.233,2391.905,0.0,0.0,-17.0,-0.1456579864025116,0.0,0
1778208030.237,2392.909,0.0,0.0,-17.0,-0.14055421948432922,0.0,0
1778208031.240,2393.912,0.0,0.0,-17.0,-0.14184698462486267,0.0,0
1778208032.243,2394.915,0.0,0.0,-17.0,-0.1461876928806305,0.0,0
1778208033.196,2395.868,0.0,0.0,-17.0,-0.13824382424354553,0.0,0
1778208034.200,2396.872,0.0,0.0,-17.0,-0.14054250717163086,0.0,0
1778208035.204,2397.876,0.0,0.0,-17.0,-0.1487094908952713,0.0,0
1778208036.207,2398.879,0.0,0.0,-17.0,-0.16919471323490143,0.0,0
1778208037.210,2399.883,0.0,0.0,-17.0,-0.17129869759082794,0.0,0
1778208038.214,2400.886,0.0,0.0,-17.0,-0.16972313821315765,0.0,0
1778208039.217,2401.890,0.0,0.0,-17.0,-0.179670050740242,0.0,0
1778208040.220,2402.893,0.0,0.0,-17.0,-0.1896737813949585,0.0,0
1778208041.224,2403.896,0.0,0.0,-17.0,-0.1935463547706604,0.0,0
1778208042.227,2404.899,0.0,0.0,-17.0,-0.1895085573196411,0.0,0
1778208043.234,2405.906,0.0,0.0,-17.0,-0.19736996293067932,0.0,0
1778208044.237,2406.910,0.0,0.0,-17.0,-0.19107069075107574,0.0,0
1778208045.241,2407.914,0.0,0.0,-17.0,-0.2141026258468628,0.0,0
1778208046.195,2408.867,0.0,0.0,-17.0,-0.20331819355487823,0.0,0
1778208047.197,2409.870,0.0,0.0,-17.0,-0.17013487219810486,0.0,0
1778208048.201,2410.873,0.0,0.0,-17.0,-0.13632681965827942,0.0,0
1778208049.205,2411.877,0.0,0.0,-17.0,-0.12343534082174301,0.0,0
1778208050.208,2412.880,0.0,0.0,-17.0,-0.12035270035266876,0.0,0
1778208051.213,2413.885,0.0,0.0,-17.0,-0.12169899791479111,0.0,0
1778208052.218,2414.890,0.0,0.0,-17.0,-0.12174331396818161,0.0,0
1778208053.223,2415.896,0.0,0.0,-17.0,-0.12744441628456116,0.0,0
1778208054.226,2416.899,0.0,0.0,-17.0,-0.1291806995868683,0.0,0
1778208055.232,2417.904,0.0,0.0,-17.0,-0.13295221328735352,0.0,0
1778208056.235,2418.907,0.0,0.0,-17.0,-0.13917340338230133,0.0,0
1778208057.238,2419.910,0.0,0.0,-17.0,-0.13993090391159058,0.0,0
1778208058.241,2420.913,0.0,0.0,-17.0,-0.1497713327407837,0.0,0
1778208059.198,2421.870,0.0,0.0,-17.0,-0.1621064692735672,0.0,0
1778208060.203,2422.875,0.0,0.0,-17.0,-0.18008500337600708,0.0,0
1778208061.205,2423.878,0.0,0.0,-17.0,-0.19879209995269775,0.0,0
1778208062.210,2424.882,0.0,0.0,-17.0,-0.20384502410888672,0.0,0
1778208063.212,2425.885,0.0,0.0,-17.0,-0.21625648438930511,0.0,0
1778208064.216,2426.888,0.0,0.0,-17.0,-0.21714860200881958,0.0,0
1778208065.218,2427.891,0.0,0.0,-17.0,-0.21771666407585144,0.0,0
1778208066.222,2428.894,0.0,0.0,-17.0,-0.2153131663799286,0.0,0
1778208067.228,2429.900,0.0,0.0,-17.0,-0.21641771495342255,0.0,0
1778208068.231,2430.903,0.0,0.0,-17.0,-0.22539089620113373,0.0,0
1778208069.236,2431.908,0.0,0.0,-17.0,-0.2178531140089035,0.0,0
1778208070.240,2432.912,0.0,0.0,-17.0,-0.21401728689670563,0.0,0
1778208071.245,2433.917,0.0,0.0,-17.0,-0.21262073516845703,0.0,0
1778208072.198,2434.870,0.0,0.0,-17.0,-0.2183830589056015,0.0,0
1778208073.202,2435.874,0.0,0.0,-17.0,-0.23280860483646393,0.0,0
1778208074.205,2436.877,0.0,0.0,-17.0,-0.2328195571899414,0.0,0
1778208075.208,2437.880,0.0,0.0,-17.0,-0.23336778581142426,0.0,0
1778208076.211,2438.883,0.0,0.0,-17.0,-0.23053695261478424,0.0,0
1778208077.215,2439.887,0.0,0.0,-17.0,-0.23820941150188446,0.0,0
1778208078.218,2440.890,0.0,0.0,-17.0,-0.23633074760437012,0.0,0
1778208079.222,2441.894,0.0,0.0,-17.0,-0.223281592130661,0.0,0
1778208080.226,2442.898,0.0,0.0,-17.0,-0.22445759177207947,0.0,0
1778208081.229,2443.901,0.0,0.0,-17.0,-0.2120777666568756,0.0,0
1778208082.232,2444.904,0.0,0.0,-17.0,-0.19879037141799927,0.0,0
1778208083.236,2445.908,0.0,0.0,-17.0,-0.18451832234859467,0.0,0
1778208084.239,2446.912,0.0,0.0,-17.0,-0.1768314689397812,0.0,0
1778208085.242,2447.914,0.0,0.0,-17.0,-0.18296366930007935,0.0,0
1778208086.195,2448.867,0.0,0.0,-17.0,-0.1954842507839203,0.0,0
1778208087.198,2449.870,0.0,0.0,-17.0,-0.1875849813222885,0.0,0
1778208088.202,2450.874,0.0,0.0,-17.0,-0.19721713662147522,0.0,0
1778208089.205,2451.877,0.0,0.0,-17.0,-0.20054785907268524,0.0,0
1778208090.210,2452.882,0.0,0.0,-17.0,-0.2098541557788849,0.0,0
1778208091.214,2453.886,0.0,0.0,-17.0,-0.2151830792427063,0.0,0
