time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778207954.073,2316.746,0.0,0.0,0.0,0.0
1778207954.575,2317.247,0.0,0.0,0.0,0.0
1778207955.076,2317.749,0.0,0.0,0.0,0.0
1778207955.578,2318.250,0.0,0.0,0.0,0.0
1778207956.079,2318.751,0.0,0.0,0.0,0.0
1778207956.581,2319.253,0.0,0.0,0.0,0.0
1778207957.083,2319.755,0.0,0.0,0.0,0.0
1778207957.585,2320.257,0.0,0.0,0.0,0.0
1778207958.086,2320.758,0.0,0.0,0.0,0.0
1778207958.588,2321.260,0.0,0.0,0.0,0.0
1778207959.089,2321.761,0.0,0.0,0.0,0.0
1778207959.591,2322.263,0.0,0.0,0.0,0.0
1778207960.092,2322.764,0.0,0.0,0.0,0.0
1778207960.593,2323.266,0.0,0.0,0.0,0.0
1778207961.095,2323.767,0.0,0.0,0.0,0.0
1778207961.597,2324.269,0.0,0.0,0.0,0.0
1778207962.098,2324.771,0.0,0.0,0.0,0.0
1778207962.600,2325.272,0.0,0.0,0.0,0.0
1778207963.101,2325.773,0.0,0.0,0.0,0.0
1778207963.602,2326.275,0.0,0.0,0.0,0.0
1778207964.104,2326.776,0.0,0.0,0.0,0.0
1778207964.605,2327.278,0.0,0.0,0.0,0.0
1778207965.107,2327.779,0.0,0.0,0.0,0.0
1778207965.608,2328.280,0.0,0.0,0.0,0.0
1778207966.110,2328.782,0.0,0.0,0.0,0.0
1778207966.612,2329.284,0.0,0.0,0.0,0.0
1778207967.113,2329.785,0.0,0.0,0.0,0.0
1778207967.614,2330.287,0.0,0.0,0.0,0.0
1778207968.116,2330.788,0.0,0.0,0.0,0.0
1778207968.618,2331.290,0.0,0.0,0.0,0.0
1778207969.069,2331.741,0.0,0.0,0.0,0.0
1778207969.571,2332.243,0.0,0.0,0.0,0.0
1778207970.073,2332.745,0.0,0.0,0.0,0.0
1778207970.575,2333.247,0.0,0.0,0.0,0.0
1778207971.077,2333.749,0.0,0.0,0.0,0.0
1778207971.578,2334.250,0.0,0.0,0.0,0.0
1778207972.080,2334.752,0.0,0.0,0.0,0.0
1778207972.583,2335.255,0.0,0.0,0.0,0.0
1778207973.084,2335.756,0.0,0.0,0.0,0.0
1778207973.586,2336.258,0.0,0.0,0.0,0.0
1778207974.088,2336.761,0.0,0.0,0.0,0.0
1778207974.590,2337.262,0.0,0.0,0.0,0.0
1778207975.091,2337.763,0.0,0.0,0.0,0.0
1778207975.593,2338.265,0.0,0.0,0.0,0.0
1778207976.095,2338.767,0.0,0.0,0.0,0.0
1778207976.597,2339.269,0.0,0.0,0.0,0.0
1778207977.099,2339.771,0.0,0.0,0.0,0.0
1778207977.600,2340.272,0.0,0.0,0.0,0.0
1778207978.102,2340.775,0.0,0.0,0.0,0.0
1778207978.604,2341.276,0.0,0.0,0.0,0.0
1778207979.106,2341.778,0.0,0.0,0.0,0.0
1778207979.608,2342.280,0.0,0.0,0.0,0.0
1778207980.110,2342.782,0.0,0.0,0.0,0.0
1778207980.611,2343.283,0.0,0.0,0.0,0.0
1778207981.117,2343.789,0.0,0.0,0.0,0.0
1778207981.618,2344.290,0.0,0.0,0.0,0.0
1778207982.070,2344.742,0.0,0.0,0.0,0.0
1778207982.572,2345.244,0.0,0.0,0.0,0.0
1778207983.073,2345.745,0.0,0.0,0.0,0.0
1778207983.575,2346.247,0.0,0.0,0.0,0.0
1778207984.077,2346.750,0.0,0.0,0.0,0.0
1778207984.579,2347.251,0.0,0.0,0.0,0.0
1778207985.080,2347.753,0.0,0.0,0.0,0.0
1778207985.583,2348.255,0.0,0.0,0.0,0.0
1778207986.084,2348.756,0.0,0.0,0.0,0.0
1778207986.587,2349.259,0.0,0.0,0.0,0.0
1778207987.088,2349.760,0.0,0.0,0.0,0.0
1778207987.590,2350.262,0.0,0.0,0.0,0.0
1778207988.093,2350.765,0.0,0.0,0.0,0.0
1778207988.594,2351.266,0.0,0.0,0.0,0.0
1778207989.095,2351.768,0.0,0.0,0.0,0.0
1778207989.597,2352.270,0.0,0.0,0.0,0.0
1778207990.099,2352.771,0.0,0.0,0.0,0.0
1778207990.602,2353.274,0.0,0.0,0.0,0.0
1778207991.103,2353.775,0.0,0.0,0.0,0.0
1778207991.605,2354.277,0.0,0.0,0.0,0.0
1778207992.107,2354.779,0.0,0.0,0.0,0.0
