time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active,apogee_m
1778608208.764,3956.563,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608209.266,3957.064,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608209.767,3957.566,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608210.269,3958.067,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608210.770,3958.569,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608211.272,3959.070,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608211.773,3959.572,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608212.275,3960.073,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608212.776,3960.575,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608213.278,3961.076,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608213.779,3961.578,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608214.281,3962.079,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608214.782,3962.581,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608215.284,3963.082,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608215.785,3963.584,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608216.286,3964.085,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608216.788,3964.587,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608217.290,3965.088,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608217.791,3965.590,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608218.293,3966.091,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608218.794,3966.593,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778608219.296,3967.094,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
