time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778608208.865,3956.663,0.0,0.0,0.0,0.0
1778608209.366,3957.165,0.0,0.0,0.0,0.0
1778608209.868,3957.666,0.0,0.0,0.0,0.0
1778608210.369,3958.168,0.0,0.0,0.0,0.0
1778608210.871,3958.669,0.0,0.0,0.0,0.0
1778608211.372,3959.171,0.0,0.0,0.0,0.0
1778608211.874,3959.672,0.0,0.0,0.0,0.0
1778608212.375,3960.174,0.0,0.0,0.0,0.0
1778608212.827,3960.625,0.0,0.0,0.0,0.0
1778608213.328,3961.127,0.0,0.0,0.0,0.0
1778608213.829,3961.628,0.0,0.0,0.0,0.0
1778608214.331,3962.129,0.0,0.0,0.0,0.0
1778608214.832,3962.631,0.0,0.0,0.0,0.0
1778608215.334,3963.132,0.0,0.0,0.0,0.0
1778608215.835,3963.634,0.0,0.0,0.0,0.0
1778608216.337,3964.135,0.0,0.0,0.0,0.0
1778608216.838,3964.637,0.0,0.0,0.0,0.0
1778608217.340,3965.138,0.0,0.0,0.0,0.0
1778608217.841,3965.640,0.0,0.0,0.0,0.0
1778608218.343,3966.141,0.0,0.0,0.0,0.0
1778608218.844,3966.643,0.0,0.0,0.0,0.0
1778608219.346,3967.144,0.0,0.0,0.0,0.0
1778608219.847,3967.646,0.0,0.0,0.0,0.0
1778608220.349,3968.147,0.0,0.0,0.0,0.0
1778608220.850,3968.649,0.0,0.0,0.0,0.0
1778608221.352,3969.151,0.0,0.0,0.0,0.0
1778608221.854,3969.652,0.0,0.0,0.0,0.0
1778608222.356,3970.154,0.0,0.0,0.0,0.0
1778608222.857,3970.656,0.0,0.0,0.0,0.0
1778608223.359,3971.157,0.0,0.0,0.0,0.0
1778608223.860,3971.659,0.0,0.0,0.0,0.0
1778608224.362,3972.160,0.0,0.0,0.0,0.0
1778608224.863,3972.662,0.0,0.0,0.0,0.0
1778608225.365,3973.163,0.0,0.0,0.0,0.0
1778608225.866,3973.665,0.0,0.0,0.0,0.0
1778608226.368,3974.166,0.0,0.0,0.0,0.0
1778608226.869,3974.668,0.0,0.0,0.0,0.0
1778608227.371,3975.169,0.0,0.0,0.0,0.0
1778608227.872,3975.671,0.0,0.0,0.0,0.0
1778608228.374,3976.172,0.0,0.0,0.0,0.0
1778608228.875,3976.674,0.0,0.0,0.0,0.0
1778608229.326,3977.125,0.0,0.0,0.0,0.0
1778608229.828,3977.626,0.0,0.0,0.0,0.0
1778608230.329,3978.128,0.0,0.0,0.0,0.0
1778608230.831,3978.629,0.0,0.0,0.0,0.0
1778608231.332,3979.131,0.0,0.0,0.0,0.0
1778608231.834,3979.632,0.0,0.0,0.0,0.0
1778608232.335,3980.134,0.0,0.0,0.0,0.0
1778608232.837,3980.635,0.0,0.0,0.0,0.0
1778608233.338,3981.137,0.0,0.0,0.0,0.0
1778608233.839,3981.638,0.0,0.0,0.0,0.0
1778608234.341,3982.139,0.0,0.0,0.0,0.0
1778608234.842,3982.641,0.0,0.0,0.0,0.0
1778608235.344,3983.142,0.0,0.0,0.0,0.0
1778608235.845,3983.644,0.0,0.0,0.0,0.0
1778608236.347,3984.145,0.0,0.0,0.0,0.0
1778608236.848,3984.647,0.0,0.0,0.0,0.0
1778608237.350,3985.148,0.0,0.0,0.0,0.0
1778608237.851,3985.650,0.0,0.0,0.0,0.0
1778608238.353,3986.151,0.0,0.0,0.0,0.0
1778608238.854,3986.653,0.0,0.0,0.0,0.0
1778608239.356,3987.154,0.0,0.0,0.0,0.0
1778608239.857,3987.656,0.0,0.0,0.0,0.0
1778608240.359,3988.157,0.0,0.0,0.0,0.0
1778608240.860,3988.659,0.0,0.0,0.0,0.0
1778608241.362,3989.160,0.0,0.0,0.0,0.0
