time_unix,monotonic,active,lat,lon,alt_msl,speed_ms,heading_deg,fix_type,num_sv
1778608208.865,3956.663,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608209.868,3957.666,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608210.871,3958.669,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608211.874,3959.672,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608212.877,3960.675,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608213.880,3961.678,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608214.882,3962.681,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608215.885,3963.684,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608216.888,3964.687,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608217.891,3965.690,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608218.894,3966.693,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608219.897,3967.696,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608220.901,3968.699,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608221.904,3969.703,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608222.907,3970.706,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608223.910,3971.709,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608224.913,3972.712,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608225.866,3973.665,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608226.869,3974.668,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608227.872,3975.671,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608228.875,3976.674,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608229.878,3977.676,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608230.881,3978.679,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608231.884,3979.682,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608232.887,3980.685,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608233.890,3981.688,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608234.893,3982.691,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608235.895,3983.694,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608236.898,3984.697,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608237.901,3985.700,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608238.904,3986.703,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608239.907,3987.706,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608240.910,3988.709,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608241.913,3989.712,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608242.866,3990.665,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608243.869,3991.668,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608244.872,3992.671,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608245.875,3993.674,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608246.878,3994.677,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608247.881,3995.679,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608248.884,3996.683,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608249.887,3997.685,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608250.890,3998.688,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608251.893,3999.691,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608252.896,4000.694,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608253.899,4001.697,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608254.902,4002.700,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608255.905,4003.703,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608256.908,4004.706,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608257.911,4005.710,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608258.914,4006.713,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608259.867,4007.666,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608260.870,4008.669,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608261.873,4009.671,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608262.876,4010.675,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608263.879,4011.677,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608264.882,4012.680,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608265.885,4013.683,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608266.888,4014.686,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608267.891,4015.690,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608268.894,4016.692,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608269.897,4017.695,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608270.900,4018.698,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608271.903,4019.701,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608272.906,4020.704,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608273.909,4021.707,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608274.912,4022.710,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608275.865,4023.663,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608276.868,4024.666,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608277.871,4025.669,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608278.874,4026.672,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608279.877,4027.675,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608280.880,4028.678,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608281.883,4029.681,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608282.886,4030.685,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608283.889,4031.687,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608284.892,4032.690,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608285.895,4033.693,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608286.898,4034.696,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608287.901,4035.699,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608288.904,4036.702,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608289.907,4037.705,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608290.910,4038.708,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608291.913,4039.711,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608292.866,4040.664,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608293.869,4041.668,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608294.873,4042.672,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608295.877,4043.675,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608296.881,4044.679,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608297.885,4045.683,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608298.888,4046.687,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608299.892,4047.691,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608300.896,4048.694,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608301.898,4049.697,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608302.901,4050.700,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608303.904,4051.703,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608304.907,4052.706,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608305.910,4053.709,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608306.913,4054.711,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608307.866,4055.664,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608308.869,4056.667,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608309.871,4057.670,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608310.874,4058.673,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608311.877,4059.676,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608312.880,4060.679,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608313.883,4061.682,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608314.886,4062.685,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608315.889,4063.687,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608316.892,4064.690,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608317.895,4065.693,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608318.898,4066.696,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608319.901,4067.699,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608320.903,4068.702,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608321.906,4069.705,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608322.909,4070.708,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608323.912,4071.711,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608324.865,4072.664,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608325.868,4073.667,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608326.871,4074.670,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608327.874,4075.673,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608328.877,4076.675,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608329.880,4077.678,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608330.883,4078.681,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608331.886,4079.684,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608332.889,4080.687,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608333.892,4081.690,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608334.895,4082.693,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608335.898,4083.696,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608336.901,4084.699,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608337.904,4085.702,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608338.907,4086.705,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608339.910,4087.708,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608340.913,4088.711,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608341.865,4089.664,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608342.868,4090.667,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608343.871,4091.670,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608344.874,4092.673,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608345.877,4093.676,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608346.880,4094.679,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608347.883,4095.682,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608348.886,4096.684,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608349.889,4097.687,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608350.892,4098.690,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608351.895,4099.693,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608352.897,4100.696,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608353.900,4101.699,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608354.903,4102.702,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608355.906,4103.704,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608356.909,4104.707,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608357.912,4105.710,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608358.915,4106.713,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608359.867,4107.666,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608360.870,4108.669,0,0.0,0.0,0.0,0.0,0.0,0,0
1778608361.873,4109.672,0,0.0,0.0,0.0,0.0,0.0,0,0
