time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778608208.614,3956.412,0.0,0.0,0.0,0.0
1778608209.115,3956.914,0.0,0.0,0.0,0.0
1778608209.617,3957.415,0.0,0.0,0.0,0.0
1778608210.118,3957.917,0.0,0.0,0.0,0.0
1778608210.620,3958.418,0.0,0.0,0.0,0.0
1778608211.121,3958.920,0.0,0.0,0.0,0.0
1778608211.623,3959.421,0.0,0.0,0.0,0.0
1778608212.124,3959.923,0.0,0.0,0.0,0.0
1778608212.626,3960.425,0.0,0.0,0.0,0.0
1778608213.127,3960.926,0.0,0.0,0.0,0.0
1778608213.629,3961.427,0.0,0.0,0.0,0.0
1778608214.130,3961.929,0.0,0.0,0.0,0.0
1778608214.632,3962.430,0.0,0.0,0.0,0.0
1778608215.133,3962.932,0.0,0.0,0.0,0.0
1778608215.635,3963.433,0.0,0.0,0.0,0.0
1778608216.136,3963.935,0.0,0.0,0.0,0.0
1778608216.638,3964.436,0.0,0.0,0.0,0.0
1778608217.139,3964.938,0.0,0.0,0.0,0.0
1778608217.641,3965.439,0.0,0.0,0.0,0.0
1778608218.142,3965.941,0.0,0.0,0.0,0.0
1778608218.644,3966.442,0.0,0.0,0.0,0.0
1778608219.145,3966.944,0.0,0.0,0.0,0.0
1778608219.596,3967.395,0.0,0.0,0.0,0.0
1778608220.098,3967.896,0.0,0.0,0.0,0.0
1778608220.600,3968.398,0.0,0.0,0.0,0.0
1778608221.101,3968.900,0.0,0.0,0.0,0.0
1778608221.603,3969.401,0.0,0.0,0.0,0.0
1778608222.105,3969.903,0.0,0.0,0.0,0.0
1778608222.606,3970.405,0.0,0.0,0.0,0.0
1778608223.108,3970.907,0.0,0.0,0.0,0.0
1778608223.610,3971.408,0.0,0.0,0.0,0.0
1778608224.111,3971.910,0.0,0.0,0.0,0.0
1778608224.613,3972.411,0.0,0.0,0.0,0.0
1778608225.114,3972.913,0.0,0.0,0.0,0.0
1778608225.616,3973.414,0.0,0.0,0.0,0.0
1778608226.117,3973.916,0.0,0.0,0.0,0.0
1778608226.618,3974.417,0.0,0.0,0.0,0.0
1778608227.120,3974.918,0.0,0.0,0.0,0.0
1778608227.621,3975.420,0.0,0.0,0.0,0.0
1778608228.123,3975.921,0.0,0.0,0.0,0.0
1778608228.624,3976.423,0.0,0.0,0.0,0.0
1778608229.126,3976.924,0.0,0.0,0.0,0.0
1778608229.627,3977.426,0.0,0.0,0.0,0.0
1778608230.129,3977.927,0.0,0.0,0.0,0.0
1778608230.630,3978.429,0.0,0.0,0.0,0.0
1778608231.132,3978.930,0.0,0.0,0.0,0.0
1778608231.633,3979.432,0.0,0.0,0.0,0.0
1778608232.134,3979.933,0.0,0.0,0.0,0.0
1778608232.636,3980.435,0.0,0.0,0.0,0.0
1778608233.137,3980.936,0.0,0.0,0.0,0.0
1778608233.639,3981.437,0.0,0.0,0.0,0.0
1778608234.140,3981.939,0.0,0.0,0.0,0.0
1778608234.642,3982.440,0.0,0.0,0.0,0.0
1778608235.143,3982.942,0.0,0.0,0.0,0.0
