time_unix,monotonic,press_abs,press_diff,temperature,baro_alt,climb,airspeed,groundspeed
1774360509.918,29.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360510.921,30.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360511.923,31.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360512.876,32.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360513.878,33.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604286.800,34.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604287.803,35.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604288.755,36.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604289.758,37.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604290.760,38.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604291.763,39.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604292.765,40.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604293.768,41.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604294.771,42.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604295.773,43.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604296.776,44.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604297.779,45.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604298.781,46.580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604299.784,47.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604300.787,48.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604301.790,49.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604302.792,50.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604303.795,51.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604304.798,52.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604305.800,53.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604306.803,54.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604307.805,55.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604308.757,56.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604309.759,57.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604310.762,58.560,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604311.764,59.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604312.767,60.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604313.770,61.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604314.774,62.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604315.777,63.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604316.780,64.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604317.783,65.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604318.787,66.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604319.790,67.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604320.793,68.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604321.796,69.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604322.800,70.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604323.803,71.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604324.755,72.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604325.758,73.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604326.761,74.560,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604327.763,75.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604328.777,76.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604329.785,77.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604330.789,78.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604331.936,79.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604335.046,82.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604336.050,83.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604337.053,84.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604338.055,85.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604339.058,86.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604340.062,87.860,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604341.065,88.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604342.068,89.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604343.072,90.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604344.076,91.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604345.080,92.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604346.083,93.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604347.087,94.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604348.090,95.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604349.093,96.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604350.047,97.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604351.050,98.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604352.053,99.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604353.057,100.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604354.060,101.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604355.063,102.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604356.067,103.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604357.070,104.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604358.074,105.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604359.077,106.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604360.080,107.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604361.084,108.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604362.087,109.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604363.090,110.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604364.094,111.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604365.047,112.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604366.051,113.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604367.054,114.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604368.057,115.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604369.061,116.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604370.064,117.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604371.067,118.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604372.071,119.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604373.074,120.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604374.078,121.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604375.081,122.880,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604376.085,123.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604377.088,124.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604378.091,125.890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604379.094,126.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604380.047,127.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604381.051,128.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604382.054,129.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604383.057,130.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604384.061,131.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604385.064,132.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604386.068,133.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604387.071,134.870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604388.075,135.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604389.078,136.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604390.081,137.880,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604391.085,138.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604392.088,139.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604393.091,140.890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604394.095,141.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604395.048,142.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604396.051,143.850,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604397.055,144.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604398.058,145.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604399.061,146.860,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604400.065,147.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604401.069,148.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604402.072,149.870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604403.075,150.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604404.079,151.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604405.083,152.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604406.086,153.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604407.089,154.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604408.092,155.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604409.096,156.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604410.049,157.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604411.052,158.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604412.055,159.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604413.058,160.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604414.062,161.860,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604415.065,162.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604416.068,163.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604417.071,164.870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604418.075,165.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604419.078,166.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604420.082,167.880,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604421.085,168.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604422.088,169.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604423.092,170.890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604424.095,171.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604425.049,172.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604426.052,173.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604427.055,174.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604428.059,175.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604429.062,176.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604430.066,177.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604431.069,178.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604432.072,179.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604433.076,180.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604434.079,181.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604435.083,182.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604436.086,183.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604437.090,184.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604438.093,185.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604439.096,186.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604440.049,187.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604441.053,188.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604442.057,189.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604443.060,190.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604444.063,191.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604445.067,192.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604446.070,193.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604447.073,194.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604448.077,195.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604449.080,196.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604450.083,197.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604451.087,198.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604452.090,199.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604453.094,200.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604454.047,201.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604455.050,202.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604456.054,203.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604457.057,204.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604458.060,205.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604459.063,206.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604460.067,207.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604461.070,208.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604462.074,209.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604463.077,210.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604464.081,211.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604465.084,212.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604466.087,213.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604467.091,214.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604468.094,215.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604469.047,216.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604470.050,217.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604471.054,218.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604472.057,219.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604473.060,220.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604474.064,221.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604475.067,222.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604476.070,223.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604477.074,224.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604478.077,225.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604479.080,226.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604480.084,227.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604481.087,228.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604482.090,229.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604483.094,230.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604484.047,231.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604485.050,232.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604486.053,233.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604487.057,234.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604488.060,235.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604489.063,236.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604490.066,237.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778604491.070,238.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
