time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1774360509.217,28.895,1774360509.212432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360509.467,29.145,1774360509.4630306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360509.718,29.396,1774360509.7136207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360509.969,29.647,1774360509.9642286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360510.219,29.897,1774360510.214824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360510.470,30.148,1774360510.4654489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360510.720,30.398,1774360510.7160726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360510.971,30.649,1774360510.9667518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360511.221,30.900,1774360511.2174153,8.741693604000002,173.681640625,5.780771353197601,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360511.472,31.150,1774360511.4680343,8.741693604000002,173.681640625,5.780771353197601,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360511.723,31.401,1774360511.7186828,8.741693604000002,173.681640625,5.780771353197601,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360511.973,31.651,1774360511.9693968,8.741693604000002,173.681640625,5.780771353197601,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360512.224,31.902,1774360512.220069,8.741693604000002,173.681640625,5.780771353197601,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360512.475,32.153,1774360512.4707217,8.741693604000002,173.681640625,5.780771353197601,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360512.725,32.403,1774360512.7213314,8.741693604000002,173.681640625,5.780771353197601,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360512.976,32.654,1774360512.9719448,8.741693604000002,173.681640625,5.780771353197601,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360513.226,32.904,1774360513.2225873,8.741693604000002,173.681640625,5.780771353197601,12.0,0.0,0.0,0.0,0.0,0.0,0.0
