time_unix,monotonic,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1774360509.267,28.945,0.0,0.0,0.0,0.0,0.0,0.0
1774360509.517,29.196,0.0,0.0,0.0,0.0,0.0,0.0
1774360509.768,29.446,0.0,0.0,0.0,0.0,0.0,0.0
1774360510.019,29.697,0.0,0.0,0.0,0.0,0.0,0.0
1774360510.269,29.947,0.0,0.0,0.0,0.0,0.0,0.0
1774360510.520,30.198,0.0,0.0,0.0,0.0,0.0,0.0
1774360510.770,30.448,0.0,0.0,0.0,0.0,0.0,0.0
1774360511.021,30.699,0.0,0.0,0.0,0.0,0.0,0.0
1774360511.272,30.950,0.0,0.0,0.0,0.0,0.0,0.0
1774360511.522,31.200,0.0,0.0,0.0,0.0,0.0,0.0
1774360511.773,31.451,0.0,0.0,0.0,0.0,0.0,0.0
1774360512.024,31.702,0.0,0.0,0.0,0.0,0.0,0.0
1774360512.274,31.952,0.0,0.0,0.0,0.0,0.0,0.0
1774360512.525,32.203,0.0,0.0,0.0,0.0,0.0,0.0
1774360512.775,32.453,0.0,0.0,0.0,0.0,0.0,0.0
1774360513.026,32.704,0.0,0.0,0.0,0.0,0.0,0.0
1774360513.276,32.955,0.0,0.0,0.0,0.0,0.0,0.0
1774360513.527,33.205,0.0,0.0,0.0,0.0,0.0,0.0
1774360513.778,33.456,0.0,0.0,0.0,0.0,0.0,0.0
1778604285.884,33.683,0.0,0.0,0.0,0.0,0.0,0.0
1778604286.135,33.934,0.0,0.0,0.0,0.0,0.0,0.0
1778604286.386,34.184,0.0,0.0,0.0,0.0,0.0,0.0
1778604286.637,34.435,0.0,0.0,0.0,0.0,0.0,0.0
1778604286.900,34.699,0.0,0.0,0.0,0.0,0.0,0.0
1778604287.151,34.949,0.0,0.0,0.0,0.0,0.0,0.0
1778604287.402,35.200,0.0,0.0,0.0,0.0,0.0,0.0
1778604287.652,35.451,0.0,0.0,0.0,0.0,0.0,0.0
1778604287.903,35.702,0.0,0.0,0.0,0.0,0.0,0.0
1778604288.154,35.952,0.0,0.0,0.0,0.0,0.0,0.0
1778604288.404,36.203,0.0,0.0,0.0,0.0,0.0,0.0
1778604288.655,36.454,0.0,0.0,0.0,0.0,0.0,0.0
1778604288.906,36.704,0.0,0.0,0.0,0.0,0.0,0.0
1778604289.156,36.955,0.0,0.0,0.0,0.0,0.0,0.0
