time_unix,monotonic,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1778619048.562,9345.571,0.0,0.0,0.0,0.0,0.0,0.0
1778619048.812,9345.821,0.0,0.0,0.0,0.0,0.0,0.0
1778619049.063,9346.072,0.0,0.0,0.0,0.0,0.0,0.0
1778619049.314,9346.323,0.0,0.0,0.0,0.0,0.0,0.0
1778619049.565,9346.574,0.0,0.0,0.0,0.0,0.0,0.0
1778619049.815,9346.824,0.0,0.0,0.0,0.0,0.0,0.0
1778619050.066,9347.075,0.0,0.0,0.0,0.0,0.0,0.0
1778619050.317,9347.326,0.0,0.0,0.0,0.0,0.0,0.0
1778619050.567,9347.577,0.0,0.0,0.0,0.0,0.0,0.0
1778619050.768,9347.777,0.0,0.0,0.0,0.0,0.0,0.0
1778619051.019,9348.028,0.0,0.0,0.0,0.0,0.0,0.0
1778619051.270,9348.279,0.0,0.0,0.0,0.0,0.0,0.0
1778619051.520,9348.529,0.0,0.0,0.0,0.0,0.0,0.0
1778619051.771,9348.780,0.0,0.0,0.0,0.0,0.0,0.0
1778619052.022,9349.031,0.0,0.0,0.0,0.0,0.0,0.0
1778619052.272,9349.282,0.0,0.0,0.0,0.0,0.0,0.0
1778619052.523,9349.532,0.0,0.0,0.0,0.0,0.0,0.0
1778619052.774,9349.783,0.0,0.0,0.0,0.0,0.0,0.0
1778619053.025,9350.034,0.0,0.0,0.0,0.0,0.0,0.0
1778619053.275,9350.285,0.0,0.0,0.0,0.0,0.0,0.0
1778619053.526,9350.535,0.0,0.0,0.0,0.0,0.0,0.0
1778619053.777,9350.786,0.0,0.0,0.0,0.0,0.0,0.0
1778619054.028,9351.037,0.0,0.0,0.0,0.0,0.0,0.0
1778619054.279,9351.288,0.0,0.0,0.0,0.0,0.0,0.0
1778619054.529,9351.538,0.0,0.0,0.0,0.0,0.0,0.0
1778619054.780,9351.789,0.0,0.0,0.0,0.0,0.0,0.0
1778619055.031,9352.040,0.0,0.0,0.0,0.0,0.0,0.0
1778619055.281,9352.290,0.0,0.0,0.0,0.0,0.0,0.0
1778619055.532,9352.541,0.0,0.0,0.0,0.0,0.0,0.0
1778619055.783,9352.792,0.0,0.0,0.0,0.0,0.0,0.0
1778619056.034,9353.043,0.0,0.0,0.0,0.0,0.0,0.0
1778619056.284,9353.294,0.0,0.0,0.0,0.0,0.0,0.0
1778619056.535,9353.544,0.0,0.0,0.0,0.0,0.0,0.0
1778619056.786,9353.795,0.0,0.0,0.0,0.0,0.0,0.0
1778619057.037,9354.046,0.0,0.0,0.0,0.0,0.0,0.0
1778619057.288,9354.297,0.0,0.0,0.0,0.0,0.0,0.0
