time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778619048.963,9345.972,0.0,0.0,0.0,0.0
1778619049.464,9346.473,0.0,0.0,0.0,0.0
1778619049.966,9346.975,0.0,0.0,0.0,0.0
1778619050.467,9347.476,0.0,0.0,0.0,0.0
1778619050.969,9347.978,0.0,0.0,0.0,0.0
1778619051.470,9348.479,0.0,0.0,0.0,0.0
1778619051.972,9348.981,0.0,0.0,0.0,0.0
1778619052.423,9349.432,0.0,0.0,0.0,0.0
1778619052.924,9349.934,0.0,0.0,0.0,0.0
1778619053.426,9350.435,0.0,0.0,0.0,0.0
1778619053.927,9350.936,0.0,0.0,0.0,0.0
1778619054.429,9351.438,0.0,0.0,0.0,0.0
1778619054.930,9351.939,0.0,0.0,0.0,0.0
1778619055.432,9352.441,0.0,0.0,0.0,0.0
1778619055.933,9352.942,0.0,0.0,0.0,0.0
1778619056.435,9353.444,0.0,0.0,0.0,0.0
1778619056.936,9353.946,0.0,0.0,0.0,0.0
